,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/09/23,Sat,New Zealand,Bacon & Egg McMuffin®,9.00,5.38,Featured items,Breakfast
2,2023/09/23,Sat,New Zealand,10pc Chicken McNuggets®,12.80,7.64,Featured items,Breakfast
3,2023/09/23,Sat,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.32,Featured items,Breakfast
4,2023/09/23,Sat,New Zealand,Massive McMuffin®,10.70,6.39,Featured items,Breakfast
5,2023/09/23,Sat,New Zealand,Big Mac®,10.00,5.97,Featured items,Breakfast
6,2023/09/23,Sat,New Zealand,Big Brekkie Burger,11.80,7.05,Featured items,Breakfast
7,2023/09/23,Sat,New Zealand,NYC Benedict Bagel®,10.50,6.27,Featured items,Breakfast
8,2023/09/23,Sat,New Zealand,Double Quarter Pounder®,13.30,7.94,Featured items,Breakfast
9,2023/09/23,Sat,New Zealand,Sausage & Egg McMuffin®,9.00,5.38,Featured items,Breakfast
10,2023/09/23,Sat,New Zealand,McChicken®,10.00,5.97,Featured items,Breakfast
11,2023/09/23,Sat,New Zealand,Bacon & Egg McMuffin®,9.00,5.38,Brekkie Meals,Breakfast
12,2023/09/23,Sat,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.32,Brekkie Meals,Breakfast
13,2023/09/23,Sat,New Zealand,Sausage & Egg McMuffin®,9.00,5.38,Brekkie Meals,Breakfast
14,2023/09/23,Sat,New Zealand,Massive McMuffin®,10.70,6.39,Brekkie Meals,Breakfast
15,2023/09/23,Sat,New Zealand,Big Brekkie Burger,11.80,7.05,Brekkie Meals,Breakfast
16,2023/09/23,Sat,New Zealand,NYC Benedict Bagel®,10.50,6.27,Brekkie Meals,Breakfast
17,2023/09/23,Sat,New Zealand,Chicken McMuffin®,7.60,4.54,Brekkie Meals,Breakfast
18,2023/09/23,Sat,New Zealand,Sausage McMuffin®,7.60,4.54,Brekkie Meals,Breakfast
19,2023/09/23,Sat,New Zealand,Chicken & Bacon McMuffin®,8.90,5.32,Brekkie Meals,Breakfast
20,2023/09/23,Sat,New Zealand,BLT Bagel,10.10,6.03,Brekkie Meals,Breakfast
21,2023/09/23,Sat,New Zealand,10pc Chicken McNuggets®,12.80,7.64,All Day Favourites,Breakfast
22,2023/09/23,Sat,New Zealand,Big Mac®,10.00,5.97,All Day Favourites,Breakfast
23,2023/09/23,Sat,New Zealand,Double Cheeseburger,7.90,4.72,All Day Favourites,Breakfast
24,2023/09/23,Sat,New Zealand,McChicken®,10.00,5.97,All Day Favourites,Breakfast
25,2023/09/23,Sat,New Zealand,Cheeseburger,5.80,3.46,All Day Favourites,Breakfast
26,2023/09/23,Sat,New Zealand,6pc Chicken McNuggets®,9.70,5.79,All Day Favourites,Breakfast
