,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/07/04,Mon,New Zealand,Big Brekkie Burger,10.90,6.71,Brekkie Meals,Breakfast
2,2022/07/04,Mon,New Zealand,NYC Benedict Bagel®,8.40,5.17,Brekkie Meals,Breakfast
3,2022/07/04,Mon,New Zealand,Bacon & Egg McMuffin®,7.90,4.86,Brekkie Meals,Breakfast
4,2022/07/04,Mon,New Zealand,BLT Bagel,7.70,4.74,Brekkie Meals,Breakfast
5,2022/07/04,Mon,New Zealand,Chicken & Bacon McMuffin®,8.20,5.05,Brekkie Meals,Breakfast
6,2022/07/04,Mon,New Zealand,Chicken McMuffin®,7.00,4.31,Brekkie Meals,Breakfast
7,2022/07/04,Mon,New Zealand,Hotcakes with Whipped Butter & Syrup,7.60,4.68,Brekkie Meals,Breakfast
8,2022/07/04,Mon,New Zealand,Massive McMuffin®,9.30,5.73,Brekkie Meals,Breakfast
9,2022/07/04,Mon,New Zealand,Sausage & Egg McMuffin®,7.50,4.62,Brekkie Meals,Breakfast
10,2022/07/04,Mon,New Zealand,Sausage McMuffin®,6.20,3.82,Brekkie Meals,Breakfast
11,2022/07/04,Mon,New Zealand,Cheeseburger,5.10,3.14,All Day Favourites,Breakfast
12,2022/07/04,Mon,New Zealand,Big Mac®,8.70,5.36,All Day Favourites,Breakfast
13,2022/07/04,Mon,New Zealand,Quarter Pounder®,8.80,5.42,All Day Favourites,Breakfast
14,2022/07/04,Mon,New Zealand,McChicken®,8.60,5.29,All Day Favourites,Breakfast
15,2022/07/04,Mon,New Zealand,Double Cheeseburger,6.50,4.00,All Day Favourites,Breakfast
16,2022/07/04,Mon,New Zealand,Double Big Mac®,10.80,6.65,All Day Favourites,Breakfast
17,2022/07/04,Mon,New Zealand,Double Quarter Pounder®,11.70,7.20,All Day Favourites,Breakfast
18,2022/07/04,Mon,New Zealand,Double McChicken®,11.30,6.96,All Day Favourites,Breakfast
19,2022/07/04,Mon,New Zealand,6pc Chicken McNuggets®,8.50,5.23,All Day Favourites,Breakfast
20,2022/07/04,Mon,New Zealand,10pc Chicken McNuggets®,11.40,7.02,All Day Favourites,Breakfast
21,2022/07/04,Mon,New Zealand,20pc Chicken McNuggets®,19.00,11.70,All Day Favourites,Breakfast
22,2022/07/04,Mon,New Zealand,50pc Chicken McNuggets®,35.00,21.55,To Share,Breakfast
23,2022/07/04,Mon,New Zealand,Big Mac Dinner for 2,28.00,17.24,To Share,Breakfast
24,2022/07/04,Mon,New Zealand,The Family Pack,34.00,20.93,To Share,Breakfast
25,2022/07/04,Mon,New Zealand,The Cheeseburger Stack,18.50,11.39,To Share,Breakfast
26,2022/07/04,Mon,New Zealand,Hash Brown,3.10,1.91,Sides,Breakfast
27,2022/07/04,Mon,New Zealand,Small Fries,4.20,2.59,Sides,Breakfast
28,2022/07/04,Mon,New Zealand,Hotcakes Happy Meal®,8.30,5.11,Happy Meals,Breakfast
29,2022/07/04,Mon,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.30,5.11,Happy Meals,Breakfast
30,2022/07/04,Mon,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.30,6.34,Happy Meals,Breakfast
31,2022/07/04,Mon,New Zealand,Cheeseburger Happy Meal®,8.30,5.11,Happy Meals,Breakfast
32,2022/07/04,Mon,New Zealand,Small Cappuccino McCafe®,5.10,3.14,McCafé® Drinks,Breakfast
33,2022/07/04,Mon,New Zealand,Small Mochaccino McCafe®,5.10,3.14,McCafé® Drinks,Breakfast
34,2022/07/04,Mon,New Zealand,Small Flat White McCafe®,5.10,3.14,McCafé® Drinks,Breakfast
35,2022/07/04,Mon,New Zealand,Small Latté  McCafe®,5.10,3.14,McCafé® Drinks,Breakfast
36,2022/07/04,Mon,New Zealand,Small Hot Chocolate McCafé®,5.10,3.14,McCafé® Drinks,Breakfast
37,2022/07/04,Mon,New Zealand,Small Chai Latté McCafé®,5.10,3.14,McCafé® Drinks,Breakfast
38,2022/07/04,Mon,New Zealand,Small Long Black McCafe®,4.80,2.96,McCafé® Drinks,Breakfast
39,2022/07/04,Mon,New Zealand,Small Fuze Tea® Peach Black Iced Tea,3.70,2.28,Juice & Water,Breakfast
40,2022/07/04,Mon,New Zealand,Small Orange Juice,4.50,2.77,Juice & Water,Breakfast
41,2022/07/04,Mon,New Zealand,Kiwi Blue® Water 600ml,3.00,1.85,Juice & Water,Breakfast
42,2022/07/04,Mon,New Zealand,Pump® Mini Water,3.60,2.22,Juice & Water,Breakfast
43,2022/07/04,Mon,New Zealand,Apple Blackcurrant Drink,4.50,2.77,Juice & Water,Breakfast
44,2022/07/04,Mon,New Zealand,Small Coke® No Sugar,3.70,2.28,Soft Drinks,Breakfast
45,2022/07/04,Mon,New Zealand,Small Coke®,3.70,2.28,Soft Drinks,Breakfast
46,2022/07/04,Mon,New Zealand,Small Fanta® Orange,3.70,2.28,Soft Drinks,Breakfast
47,2022/07/04,Mon,New Zealand,Small Fanta® Raspberry,3.70,2.28,Soft Drinks,Breakfast
48,2022/07/04,Mon,New Zealand,Small Sprite® No Sugar,3.70,2.28,Soft Drinks,Breakfast
49,2022/07/04,Mon,New Zealand,Small L&P®,3.70,2.28,Soft Drinks,Breakfast
50,2022/07/04,Mon,New Zealand,Hotcake Syrup,0.60,0.37,Brekkie Condiments,Breakfast
51,2022/07/04,Mon,New Zealand,Ketchup,0.30,0.18,Brekkie Condiments,Breakfast
52,2022/07/04,Mon,New Zealand,Mayonnaise,0.30,0.18,Brekkie Condiments,Breakfast
53,2022/07/04,Mon,New Zealand,Whipped Butter,0.20,0.12,Brekkie Condiments,Breakfast
54,2022/07/04,Mon,New Zealand,Double Quarter Pounder®,11.70,7.20,Most Popular,Lunch & Dinner
55,2022/07/04,Mon,New Zealand,Big Mac®,8.70,5.36,Most Popular,Lunch & Dinner
56,2022/07/04,Mon,New Zealand,Double Cheeseburger,6.50,4.00,Most Popular,Lunch & Dinner
57,2022/07/04,Mon,New Zealand,50pc Chicken McNuggets®,35.00,21.55,Most Popular,Lunch & Dinner
58,2022/07/04,Mon,New Zealand,10pc Chicken McBites®,3.30,2.03,Most Popular,Lunch & Dinner
59,2022/07/04,Mon,New Zealand,The Family Pack,34.00,20.93,Most Popular,Lunch & Dinner
60,2022/07/04,Mon,New Zealand,YOU CHOOSE Family Dinner Pack,49.00,30.17,Most Popular,Lunch & Dinner
61,2022/07/04,Mon,New Zealand,YOU CHOOSE Dinner for 2,28.00,17.24,Most Popular,Lunch & Dinner
62,2022/07/04,Mon,New Zealand,McSpicy®,10.50,6.46,Favourites,Lunch & Dinner
63,2022/07/04,Mon,New Zealand,Double Quarter Pounder®,11.70,7.20,Favourites,Lunch & Dinner
64,2022/07/04,Mon,New Zealand,Quarter Pounder®,8.80,5.42,Favourites,Lunch & Dinner
65,2022/07/04,Mon,New Zealand,Big Mac®,8.70,5.36,Favourites,Lunch & Dinner
