,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/06/04,Sun,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.39,Brekkie Meals,Breakfast
2,2023/06/04,Sun,New Zealand,Bacon & Egg McMuffin®,9.00,5.46,Brekkie Meals,Breakfast
3,2023/06/04,Sun,New Zealand,Sausage & Egg McMuffin®,9.00,5.46,Brekkie Meals,Breakfast
4,2023/06/04,Sun,New Zealand,Massive McMuffin®,10.70,6.49,Brekkie Meals,Breakfast
5,2023/06/04,Sun,New Zealand,Chicken McMuffin®,7.40,4.49,Brekkie Meals,Breakfast
6,2023/06/04,Sun,New Zealand,Sausage McMuffin®,7.30,4.43,Brekkie Meals,Breakfast
7,2023/06/04,Sun,New Zealand,Big Brekkie Burger,11.80,7.15,Brekkie Meals,Breakfast
8,2023/06/04,Sun,New Zealand,NYC Benedict Bagel®,10.30,6.24,Brekkie Meals,Breakfast
9,2023/06/04,Sun,New Zealand,BLT Bagel,9.60,5.82,Brekkie Meals,Breakfast
10,2023/06/04,Sun,New Zealand,Chicken & Bacon McMuffin®,8.90,5.39,Brekkie Meals,Breakfast
11,2023/06/04,Sun,New Zealand,10pc Chicken McNuggets®,12.80,7.76,All Day Favourites,Breakfast
12,2023/06/04,Sun,New Zealand,Double Cheeseburger,7.90,4.79,All Day Favourites,Breakfast
13,2023/06/04,Sun,New Zealand,Cheeseburger,5.80,3.52,All Day Favourites,Breakfast
14,2023/06/04,Sun,New Zealand,Big Mac®,10.00,6.06,All Day Favourites,Breakfast
15,2023/06/04,Sun,New Zealand,McChicken®,10.00,6.06,All Day Favourites,Breakfast
16,2023/06/04,Sun,New Zealand,6pc Chicken McNuggets®,9.70,5.88,All Day Favourites,Breakfast
17,2023/06/04,Sun,New Zealand,Quarter Pounder®,9.90,6.00,All Day Favourites,Breakfast
18,2023/06/04,Sun,New Zealand,Double Quarter Pounder®,12.80,7.76,All Day Favourites,Breakfast
19,2023/06/04,Sun,New Zealand,Double McChicken®,11.80,7.15,All Day Favourites,Breakfast
20,2023/06/04,Sun,New Zealand,20pc Chicken McNuggets®,20.60,12.49,All Day Favourites,Breakfast
21,2023/06/04,Sun,New Zealand,Double Big Mac®,11.80,7.15,All Day Favourites,Breakfast
22,2023/06/04,Sun,New Zealand,Big Mac Dinner for 2,33.00,20.00,To Share,Breakfast
23,2023/06/04,Sun,New Zealand,The Family Pack,40.00,24.25,To Share,Breakfast
