,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2024/06/04,Tue,New Zealand,Bacon & Egg McMuffin®,9.30,5.73,Brekkie Meals,Breakfast
2,2024/06/04,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,9.20,5.67,Brekkie Meals,Breakfast
3,2024/06/04,Tue,New Zealand,Massive McMuffin®,11.30,6.97,Brekkie Meals,Breakfast
4,2024/06/04,Tue,New Zealand,Big Brekkie Burger,11.80,7.27,Brekkie Meals,Breakfast
5,2024/06/04,Tue,New Zealand,Sausage & Egg McMuffin®,9.30,5.73,Brekkie Meals,Breakfast
6,2024/06/04,Tue,New Zealand,NYC Benedict Bagel®,10.60,6.53,Brekkie Meals,Breakfast
7,2024/06/04,Tue,New Zealand,Chicken McMuffin®,7.90,4.87,Brekkie Meals,Breakfast
8,2024/06/04,Tue,New Zealand,BLT Bagel,10.20,6.29,Brekkie Meals,Breakfast
9,2024/06/04,Tue,New Zealand,Sausage McMuffin®,7.60,4.68,Brekkie Meals,Breakfast
10,2024/06/04,Tue,New Zealand,Chicken & Bacon McMuffin®,9.20,5.67,Brekkie Meals,Breakfast
11,2024/06/04,Tue,New Zealand,Cheeseburger,6.10,3.76,All Day Favourites,Breakfast
12,2024/06/04,Tue,New Zealand,McChicken®,10.40,6.41,All Day Favourites,Breakfast
13,2024/06/04,Tue,New Zealand,Big Mac®,10.30,6.35,All Day Favourites,Breakfast
14,2024/06/04,Tue,New Zealand,10pc Chicken McNuggets®,13.40,8.26,All Day Favourites,Breakfast
15,2024/06/04,Tue,New Zealand,Double Cheeseburger,8.40,5.18,All Day Favourites,Breakfast
16,2024/06/04,Tue,New Zealand,6pc Chicken McNuggets®,10.00,6.16,All Day Favourites,Breakfast
17,2024/06/04,Tue,New Zealand,Quarter Pounder®,10.30,6.35,All Day Favourites,Breakfast
18,2024/06/04,Tue,New Zealand,Double Quarter Pounder®,13.60,8.38,All Day Favourites,Breakfast
19,2024/06/04,Tue,New Zealand,Double Big Mac®,12.60,7.77,All Day Favourites,Breakfast
20,2024/06/04,Tue,New Zealand,20pc Chicken McNuggets®,21.40,13.19,All Day Favourites,Breakfast
21,2024/06/04,Tue,New Zealand,Big Mac Dinner for 2,34.00,20.96,To Share,Breakfast
22,2024/06/04,Tue,New Zealand,The Family Pack,42.00,25.89,To Share,Breakfast
23,2024/06/04,Tue,New Zealand,The Cheeseburger Stack,23.00,14.18,To Share,Breakfast
