,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/11/24,Thu,New Zealand,Big Brekkie Burger,11.60,7.15,Brekkie Meals,Breakfast
2,2022/11/24,Thu,New Zealand,NYC Benedict Bagel®,9.40,5.80,Brekkie Meals,Breakfast
3,2022/11/24,Thu,New Zealand,Bacon & Egg McMuffin®,8.60,5.30,Brekkie Meals,Breakfast
4,2022/11/24,Thu,New Zealand,BLT Bagel,8.90,5.49,Brekkie Meals,Breakfast
5,2022/11/24,Thu,New Zealand,Chicken & Bacon McMuffin®,8.40,5.18,Brekkie Meals,Breakfast
6,2022/11/24,Thu,New Zealand,Chicken McMuffin®,7.10,4.38,Brekkie Meals,Breakfast
7,2022/11/24,Thu,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.12,Brekkie Meals,Breakfast
8,2022/11/24,Thu,New Zealand,Massive McMuffin®,10.00,6.17,Brekkie Meals,Breakfast
9,2022/11/24,Thu,New Zealand,Sausage & Egg McMuffin®,8.20,5.06,Brekkie Meals,Breakfast
10,2022/11/24,Thu,New Zealand,Sausage McMuffin®,6.80,4.19,Brekkie Meals,Breakfast
11,2022/11/24,Thu,New Zealand,Cheeseburger,5.20,3.21,All Day Favourites,Breakfast
12,2022/11/24,Thu,New Zealand,Big Mac®,9.10,5.61,All Day Favourites,Breakfast
13,2022/11/24,Thu,New Zealand,Quarter Pounder®,9.20,5.67,All Day Favourites,Breakfast
14,2022/11/24,Thu,New Zealand,McChicken®,9.00,5.55,All Day Favourites,Breakfast
15,2022/11/24,Thu,New Zealand,Double Cheeseburger,6.90,4.25,All Day Favourites,Breakfast
16,2022/11/24,Thu,New Zealand,Double Big Mac®,11.30,6.97,All Day Favourites,Breakfast
17,2022/11/24,Thu,New Zealand,Double Quarter Pounder®,12.10,7.46,All Day Favourites,Breakfast
18,2022/11/24,Thu,New Zealand,Double McChicken®,11.50,7.09,All Day Favourites,Breakfast
19,2022/11/24,Thu,New Zealand,6pc Chicken McNuggets®,8.80,5.43,All Day Favourites,Breakfast
20,2022/11/24,Thu,New Zealand,10pc Chicken McNuggets®,11.70,7.21,All Day Favourites,Breakfast
21,2022/11/24,Thu,New Zealand,20pc Chicken McNuggets®,19.60,12.09,All Day Favourites,Breakfast
22,2022/11/24,Thu,New Zealand,Big Mac Dinner for 2,32.00,19.73,To Share,Breakfast
23,2022/11/24,Thu,New Zealand,The Family Pack,39.00,24.05,To Share,Breakfast
24,2022/11/24,Thu,New Zealand,The Cheeseburger Stack,23.00,14.18,To Share,Breakfast
25,2022/11/24,Thu,New Zealand,Hash Brown,3.60,2.22,Sides,Breakfast
26,2022/11/24,Thu,New Zealand,Small Fries,4.80,2.96,Sides,Breakfast
27,2022/11/24,Thu,New Zealand,Hotcakes Happy Meal®,8.80,5.43,Happy Meals,Breakfast
28,2022/11/24,Thu,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.43,Happy Meals,Breakfast
29,2022/11/24,Thu,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.47,Happy Meals,Breakfast
30,2022/11/24,Thu,New Zealand,Cheeseburger Happy Meal®,8.80,5.43,Happy Meals,Breakfast
31,2022/11/24,Thu,New Zealand,Small Cappuccino McCafe®,5.60,3.45,McCafé® Drinks,Breakfast
32,2022/11/24,Thu,New Zealand,Small Mochaccino McCafe®,5.60,3.45,McCafé® Drinks,Breakfast
33,2022/11/24,Thu,New Zealand,Small Flat White McCafe®,5.60,3.45,McCafé® Drinks,Breakfast
34,2022/11/24,Thu,New Zealand,Small Latté  McCafe®,5.60,3.45,McCafé® Drinks,Breakfast
35,2022/11/24,Thu,New Zealand,Small Hot Chocolate McCafé®,5.60,3.45,McCafé® Drinks,Breakfast
36,2022/11/24,Thu,New Zealand,Small Chai Latté McCafé®,5.60,3.45,McCafé® Drinks,Breakfast
37,2022/11/24,Thu,New Zealand,Small Long Black McCafe®,4.80,2.96,McCafé® Drinks,Breakfast
