,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/07/01,Fri,New Zealand,Big Brekkie Burger,10.90,6.78,Brekkie Meals,Breakfast
2,2022/07/01,Fri,New Zealand,NYC Benedict Bagel®,8.40,5.23,Brekkie Meals,Breakfast
3,2022/07/01,Fri,New Zealand,Bacon & Egg McMuffin®,7.90,4.92,Brekkie Meals,Breakfast
4,2022/07/01,Fri,New Zealand,BLT Bagel,7.70,4.79,Brekkie Meals,Breakfast
5,2022/07/01,Fri,New Zealand,Chicken & Bacon McMuffin®,8.20,5.10,Brekkie Meals,Breakfast
6,2022/07/01,Fri,New Zealand,Chicken McMuffin®,7.00,4.36,Brekkie Meals,Breakfast
7,2022/07/01,Fri,New Zealand,Hotcakes with Whipped Butter & Syrup,7.60,4.73,Brekkie Meals,Breakfast
8,2022/07/01,Fri,New Zealand,Massive McMuffin®,9.30,5.79,Brekkie Meals,Breakfast
9,2022/07/01,Fri,New Zealand,Sausage & Egg McMuffin®,7.50,4.67,Brekkie Meals,Breakfast
10,2022/07/01,Fri,New Zealand,Sausage McMuffin®,6.20,3.86,Brekkie Meals,Breakfast
11,2022/07/01,Fri,New Zealand,Cheeseburger,5.10,3.17,All Day Favourites,Breakfast
12,2022/07/01,Fri,New Zealand,Big Mac®,8.70,5.41,All Day Favourites,Breakfast
13,2022/07/01,Fri,New Zealand,Quarter Pounder®,8.80,5.48,All Day Favourites,Breakfast
14,2022/07/01,Fri,New Zealand,McChicken®,8.60,5.35,All Day Favourites,Breakfast
15,2022/07/01,Fri,New Zealand,Double Cheeseburger,6.50,4.05,All Day Favourites,Breakfast
16,2022/07/01,Fri,New Zealand,Double Big Mac®,10.80,6.72,All Day Favourites,Breakfast
17,2022/07/01,Fri,New Zealand,Double Quarter Pounder®,11.70,7.28,All Day Favourites,Breakfast
18,2022/07/01,Fri,New Zealand,Double McChicken®,11.30,7.03,All Day Favourites,Breakfast
19,2022/07/01,Fri,New Zealand,6pc Chicken McNuggets®,8.50,5.29,All Day Favourites,Breakfast
20,2022/07/01,Fri,New Zealand,10pc Chicken McNuggets®,11.40,7.09,All Day Favourites,Breakfast
21,2022/07/01,Fri,New Zealand,20pc Chicken McNuggets®,19.00,11.82,All Day Favourites,Breakfast
22,2022/07/01,Fri,New Zealand,50pc Chicken McNuggets®,35.00,21.78,To Share,Breakfast
23,2022/07/01,Fri,New Zealand,Big Mac Dinner for 2,28.00,17.43,To Share,Breakfast
24,2022/07/01,Fri,New Zealand,The Family Pack,34.00,21.16,To Share,Breakfast
25,2022/07/01,Fri,New Zealand,The Cheeseburger Stack,18.50,11.51,To Share,Breakfast
