,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/11/30,Wed,New Zealand,Big Brekkie Burger,11.60,7.20,Brekkie Meals,Breakfast
2,2022/11/30,Wed,New Zealand,NYC Benedict Bagel®,9.40,5.84,Brekkie Meals,Breakfast
3,2022/11/30,Wed,New Zealand,Bacon & Egg McMuffin®,8.60,5.34,Brekkie Meals,Breakfast
4,2022/11/30,Wed,New Zealand,BLT Bagel,8.90,5.53,Brekkie Meals,Breakfast
5,2022/11/30,Wed,New Zealand,Chicken & Bacon McMuffin®,8.40,5.21,Brekkie Meals,Breakfast
6,2022/11/30,Wed,New Zealand,Chicken McMuffin®,7.10,4.41,Brekkie Meals,Breakfast
7,2022/11/30,Wed,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.15,Brekkie Meals,Breakfast
8,2022/11/30,Wed,New Zealand,Massive McMuffin®,10.00,6.21,Brekkie Meals,Breakfast
9,2022/11/30,Wed,New Zealand,Sausage & Egg McMuffin®,8.20,5.09,Brekkie Meals,Breakfast
10,2022/11/30,Wed,New Zealand,Sausage McMuffin®,6.80,4.22,Brekkie Meals,Breakfast
11,2022/11/30,Wed,New Zealand,Cheeseburger,5.20,3.23,All Day Favourites,Breakfast
12,2022/11/30,Wed,New Zealand,Big Mac®,9.10,5.65,All Day Favourites,Breakfast
13,2022/11/30,Wed,New Zealand,Quarter Pounder®,9.20,5.71,All Day Favourites,Breakfast
14,2022/11/30,Wed,New Zealand,McChicken®,9.00,5.59,All Day Favourites,Breakfast
15,2022/11/30,Wed,New Zealand,Double Cheeseburger,6.90,4.28,All Day Favourites,Breakfast
16,2022/11/30,Wed,New Zealand,Double Big Mac®,11.30,7.02,All Day Favourites,Breakfast
17,2022/11/30,Wed,New Zealand,Double Quarter Pounder®,12.10,7.51,All Day Favourites,Breakfast
18,2022/11/30,Wed,New Zealand,Double McChicken®,11.50,7.14,All Day Favourites,Breakfast
19,2022/11/30,Wed,New Zealand,6pc Chicken McNuggets®,8.80,5.46,All Day Favourites,Breakfast
20,2022/11/30,Wed,New Zealand,10pc Chicken McNuggets®,11.70,7.26,All Day Favourites,Breakfast
21,2022/11/30,Wed,New Zealand,20pc Chicken McNuggets®,19.60,12.17,All Day Favourites,Breakfast
22,2022/11/30,Wed,New Zealand,Big Mac Dinner for 2,32.00,19.87,To Share,Breakfast
23,2022/11/30,Wed,New Zealand,The Family Pack,39.00,24.21,To Share,Breakfast
24,2022/11/30,Wed,New Zealand,The Cheeseburger Stack,23.00,14.28,To Share,Breakfast
25,2022/11/30,Wed,New Zealand,Hash Brown,3.60,2.23,Sides,Breakfast
26,2022/11/30,Wed,New Zealand,Small Fries,4.80,2.98,Sides,Breakfast
27,2022/11/30,Wed,New Zealand,Hotcakes Happy Meal®,8.80,5.46,Happy Meals,Breakfast
28,2022/11/30,Wed,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.46,Happy Meals,Breakfast
29,2022/11/30,Wed,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.52,Happy Meals,Breakfast
30,2022/11/30,Wed,New Zealand,Cheeseburger Happy Meal®,8.80,5.46,Happy Meals,Breakfast
31,2022/11/30,Wed,New Zealand,Small Cappuccino McCafe®,5.60,3.48,McCafé® Drinks,Breakfast
32,2022/11/30,Wed,New Zealand,Small Mochaccino McCafe®,5.60,3.48,McCafé® Drinks,Breakfast
33,2022/11/30,Wed,New Zealand,Small Flat White McCafe®,5.60,3.48,McCafé® Drinks,Breakfast
34,2022/11/30,Wed,New Zealand,Small Latté  McCafe®,5.60,3.48,McCafé® Drinks,Breakfast
35,2022/11/30,Wed,New Zealand,Small Hot Chocolate McCafé®,5.60,3.48,McCafé® Drinks,Breakfast
36,2022/11/30,Wed,New Zealand,Small Chai Latté McCafé®,5.60,3.48,McCafé® Drinks,Breakfast
37,2022/11/30,Wed,New Zealand,Small Long Black McCafe®,4.80,2.98,McCafé® Drinks,Breakfast
38,2022/11/30,Wed,New Zealand,Small Fuze Tea® Peach Black Iced Tea,3.80,2.36,Juice & Water,Breakfast
39,2022/11/30,Wed,New Zealand,Kiwi Blue® Water 600ml,3.00,1.86,Juice & Water,Breakfast
40,2022/11/30,Wed,New Zealand,Pump® Mini Water,4.20,2.61,Juice & Water,Breakfast
41,2022/11/30,Wed,New Zealand,Apple Blackcurrant Drink,5.00,3.10,Juice & Water,Breakfast
42,2022/11/30,Wed,New Zealand,Small Coke® Zero Sugar,3.80,2.36,Soft Drinks,Breakfast
43,2022/11/30,Wed,New Zealand,Small Coke®,3.80,2.36,Soft Drinks,Breakfast
44,2022/11/30,Wed,New Zealand,Small Fanta® Orange,3.80,2.36,Soft Drinks,Breakfast
45,2022/11/30,Wed,New Zealand,Small Fanta® Raspberry,3.80,2.36,Soft Drinks,Breakfast
46,2022/11/30,Wed,New Zealand,Small Sprite® No Sugar,3.80,2.36,Soft Drinks,Breakfast
47,2022/11/30,Wed,New Zealand,Small L&P®,3.80,2.36,Soft Drinks,Breakfast
48,2022/11/30,Wed,New Zealand,Hot Cake Syrup,0.50,0.31,Brekkie Condiments,Breakfast
49,2022/11/30,Wed,New Zealand,Ketchup,0.30,0.19,Brekkie Condiments,Breakfast
50,2022/11/30,Wed,New Zealand,Mayonnaise,0.30,0.19,Brekkie Condiments,Breakfast
51,2022/11/30,Wed,New Zealand,Whipped Butter,0.20,0.12,Brekkie Condiments,Breakfast
52,2022/11/30,Wed,New Zealand,Double Quarter Pounder®,12.10,7.51,Most Popular,Lunch & Dinner
53,2022/11/30,Wed,New Zealand,Big Mac®,9.10,5.65,Most Popular,Lunch & Dinner
54,2022/11/30,Wed,New Zealand,Double Cheeseburger,6.90,4.28,Most Popular,Lunch & Dinner
55,2022/11/30,Wed,New Zealand,The Family Pack,39.00,24.21,Most Popular,Lunch & Dinner
56,2022/11/30,Wed,New Zealand,YOU CHOOSE Family Dinner Pack,58.00,36.01,Most Popular,Lunch & Dinner
57,2022/11/30,Wed,New Zealand,YOU CHOOSE Dinner for 2,31.00,19.25,Most Popular,Lunch & Dinner
58,2022/11/30,Wed,New Zealand,Double McChicken®,11.50,7.14,Favourites,Lunch & Dinner
59,2022/11/30,Wed,New Zealand,Double McSpicy®,15.30,9.50,Favourites,Lunch & Dinner
60,2022/11/30,Wed,New Zealand,Quarter Pounder®,9.20,5.71,Favourites,Lunch & Dinner
61,2022/11/30,Wed,New Zealand,McSpicy®,10.70,6.64,Favourites,Lunch & Dinner
62,2022/11/30,Wed,New Zealand,Double Quarter Pounder®,12.10,7.51,Favourites,Lunch & Dinner
63,2022/11/30,Wed,New Zealand,Big Mac®,9.10,5.65,Favourites,Lunch & Dinner
64,2022/11/30,Wed,New Zealand,Cheeseburger,5.20,3.23,Favourites,Lunch & Dinner
65,2022/11/30,Wed,New Zealand,Double Cheeseburger,6.90,4.28,Favourites,Lunch & Dinner
66,2022/11/30,Wed,New Zealand,Double Big Mac®,11.30,7.02,Favourites,Lunch & Dinner
67,2022/11/30,Wed,New Zealand,Double Filet-O-Fish®,10.60,6.58,Favourites,Lunch & Dinner
68,2022/11/30,Wed,New Zealand,Filet-O-Fish®,8.10,5.03,Favourites,Lunch & Dinner
69,2022/11/30,Wed,New Zealand,McChicken®,9.00,5.59,Favourites,Lunch & Dinner
70,2022/11/30,Wed,New Zealand,Hamburger,4.40,2.73,Favourites,Lunch & Dinner
71,2022/11/30,Wed,New Zealand,Triple Cheeseburger,8.80,5.46,Favourites,Lunch & Dinner
72,2022/11/30,Wed,New Zealand,The Boss®,11.70,7.26,Favourites,Lunch & Dinner
73,2022/11/30,Wed,New Zealand,Crispy Chicken Almighty,15.40,9.56,Gourmet Creations,Lunch & Dinner
74,2022/11/30,Wed,New Zealand,Grilled Chicken Almighty,15.40,9.56,Gourmet Creations,Lunch & Dinner
75,2022/11/30,Wed,New Zealand,Almighty Texan BBQ Burger,14.80,9.19,Gourmet Creations,Lunch & Dinner
