,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2023/03/04,Sat,Sri Lanka,Double Big Mac,1820.00,5.36,Ala Carte & Value Meals,Regular
2,2023/03/04,Sat,Sri Lanka,Crispy Chicken 02 PC,1220.00,3.59,Ala Carte & Value Meals,Regular
3,2023/03/04,Sat,Sri Lanka,Crispy Chicken 05 PC,3080.00,9.07,Ala Carte & Value Meals,Regular
4,2023/03/04,Sat,Sri Lanka,Spicy chicken footlong,840.00,2.47,Ala Carte & Value Meals,Regular
5,2023/03/04,Sat,Sri Lanka,Crispy Chicken Wrap,840.00,2.47,Ala Carte & Value Meals,Regular
6,2023/03/04,Sat,Sri Lanka,McSpicy Chicken Wrap,1700.00,5.01,Ala Carte & Value Meals,Regular
7,2023/03/04,Sat,Sri Lanka,Crispy Chicken Burger,580.00,1.71,Ala Carte & Value Meals,Regular
8,2023/03/04,Sat,Sri Lanka,Chicken Junior,780.00,2.30,Ala Carte & Value Meals,Regular
9,2023/03/04,Sat,Sri Lanka,Beefburger,1050.00,3.09,Ala Carte & Value Meals,Regular
10,2023/03/04,Sat,Sri Lanka,Cheeseburger,1200.00,3.53,Ala Carte & Value Meals,Regular
11,2023/03/04,Sat,Sri Lanka,Double Cheeseburger,1880.00,5.54,Ala Carte & Value Meals,Regular
12,2023/03/04,Sat,Sri Lanka,Big Mac,1820.00,5.36,Ala Carte & Value Meals,Regular
13,2023/03/04,Sat,Sri Lanka,McChicken Burger,1700.00,5.01,Ala Carte & Value Meals,Regular
14,2023/03/04,Sat,Sri Lanka,McSpicy Chicken Burger,1100.00,3.24,Ala Carte & Value Meals,Regular
15,2023/03/04,Sat,Sri Lanka,Chicken Big Mac,1700.00,5.01,Ala Carte & Value Meals,Regular
16,2023/03/04,Sat,Sri Lanka,Chicken McNuggets 6 PC,1500.00,4.42,Ala Carte & Value Meals,Regular
17,2023/03/04,Sat,Sri Lanka,Chicken McNuggets 9 PC,2090.00,6.15,Ala Carte & Value Meals,Regular
18,2023/03/04,Sat,Sri Lanka,McSpicy Chicken Fillet,1320.00,3.89,Ala Carte & Value Meals,Regular
19,2023/03/04,Sat,Sri Lanka,McSpicy Wings 3 PC,570.00,1.68,Ala Carte & Value Meals,Regular
20,2023/03/04,Sat,Sri Lanka,McSpicy Wings 6 PC,1070.00,3.15,Ala Carte & Value Meals,Regular
21,2023/03/04,Sat,Sri Lanka,Filet-O-Fish,1380.00,4.06,Ala Carte & Value Meals,Regular
22,2023/03/04,Sat,Sri Lanka,Veggie Burger,1100.00,3.24,Ala Carte & Value Meals,Regular
23,2023/03/04,Sat,Sri Lanka,Sausage & Egg Burger,580.00,1.71,Breakfast & Value Meals,Breakfast
24,2023/03/04,Sat,Sri Lanka,Egg Burger,440.00,1.30,Breakfast & Value Meals,Breakfast
25,2023/03/04,Sat,Sri Lanka,Hash Brown,340.00,1.00,Breakfast & Value Meals,Breakfast
26,2023/03/04,Sat,Sri Lanka,Crispy Chicken Wrap,840.00,2.47,Breakfast & Value Meals,Breakfast
27,2023/03/04,Sat,Sri Lanka,Crispy Chicken Burger,580.00,1.71,Breakfast & Value Meals,Breakfast
28,2023/03/04,Sat,Sri Lanka,Chicken Junior,780.00,2.30,Breakfast & Value Meals,Breakfast
29,2023/03/04,Sat,Sri Lanka,McSpicy Chicken Burger,1100.00,3.24,Breakfast & Value Meals,Breakfast
30,2023/03/04,Sat,Sri Lanka,Double Chicken Rice meal,1250.00,3.68,Rice,Regular
31,2023/03/04,Sat,Sri Lanka,Curry N Rice,560.00,1.65,Rice,Regular
32,2023/03/04,Sat,Sri Lanka,McRice Chicken,970.00,2.86,Rice,Regular
33,2023/03/04,Sat,Sri Lanka,McRice - Fish,970.00,2.86,Rice,Regular
34,2023/03/04,Sat,Sri Lanka,McRice - Vegetable,970.00,2.86,Rice,Regular
35,2023/03/04,Sat,Sri Lanka,Fries,570.00,1.68,Salads/Sides,Regular
36,2023/03/04,Sat,Sri Lanka,Choco Chip McFlurry,940.00,2.77,Desserts,Regular
37,2023/03/04,Sat,Sri Lanka,OREO McFLURRY,940.00,2.77,Desserts,Regular
38,2023/03/04,Sat,Sri Lanka,Chocolate Sundae,660.00,1.94,Desserts,Regular
39,2023/03/04,Sat,Sri Lanka,Strawberry Sundae,660.00,1.94,Desserts,Regular
