,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2023/08/03,Thu,Sri Lanka,Crispy Chicken 02 PC,1220.00,3.87,Ala Carte & Value Meals,Regular
2,2023/08/03,Thu,Sri Lanka,Crispy Chicken 05 PC,3080.00,9.76,Ala Carte & Value Meals,Regular
3,2023/08/03,Thu,Sri Lanka,Spicy chicken footlong,930.00,2.95,Ala Carte & Value Meals,Regular
4,2023/08/03,Thu,Sri Lanka,Crispy Chicken Wrap,840.00,2.66,Ala Carte & Value Meals,Regular
5,2023/08/03,Thu,Sri Lanka,McSpicy Chicken Wrap,1700.00,5.39,Ala Carte & Value Meals,Regular
6,2023/08/03,Thu,Sri Lanka,Crispy Chicken Burger,580.00,1.84,Ala Carte & Value Meals,Regular
7,2023/08/03,Thu,Sri Lanka,Chicken Junior,780.00,2.47,Ala Carte & Value Meals,Regular
8,2023/08/03,Thu,Sri Lanka,Beefburger,1050.00,3.33,Ala Carte & Value Meals,Regular
9,2023/08/03,Thu,Sri Lanka,Cheeseburger,1200.00,3.80,Ala Carte & Value Meals,Regular
10,2023/08/03,Thu,Sri Lanka,Double Cheeseburger,1880.00,5.96,Ala Carte & Value Meals,Regular
11,2023/08/03,Thu,Sri Lanka,Big Mac,1820.00,5.77,Ala Carte & Value Meals,Regular
12,2023/08/03,Thu,Sri Lanka,McChicken Burger,1700.00,5.39,Ala Carte & Value Meals,Regular
13,2023/08/03,Thu,Sri Lanka,McSpicy Chicken Burger,1100.00,3.49,Ala Carte & Value Meals,Regular
14,2023/08/03,Thu,Sri Lanka,Chicken Big Mac,1700.00,5.39,Ala Carte & Value Meals,Regular
15,2023/08/03,Thu,Sri Lanka,Chicken McNuggets 6 PC,1500.00,4.76,Ala Carte & Value Meals,Regular
16,2023/08/03,Thu,Sri Lanka,Chicken McNuggets 9 PC,2090.00,6.63,Ala Carte & Value Meals,Regular
17,2023/08/03,Thu,Sri Lanka,McSpicy Wings 3 PC,570.00,1.81,Ala Carte & Value Meals,Regular
18,2023/08/03,Thu,Sri Lanka,McSpicy Wings 6 PC,1070.00,3.39,Ala Carte & Value Meals,Regular
19,2023/08/03,Thu,Sri Lanka,Filet-O-Fish,1380.00,4.37,Ala Carte & Value Meals,Regular
20,2023/08/03,Thu,Sri Lanka,Veggie Burger,1100.00,3.49,Ala Carte & Value Meals,Regular
21,2023/08/03,Thu,Sri Lanka,Sausage & Egg Burger,580.00,1.84,Breakfast & Value Meals,Breakfast
22,2023/08/03,Thu,Sri Lanka,Egg Burger,440.00,1.39,Breakfast & Value Meals,Breakfast
23,2023/08/03,Thu,Sri Lanka,Hash Brown,340.00,1.08,Breakfast & Value Meals,Breakfast
24,2023/08/03,Thu,Sri Lanka,Crispy Chicken Wrap,840.00,2.66,Breakfast & Value Meals,Breakfast
25,2023/08/03,Thu,Sri Lanka,Crispy Chicken Burger,580.00,1.84,Breakfast & Value Meals,Breakfast
26,2023/08/03,Thu,Sri Lanka,Chicken Junior,780.00,2.47,Breakfast & Value Meals,Breakfast
27,2023/08/03,Thu,Sri Lanka,McSpicy Chicken Burger,1100.00,3.49,Breakfast & Value Meals,Breakfast
28,2023/08/03,Thu,Sri Lanka,Double Chicken Rice meal,1250.00,3.96,Rice,Regular
29,2023/08/03,Thu,Sri Lanka,Curry N Rice,560.00,1.78,Rice,Regular
30,2023/08/03,Thu,Sri Lanka,McRice Chicken,970.00,3.08,Rice,Regular
