,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2024/01/09,Tue,Sri Lanka,Crispy Chicken 02 PC,1220.00,3.78,Ala Carte & Value Meals,Regular
2,2024/01/09,Tue,Sri Lanka,Crispy Chicken 05 PC,3080.00,9.55,Ala Carte & Value Meals,Regular
3,2024/01/09,Tue,Sri Lanka,Spicy chicken footlong,930.00,2.88,Ala Carte & Value Meals,Regular
4,2024/01/09,Tue,Sri Lanka,Crispy Chicken Wrap,840.00,2.60,Ala Carte & Value Meals,Regular
5,2024/01/09,Tue,Sri Lanka,McSpicy Chicken Wrap,1700.00,5.27,Ala Carte & Value Meals,Regular
6,2024/01/09,Tue,Sri Lanka,Crispy Chicken Burger,580.00,1.80,Ala Carte & Value Meals,Regular
7,2024/01/09,Tue,Sri Lanka,Chicken Junior,780.00,2.42,Ala Carte & Value Meals,Regular
8,2024/01/09,Tue,Sri Lanka,Beefburger,1050.00,3.26,Ala Carte & Value Meals,Regular
9,2024/01/09,Tue,Sri Lanka,Cheeseburger,1200.00,3.72,Ala Carte & Value Meals,Regular
10,2024/01/09,Tue,Sri Lanka,Double Cheeseburger,1880.00,5.83,Ala Carte & Value Meals,Regular
11,2024/01/09,Tue,Sri Lanka,Big Mac,1820.00,5.64,Ala Carte & Value Meals,Regular
12,2024/01/09,Tue,Sri Lanka,McChicken Burger,1700.00,5.27,Ala Carte & Value Meals,Regular
13,2024/01/09,Tue,Sri Lanka,McSpicy Chicken Burger,1100.00,3.41,Ala Carte & Value Meals,Regular
14,2024/01/09,Tue,Sri Lanka,Chicken Big Mac,1700.00,5.27,Ala Carte & Value Meals,Regular
15,2024/01/09,Tue,Sri Lanka,Chicken McNuggets 6 PC,1500.00,4.65,Ala Carte & Value Meals,Regular
16,2024/01/09,Tue,Sri Lanka,Chicken McNuggets 9 PC,2090.00,6.48,Ala Carte & Value Meals,Regular
17,2024/01/09,Tue,Sri Lanka,McSpicy Wings 3 PC,570.00,1.77,Ala Carte & Value Meals,Regular
18,2024/01/09,Tue,Sri Lanka,McSpicy Wings 6 PC,1070.00,3.32,Ala Carte & Value Meals,Regular
