,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2023/03/25,Sat,Sri Lanka,Crispy Chicken 02 PC,1220.00,3.78,Ala Carte & Value Meals,Regular
2,2023/03/25,Sat,Sri Lanka,Crispy Chicken 05 PC,3080.00,9.54,Ala Carte & Value Meals,Regular
3,2023/03/25,Sat,Sri Lanka,Spicy chicken footlong,840.00,2.60,Ala Carte & Value Meals,Regular
4,2023/03/25,Sat,Sri Lanka,Crispy Chicken Wrap,840.00,2.60,Ala Carte & Value Meals,Regular
5,2023/03/25,Sat,Sri Lanka,McSpicy Chicken Wrap,1700.00,5.26,Ala Carte & Value Meals,Regular
6,2023/03/25,Sat,Sri Lanka,Crispy Chicken Burger,580.00,1.80,Ala Carte & Value Meals,Regular
7,2023/03/25,Sat,Sri Lanka,Chicken Junior,780.00,2.42,Ala Carte & Value Meals,Regular
8,2023/03/25,Sat,Sri Lanka,Beefburger,1050.00,3.25,Ala Carte & Value Meals,Regular
9,2023/03/25,Sat,Sri Lanka,Cheeseburger,1200.00,3.72,Ala Carte & Value Meals,Regular
10,2023/03/25,Sat,Sri Lanka,Double Cheeseburger,1880.00,5.82,Ala Carte & Value Meals,Regular
11,2023/03/25,Sat,Sri Lanka,Big Mac,1820.00,5.64,Ala Carte & Value Meals,Regular
12,2023/03/25,Sat,Sri Lanka,McChicken Burger,1700.00,5.26,Ala Carte & Value Meals,Regular
13,2023/03/25,Sat,Sri Lanka,McSpicy Chicken Burger,1100.00,3.41,Ala Carte & Value Meals,Regular
14,2023/03/25,Sat,Sri Lanka,Chicken Big Mac,1700.00,5.26,Ala Carte & Value Meals,Regular
15,2023/03/25,Sat,Sri Lanka,Chicken McNuggets 6 PC,1500.00,4.65,Ala Carte & Value Meals,Regular
16,2023/03/25,Sat,Sri Lanka,Chicken McNuggets 9 PC,2090.00,6.47,Ala Carte & Value Meals,Regular
17,2023/03/25,Sat,Sri Lanka,McSpicy Chicken Fillet,1320.00,4.09,Ala Carte & Value Meals,Regular
18,2023/03/25,Sat,Sri Lanka,McSpicy Wings 3 PC,570.00,1.77,Ala Carte & Value Meals,Regular
19,2023/03/25,Sat,Sri Lanka,McSpicy Wings 6 PC,1070.00,3.31,Ala Carte & Value Meals,Regular
20,2023/03/25,Sat,Sri Lanka,Filet-O-Fish,1380.00,4.27,Ala Carte & Value Meals,Regular
21,2023/03/25,Sat,Sri Lanka,Veggie Burger,1100.00,3.41,Ala Carte & Value Meals,Regular
22,2023/03/25,Sat,Sri Lanka,Sausage & Egg Burger,580.00,1.80,Breakfast & Value Meals,Breakfast
23,2023/03/25,Sat,Sri Lanka,Egg Burger,440.00,1.36,Breakfast & Value Meals,Breakfast
24,2023/03/25,Sat,Sri Lanka,Hash Brown,340.00,1.05,Breakfast & Value Meals,Breakfast
25,2023/03/25,Sat,Sri Lanka,Crispy Chicken Wrap,840.00,2.60,Breakfast & Value Meals,Breakfast
26,2023/03/25,Sat,Sri Lanka,Crispy Chicken Burger,580.00,1.80,Breakfast & Value Meals,Breakfast
27,2023/03/25,Sat,Sri Lanka,Chicken Junior,780.00,2.42,Breakfast & Value Meals,Breakfast
28,2023/03/25,Sat,Sri Lanka,McSpicy Chicken Burger,1100.00,3.41,Breakfast & Value Meals,Breakfast
29,2023/03/25,Sat,Sri Lanka,Double Chicken Rice meal,1250.00,3.87,Rice,Regular
30,2023/03/25,Sat,Sri Lanka,Curry N Rice,560.00,1.73,Rice,Regular
31,2023/03/25,Sat,Sri Lanka,McRice Chicken,970.00,3.00,Rice,Regular
32,2023/03/25,Sat,Sri Lanka,McRice - Fish,970.00,3.00,Rice,Regular
33,2023/03/25,Sat,Sri Lanka,McRice - Vegetable,970.00,3.00,Rice,Regular
34,2023/03/25,Sat,Sri Lanka,Fries,570.00,1.77,Salads/Sides,Regular
35,2023/03/25,Sat,Sri Lanka,Choco Chip McFlurry,940.00,2.91,Desserts,Regular
36,2023/03/25,Sat,Sri Lanka,OREO McFLURRY,940.00,2.91,Desserts,Regular
37,2023/03/25,Sat,Sri Lanka,Chocolate Sundae,660.00,2.04,Desserts,Regular
38,2023/03/25,Sat,Sri Lanka,Strawberry Sundae,660.00,2.04,Desserts,Regular
39,2023/03/25,Sat,Sri Lanka,Plain Sundae,580.00,1.80,Desserts,Regular
40,2023/03/25,Sat,Sri Lanka,Chocolate flavoured milk,410.00,1.27,Beverages,Regular
