,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2022/10/08,Sat,Sri Lanka,Spicy Mix,750.00,2.05,Ala Carte & Value Meals,Regular
2,2022/10/08,Sat,Sri Lanka,Crispy Chicken 02 PC,1010.00,2.77,Ala Carte & Value Meals,Regular
3,2022/10/08,Sat,Sri Lanka,Crispy Chicken 05 PC,2540.00,6.95,Ala Carte & Value Meals,Regular
4,2022/10/08,Sat,Sri Lanka,Spicy chicken footlong,840.00,2.30,Ala Carte & Value Meals,Regular
5,2022/10/08,Sat,Sri Lanka,Crispy Chicken Wrap,690.00,1.89,Ala Carte & Value Meals,Regular
6,2022/10/08,Sat,Sri Lanka,McSpicy Chicken Wrap,1400.00,3.83,Ala Carte & Value Meals,Regular
7,2022/10/08,Sat,Sri Lanka,Crispy Chicken Burger,480.00,1.31,Ala Carte & Value Meals,Regular
8,2022/10/08,Sat,Sri Lanka,Chicken Junior,650.00,1.78,Ala Carte & Value Meals,Regular
9,2022/10/08,Sat,Sri Lanka,Beefburger,860.00,2.35,Ala Carte & Value Meals,Regular
10,2022/10/08,Sat,Sri Lanka,Cheeseburger,990.00,2.71,Ala Carte & Value Meals,Regular
11,2022/10/08,Sat,Sri Lanka,Double Cheeseburger,1550.00,4.24,Ala Carte & Value Meals,Regular
12,2022/10/08,Sat,Sri Lanka,Big Mac,1500.00,4.11,Ala Carte & Value Meals,Regular
13,2022/10/08,Sat,Sri Lanka,McChicken Burger,1400.00,3.83,Ala Carte & Value Meals,Regular
14,2022/10/08,Sat,Sri Lanka,McSpicy Chicken Burger,1000.00,2.74,Ala Carte & Value Meals,Regular
15,2022/10/08,Sat,Sri Lanka,Chicken Big Mac,1400.00,3.83,Ala Carte & Value Meals,Regular
16,2022/10/08,Sat,Sri Lanka,Chicken McNuggets 6 PC,1240.00,3.39,Ala Carte & Value Meals,Regular
17,2022/10/08,Sat,Sri Lanka,Chicken McNuggets 9 PC,1730.00,4.74,Ala Carte & Value Meals,Regular
18,2022/10/08,Sat,Sri Lanka,McSpicy Chicken Fillet,1020.00,2.79,Ala Carte & Value Meals,Regular
19,2022/10/08,Sat,Sri Lanka,McSpicy Wings 3 PC,470.00,1.29,Ala Carte & Value Meals,Regular
20,2022/10/08,Sat,Sri Lanka,McSpicy Wings 6 PC,880.00,2.41,Ala Carte & Value Meals,Regular
21,2022/10/08,Sat,Sri Lanka,Filet-O-Fish,1140.00,3.12,Ala Carte & Value Meals,Regular
22,2022/10/08,Sat,Sri Lanka,Veggie Burger,910.00,2.49,Ala Carte & Value Meals,Regular
23,2022/10/08,Sat,Sri Lanka,Sausage & Egg Burger,480.00,1.31,Breakfast & Value Meals,Breakfast
24,2022/10/08,Sat,Sri Lanka,Egg Burger,360.00,0.99,Breakfast & Value Meals,Breakfast
25,2022/10/08,Sat,Sri Lanka,Omelette Burger,380.00,1.04,Breakfast & Value Meals,Breakfast
26,2022/10/08,Sat,Sri Lanka,Hash Brown,280.00,0.77,Breakfast & Value Meals,Breakfast
27,2022/10/08,Sat,Sri Lanka,Crispy Chicken Wrap,690.00,1.89,Breakfast & Value Meals,Breakfast
28,2022/10/08,Sat,Sri Lanka,Crispy Chicken Burger,480.00,1.31,Breakfast & Value Meals,Breakfast
29,2022/10/08,Sat,Sri Lanka,Chicken Junior,650.00,1.78,Breakfast & Value Meals,Breakfast
30,2022/10/08,Sat,Sri Lanka,McSpicy Chicken Burger,1000.00,2.74,Breakfast & Value Meals,Breakfast
31,2022/10/08,Sat,Sri Lanka,Double Chicken Rice meal,1260.00,3.45,Rice,Regular
32,2022/10/08,Sat,Sri Lanka,Curry N Rice,460.00,1.26,Rice,Regular
33,2022/10/08,Sat,Sri Lanka,McRice,880.00,2.41,Rice,Regular
34,2022/10/08,Sat,Sri Lanka,McRice - Fish,880.00,2.41,Rice,Regular
35,2022/10/08,Sat,Sri Lanka,McRice - Vegetable,880.00,2.41,Rice,Regular
