,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2022/11/29,Tue,Sri Lanka,Spicy Mix,750.00,2.04,Ala Carte & Value Meals,Regular
2,2022/11/29,Tue,Sri Lanka,Crispy Chicken 02 PC,1110.00,3.01,Ala Carte & Value Meals,Regular
3,2022/11/29,Tue,Sri Lanka,Crispy Chicken 05 PC,2800.00,7.60,Ala Carte & Value Meals,Regular
4,2022/11/29,Tue,Sri Lanka,Spicy chicken footlong,840.00,2.28,Ala Carte & Value Meals,Regular
5,2022/11/29,Tue,Sri Lanka,Crispy Chicken Wrap,760.00,2.06,Ala Carte & Value Meals,Regular
6,2022/11/29,Tue,Sri Lanka,McSpicy Chicken Wrap,1540.00,4.18,Ala Carte & Value Meals,Regular
7,2022/11/29,Tue,Sri Lanka,Crispy Chicken Burger,530.00,1.44,Ala Carte & Value Meals,Regular
8,2022/11/29,Tue,Sri Lanka,Chicken Junior,710.00,1.93,Ala Carte & Value Meals,Regular
9,2022/11/29,Tue,Sri Lanka,Beefburger,950.00,2.58,Ala Carte & Value Meals,Regular
10,2022/11/29,Tue,Sri Lanka,Cheeseburger,1090.00,2.96,Ala Carte & Value Meals,Regular
11,2022/11/29,Tue,Sri Lanka,Double Cheeseburger,1710.00,4.64,Ala Carte & Value Meals,Regular
12,2022/11/29,Tue,Sri Lanka,Big Mac,1650.00,4.48,Ala Carte & Value Meals,Regular
13,2022/11/29,Tue,Sri Lanka,McChicken Burger,1540.00,4.18,Ala Carte & Value Meals,Regular
14,2022/11/29,Tue,Sri Lanka,McSpicy Chicken Burger,1100.00,2.99,Ala Carte & Value Meals,Regular
15,2022/11/29,Tue,Sri Lanka,Chicken Big Mac,1540.00,4.18,Ala Carte & Value Meals,Regular
16,2022/11/29,Tue,Sri Lanka,Chicken McNuggets 6 PC,1360.00,3.69,Ala Carte & Value Meals,Regular
17,2022/11/29,Tue,Sri Lanka,Chicken McNuggets 9 PC,1900.00,5.16,Ala Carte & Value Meals,Regular
18,2022/11/29,Tue,Sri Lanka,McSpicy Chicken Fillet,1120.00,3.04,Ala Carte & Value Meals,Regular
19,2022/11/29,Tue,Sri Lanka,McSpicy Wings 3 PC,520.00,1.41,Ala Carte & Value Meals,Regular
20,2022/11/29,Tue,Sri Lanka,McSpicy Wings 6 PC,970.00,2.63,Ala Carte & Value Meals,Regular
21,2022/11/29,Tue,Sri Lanka,Filet-O-Fish,1250.00,3.39,Ala Carte & Value Meals,Regular
