,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
58,2023/05/14,Sun,Sri Lanka,Fries,570.00,1.83,Salads/Sides,Breakfast
59,2023/05/14,Sun,Sri Lanka,Choco Chip McFlurry,940.00,3.01,Desserts,Breakfast
60,2023/05/14,Sun,Sri Lanka,OREO McFLURRY,940.00,3.01,Desserts,Breakfast
61,2023/05/14,Sun,Sri Lanka,Chocolate Sundae,660.00,2.12,Desserts,Breakfast
62,2023/05/14,Sun,Sri Lanka,Strawberry Sundae,660.00,2.12,Desserts,Breakfast
63,2023/05/14,Sun,Sri Lanka,Plain Sundae,580.00,1.86,Desserts,Breakfast
64,2023/05/14,Sun,Sri Lanka,Chocolate flavoured milk,410.00,1.31,Beverages,Breakfast
65,2023/05/14,Sun,Sri Lanka,Coke zero,310.00,0.99,Beverages,Breakfast
66,2023/05/14,Sun,Sri Lanka,Coke,370.00,1.19,Beverages,Breakfast
67,2023/05/14,Sun,Sri Lanka,Fanta,370.00,1.19,Beverages,Breakfast
68,2023/05/14,Sun,Sri Lanka,Sprite,370.00,1.19,Beverages,Breakfast
69,2023/05/14,Sun,Sri Lanka,Water,80.00,0.26,Beverages,Breakfast
70,2023/05/14,Sun,Sri Lanka,Happy Crispy Burger Meal,1490.00,4.78,Happy Meals,Breakfast
71,2023/05/14,Sun,Sri Lanka,Happy Meal Chicken Junior,2550.00,8.18,Happy Meals,Breakfast
