,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
0,2022/03/26,Sat,Sri Lanka,Crispy Chicken 02 PC,730.00,2.50,Ala Carte & Value Meals,Regular
1,2022/03/26,Sat,Sri Lanka,Crispy Chicken 05 PC,1670.00,5.71,Ala Carte & Value Meals,Regular
2,2022/03/26,Sat,Sri Lanka,Spicy chicken footlong,660.00,2.26,Ala Carte & Value Meals,Regular
3,2022/03/26,Sat,Sri Lanka,Crispy Chicken Wrap,460.00,1.57,Ala Carte & Value Meals,Regular
4,2022/03/26,Sat,Sri Lanka,Tandoori Chicken Wrap,380.00,1.30,Ala Carte & Value Meals,Regular
5,2022/03/26,Sat,Sri Lanka,McSpicy Chicken Wrap,920.00,3.15,Ala Carte & Value Meals,Regular
6,2022/03/26,Sat,Sri Lanka,Crispy Chicken Burger,320.00,1.09,Ala Carte & Value Meals,Regular
7,2022/03/26,Sat,Sri Lanka,Chicken Junior,420.00,1.44,Ala Carte & Value Meals,Regular
8,2022/03/26,Sat,Sri Lanka,Beefburger,560.00,1.92,Ala Carte & Value Meals,Regular
9,2022/03/26,Sat,Sri Lanka,Cheeseburger,640.00,2.19,Ala Carte & Value Meals,Regular
10,2022/03/26,Sat,Sri Lanka,Double Cheeseburger,1020.00,3.49,Ala Carte & Value Meals,Regular
11,2022/03/26,Sat,Sri Lanka,Big Mac,1020.00,3.49,Ala Carte & Value Meals,Regular
12,2022/03/26,Sat,Sri Lanka,McChicken Burger,920.00,3.15,Ala Carte & Value Meals,Regular
13,2022/03/26,Sat,Sri Lanka,McSpicy Chicken Burger,680.00,2.33,Ala Carte & Value Meals,Regular
14,2022/03/26,Sat,Sri Lanka,Chicken Big Mac,920.00,3.15,Ala Carte & Value Meals,Regular
15,2022/03/26,Sat,Sri Lanka,Chicken McNuggets 6 PC,800.00,2.74,Ala Carte & Value Meals,Regular
16,2022/03/26,Sat,Sri Lanka,Chicken McNuggets 9 PC,1140.00,3.90,Ala Carte & Value Meals,Regular
17,2022/03/26,Sat,Sri Lanka,McSpicy Chicken Fillet,670.00,2.29,Ala Carte & Value Meals,Regular
18,2022/03/26,Sat,Sri Lanka,McSpicy Wings 3 PC,310.00,1.06,Ala Carte & Value Meals,Regular
19,2022/03/26,Sat,Sri Lanka,McSpicy Wings 6 PC,580.00,1.98,Ala Carte & Value Meals,Regular
20,2022/03/26,Sat,Sri Lanka,Filet-O-Fish,750.00,2.57,Ala Carte & Value Meals,Regular
21,2022/03/26,Sat,Sri Lanka,Veggie Burger,600.00,2.05,Ala Carte & Value Meals,Regular
22,2022/03/26,Sat,Sri Lanka,Sausage & Egg Burger,320.00,1.09,Breakfast & Value Meals,Breakfast
23,2022/03/26,Sat,Sri Lanka,Egg Burger,240.00,0.82,Breakfast & Value Meals,Breakfast
24,2022/03/26,Sat,Sri Lanka,Omelette Burger,240.00,0.82,Breakfast & Value Meals,Breakfast
25,2022/03/26,Sat,Sri Lanka,Seeni Sambol Burger,300.00,1.03,Breakfast & Value Meals,Breakfast
26,2022/03/26,Sat,Sri Lanka,Hash Brown,190.00,0.65,Breakfast & Value Meals,Breakfast
27,2022/03/26,Sat,Sri Lanka,Crispy Chicken Wrap,460.00,1.57,Breakfast & Value Meals,Breakfast
28,2022/03/26,Sat,Sri Lanka,Crispy Chicken Burger,320.00,1.09,Breakfast & Value Meals,Breakfast
29,2022/03/26,Sat,Sri Lanka,Chicken Junior,420.00,1.44,Breakfast & Value Meals,Breakfast
30,2022/03/26,Sat,Sri Lanka,McSpicy Chicken Burger,680.00,2.33,Breakfast & Value Meals,Breakfast
31,2022/03/26,Sat,Sri Lanka,Double Chicken Rice meal,610.00,2.09,Rice,Regular
32,2022/03/26,Sat,Sri Lanka,Curry N Rice,300.00,1.03,Rice,Regular
33,2022/03/26,Sat,Sri Lanka,McRice,580.00,1.98,Rice,Regular
34,2022/03/26,Sat,Sri Lanka,McRice - Fish,580.00,1.98,Rice,Regular
35,2022/03/26,Sat,Sri Lanka,McRice - Vegetable,580.00,1.98,Rice,Regular
36,2022/03/26,Sat,Sri Lanka,Fries,300.00,1.03,Salads/Sides,Regular
37,2022/03/26,Sat,Sri Lanka,Choco Chip McFlurry,430.00,1.47,Desserts,Regular
38,2022/03/26,Sat,Sri Lanka,OREO McFLURRY,500.00,1.71,Desserts,Regular
39,2022/03/26,Sat,Sri Lanka,Chocolate Sundae,340.00,1.16,Desserts,Regular
40,2022/03/26,Sat,Sri Lanka,Strawberry Sundae,360.00,1.23,Desserts,Regular
41,2022/03/26,Sat,Sri Lanka,Plain Sundae,310.00,1.06,Desserts,Regular
42,2022/03/26,Sat,Sri Lanka,Chocolate flavoured milk,120.00,0.41,Beverages,Regular
43,2022/03/26,Sat,Sri Lanka,Coke zero,160.00,0.55,Beverages,Regular
44,2022/03/26,Sat,Sri Lanka,Coke,200.00,0.68,Beverages,Regular
45,2022/03/26,Sat,Sri Lanka,Fanta,200.00,0.68,Beverages,Regular
46,2022/03/26,Sat,Sri Lanka,Sprite,200.00,0.68,Beverages,Regular
47,2022/03/26,Sat,Sri Lanka,Water,35.00,0.12,Beverages,Regular
48,2022/03/26,Sat,Sri Lanka,Happy Crispy Burger Meal,730.00,2.50,Happy Meals,Regular
49,2022/03/26,Sat,Sri Lanka,Happy Meal Rice - Chicken,580.00,1.98,Happy Meals,Regular
50,2022/03/26,Sat,Sri Lanka,Happy Meal Beef,730.00,2.50,Happy Meals,Regular
51,2022/03/26,Sat,Sri Lanka,Happy Meal Chicken Junior,730.00,2.50,Happy Meals,Regular
52,2022/03/26,Sat,Sri Lanka,Happy Meal Cheeseburger,790.00,2.70,Happy Meals,Regular
53,2022/03/26,Sat,Sri Lanka,Happy Meal 4 Nugget,730.00,2.50,Happy Meals,Regular
