,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
0,2022/03/31,Thu,Sri Lanka,Crispy Chicken 02 PC,730.00,2.47,Ala Carte & Value Meals,Regular
1,2022/03/31,Thu,Sri Lanka,Crispy Chicken 05 PC,1670.00,5.65,Ala Carte & Value Meals,Regular
2,2022/03/31,Thu,Sri Lanka,Spicy chicken footlong,660.00,2.23,Ala Carte & Value Meals,Regular
3,2022/03/31,Thu,Sri Lanka,Crispy Chicken Wrap,460.00,1.56,Ala Carte & Value Meals,Regular
4,2022/03/31,Thu,Sri Lanka,Tandoori Chicken Wrap,380.00,1.28,Ala Carte & Value Meals,Regular
5,2022/03/31,Thu,Sri Lanka,McSpicy Chicken Wrap,920.00,3.11,Ala Carte & Value Meals,Regular
6,2022/03/31,Thu,Sri Lanka,Crispy Chicken Burger,320.00,1.08,Ala Carte & Value Meals,Regular
7,2022/03/31,Thu,Sri Lanka,Chicken Junior,420.00,1.42,Ala Carte & Value Meals,Regular
8,2022/03/31,Thu,Sri Lanka,Beefburger,560.00,1.89,Ala Carte & Value Meals,Regular
9,2022/03/31,Thu,Sri Lanka,Cheeseburger,640.00,2.16,Ala Carte & Value Meals,Regular
10,2022/03/31,Thu,Sri Lanka,Double Cheeseburger,1020.00,3.45,Ala Carte & Value Meals,Regular
11,2022/03/31,Thu,Sri Lanka,Big Mac,1020.00,3.45,Ala Carte & Value Meals,Regular
12,2022/03/31,Thu,Sri Lanka,McChicken Burger,920.00,3.11,Ala Carte & Value Meals,Regular
13,2022/03/31,Thu,Sri Lanka,McSpicy Chicken Burger,680.00,2.30,Ala Carte & Value Meals,Regular
14,2022/03/31,Thu,Sri Lanka,Chicken Big Mac,920.00,3.11,Ala Carte & Value Meals,Regular
15,2022/03/31,Thu,Sri Lanka,Chicken McNuggets 6 PC,800.00,2.70,Ala Carte & Value Meals,Regular
16,2022/03/31,Thu,Sri Lanka,Chicken McNuggets 9 PC,1140.00,3.85,Ala Carte & Value Meals,Regular
17,2022/03/31,Thu,Sri Lanka,McSpicy Chicken Fillet,670.00,2.27,Ala Carte & Value Meals,Regular
18,2022/03/31,Thu,Sri Lanka,McSpicy Wings 3 PC,310.00,1.05,Ala Carte & Value Meals,Regular
19,2022/03/31,Thu,Sri Lanka,McSpicy Wings 6 PC,580.00,1.96,Ala Carte & Value Meals,Regular
20,2022/03/31,Thu,Sri Lanka,Filet-O-Fish,750.00,2.54,Ala Carte & Value Meals,Regular
21,2022/03/31,Thu,Sri Lanka,Veggie Burger,600.00,2.03,Ala Carte & Value Meals,Regular
22,2022/03/31,Thu,Sri Lanka,Sausage & Egg Burger,320.00,1.08,Breakfast & Value Meals,Breakfast
23,2022/03/31,Thu,Sri Lanka,Egg Burger,240.00,0.81,Breakfast & Value Meals,Breakfast
24,2022/03/31,Thu,Sri Lanka,Omelette Burger,240.00,0.81,Breakfast & Value Meals,Breakfast
25,2022/03/31,Thu,Sri Lanka,Seeni Sambol Burger,300.00,1.01,Breakfast & Value Meals,Breakfast
26,2022/03/31,Thu,Sri Lanka,Hash Brown,190.00,0.64,Breakfast & Value Meals,Breakfast
27,2022/03/31,Thu,Sri Lanka,Crispy Chicken Wrap,460.00,1.56,Breakfast & Value Meals,Breakfast
28,2022/03/31,Thu,Sri Lanka,Crispy Chicken Burger,320.00,1.08,Breakfast & Value Meals,Breakfast
29,2022/03/31,Thu,Sri Lanka,Chicken Junior,420.00,1.42,Breakfast & Value Meals,Breakfast
30,2022/03/31,Thu,Sri Lanka,McSpicy Chicken Burger,680.00,2.30,Breakfast & Value Meals,Breakfast
31,2022/03/31,Thu,Sri Lanka,Double Chicken Rice meal,610.00,2.06,Rice,Regular
32,2022/03/31,Thu,Sri Lanka,Curry N Rice,300.00,1.01,Rice,Regular
33,2022/03/31,Thu,Sri Lanka,McRice,580.00,1.96,Rice,Regular
34,2022/03/31,Thu,Sri Lanka,McRice - Fish,580.00,1.96,Rice,Regular
35,2022/03/31,Thu,Sri Lanka,McRice - Vegetable,580.00,1.96,Rice,Regular
36,2022/03/31,Thu,Sri Lanka,Fries,300.00,1.01,Salads/Sides,Regular
37,2022/03/31,Thu,Sri Lanka,Choco Chip McFlurry,430.00,1.45,Desserts,Regular
38,2022/03/31,Thu,Sri Lanka,OREO McFLURRY,500.00,1.69,Desserts,Regular
39,2022/03/31,Thu,Sri Lanka,Chocolate Sundae,340.00,1.15,Desserts,Regular
40,2022/03/31,Thu,Sri Lanka,Strawberry Sundae,360.00,1.22,Desserts,Regular
41,2022/03/31,Thu,Sri Lanka,Plain Sundae,310.00,1.05,Desserts,Regular
42,2022/03/31,Thu,Sri Lanka,Chocolate flavoured milk,120.00,0.41,Beverages,Regular
43,2022/03/31,Thu,Sri Lanka,Coke zero,160.00,0.54,Beverages,Regular
44,2022/03/31,Thu,Sri Lanka,Coke,200.00,0.68,Beverages,Regular
45,2022/03/31,Thu,Sri Lanka,Fanta,200.00,0.68,Beverages,Regular
46,2022/03/31,Thu,Sri Lanka,Sprite,200.00,0.68,Beverages,Regular
47,2022/03/31,Thu,Sri Lanka,Water,35.00,0.12,Beverages,Regular
48,2022/03/31,Thu,Sri Lanka,Happy Crispy Burger Meal,730.00,2.47,Happy Meals,Regular
49,2022/03/31,Thu,Sri Lanka,Happy Meal Rice - Chicken,580.00,1.96,Happy Meals,Regular
50,2022/03/31,Thu,Sri Lanka,Happy Meal Beef,730.00,2.47,Happy Meals,Regular
51,2022/03/31,Thu,Sri Lanka,Happy Meal Chicken Junior,730.00,2.47,Happy Meals,Regular
52,2022/03/31,Thu,Sri Lanka,Happy Meal Cheeseburger,790.00,2.67,Happy Meals,Regular
53,2022/03/31,Thu,Sri Lanka,Happy Meal 4 Nugget,730.00,2.47,Happy Meals,Regular
54,2022/03/31,Thu,Sri Lanka,Share box Rice Bundles,4190.00,14.16,Promotion & Bundle Meals,Regular
55,2022/03/31,Thu,Sri Lanka,Share box Chicken Bundles,4180.00,14.13,Promotion & Bundle Meals,Regular
56,2022/03/31,Thu,Sri Lanka,Share box Beef Bundles,4920.00,16.63,Promotion & Bundle Meals,Regular
57,2022/03/31,Thu,Sri Lanka,Fries,300.00,1.01,Salads/Sides,Breakfast
58,2022/03/31,Thu,Sri Lanka,Choco Chip McFlurry,430.00,1.45,Desserts,Breakfast
59,2022/03/31,Thu,Sri Lanka,OREO McFLURRY,500.00,1.69,Desserts,Breakfast
60,2022/03/31,Thu,Sri Lanka,Chocolate Sundae,340.00,1.15,Desserts,Breakfast
61,2022/03/31,Thu,Sri Lanka,Strawberry Sundae,360.00,1.22,Desserts,Breakfast
62,2022/03/31,Thu,Sri Lanka,Plain Sundae,310.00,1.05,Desserts,Breakfast
63,2022/03/31,Thu,Sri Lanka,Chocolate flavoured milk,120.00,0.41,Beverages,Breakfast
64,2022/03/31,Thu,Sri Lanka,Coke zero,160.00,0.54,Beverages,Breakfast
65,2022/03/31,Thu,Sri Lanka,Coke,200.00,0.68,Beverages,Breakfast
66,2022/03/31,Thu,Sri Lanka,Fanta,200.00,0.68,Beverages,Breakfast
67,2022/03/31,Thu,Sri Lanka,Sprite,200.00,0.68,Beverages,Breakfast
68,2022/03/31,Thu,Sri Lanka,Water,35.00,0.12,Beverages,Breakfast
69,2022/03/31,Thu,Sri Lanka,Happy Crispy Burger Meal,730.00,2.47,Happy Meals,Breakfast
70,2022/03/31,Thu,Sri Lanka,Happy Meal Chicken Junior,730.00,2.47,Happy Meals,Breakfast
