,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2024/05/22,Wed,Australia,Chicken & Bacon McMuffin,7.85,5.23,Most Popular,Breakfast Menu
2,2024/05/22,Wed,Australia,Chicken McMuffin,6.85,4.57,Most Popular,Breakfast Menu
3,2024/05/22,Wed,Australia,Mighty McMuffin,8.65,5.77,Most Popular,Breakfast Menu
4,2024/05/22,Wed,Australia,Bacon & Egg McMuffin,6.55,4.37,Most Popular,Breakfast Menu
5,2024/05/22,Wed,Australia,Sausage & Egg McMuffin,7.10,4.73,Most Popular,Breakfast Menu
6,2024/05/22,Wed,Australia,Hash Brown,3.65,2.43,Most Popular,Breakfast Menu
7,2024/05/22,Wed,Australia,Hotcakes with Butter & Syrup,7.55,5.03,Most Popular,Breakfast Menu
8,2024/05/22,Wed,Australia,Small Spicy Shaker Fries,4.45,2.97,All Day Menu,Breakfast Menu
9,2024/05/22,Wed,Australia,Small Fries,3.95,2.63,All Day Menu,Breakfast Menu
10,2024/05/22,Wed,Australia,Chicken & Bacon McMuffin,7.85,5.23,McMuffins,Breakfast Menu
11,2024/05/22,Wed,Australia,Chicken McMuffin,6.85,4.57,McMuffins,Breakfast Menu
12,2024/05/22,Wed,Australia,Mighty McMuffin,8.65,5.77,McMuffins,Breakfast Menu
13,2024/05/22,Wed,Australia,Double Bacon & Egg McMuffin,7.80,5.20,McMuffins,Breakfast Menu
14,2024/05/22,Wed,Australia,Bacon & Egg McMuffin,6.55,4.37,McMuffins,Breakfast Menu
15,2024/05/22,Wed,Australia,Big Brekkie Burger,10.15,6.77,McMuffins,Breakfast Menu
16,2024/05/22,Wed,Australia,Double Sausage & Egg McMuffin,8.25,5.50,McMuffins,Breakfast Menu
17,2024/05/22,Wed,Australia,Sausage & Egg McMuffin,7.10,4.73,McMuffins,Breakfast Menu
18,2024/05/22,Wed,Australia,Sausage McMuffin,6.55,4.37,McMuffins,Breakfast Menu
19,2024/05/22,Wed,Australia,Double Sausage McMuffin,7.80,5.20,McMuffins,Breakfast Menu
20,2024/05/22,Wed,Australia,Small Chocolate Shake,5.65,3.77,Shakes & Frappes,Breakfast Menu
21,2024/05/22,Wed,Australia,Small Strawberry Shake,5.65,3.77,Shakes & Frappes,Breakfast Menu
22,2024/05/22,Wed,Australia,Small Vanilla Shake,5.65,3.77,Shakes & Frappes,Breakfast Menu
23,2024/05/22,Wed,Australia,Medium Chocolate Frappé,6.55,4.37,Shakes & Frappes,Breakfast Menu
24,2024/05/22,Wed,Australia,Medium Coffee Frappé,6.55,4.37,Shakes & Frappes,Breakfast Menu
25,2024/05/22,Wed,Australia,Medium Salted Caramel Frappé,6.55,4.37,Shakes & Frappes,Breakfast Menu
26,2024/05/22,Wed,Australia,AFL Captain Cards,2.00,1.33,Shakes & Frappes,Breakfast Menu
27,2024/05/22,Wed,Australia,Small Frozen Coke® K-Wave,4.50,3.00,Soft Drinks,Breakfast Menu
28,2024/05/22,Wed,Australia,Small Coke®,4.50,3.00,Soft Drinks,Breakfast Menu
