,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2024/05/17,Fri,Australia,Chicken McMuffin,6.85,4.58,Most Popular,Breakfast Menu
2,2024/05/17,Fri,Australia,Chicken & Bacon McMuffin,7.85,5.25,Most Popular,Breakfast Menu
3,2024/05/17,Fri,Australia,Mighty McMuffin,8.65,5.78,Most Popular,Breakfast Menu
4,2024/05/17,Fri,Australia,Bacon & Egg McMuffin,6.55,4.38,Most Popular,Breakfast Menu
5,2024/05/17,Fri,Australia,Sausage & Egg McMuffin,7.10,4.74,Most Popular,Breakfast Menu
6,2024/05/17,Fri,Australia,Hash Brown,3.65,2.44,Most Popular,Breakfast Menu
7,2024/05/17,Fri,Australia,Hotcakes with Butter & Syrup,7.55,5.04,Most Popular,Breakfast Menu
8,2024/05/17,Fri,Australia,Small Fries,3.95,2.64,All Day Menu,Breakfast Menu
9,2024/05/17,Fri,Australia,Big Mac,8.50,5.68,All Day Menu,Breakfast Menu
10,2024/05/17,Fri,Australia,Chicken McMuffin,6.85,4.58,McMuffins,Breakfast Menu
11,2024/05/17,Fri,Australia,Chicken & Bacon McMuffin,7.85,5.25,McMuffins,Breakfast Menu
12,2024/05/17,Fri,Australia,Mighty McMuffin,8.65,5.78,McMuffins,Breakfast Menu
13,2024/05/17,Fri,Australia,Double Bacon & Egg McMuffin,7.80,5.21,McMuffins,Breakfast Menu
14,2024/05/17,Fri,Australia,Bacon & Egg McMuffin,6.55,4.38,McMuffins,Breakfast Menu
15,2024/05/17,Fri,Australia,Big Brekkie Burger,10.15,6.78,McMuffins,Breakfast Menu
16,2024/05/17,Fri,Australia,Double Sausage & Egg McMuffin,8.25,5.51,McMuffins,Breakfast Menu
17,2024/05/17,Fri,Australia,Sausage & Egg McMuffin,7.10,4.74,McMuffins,Breakfast Menu
18,2024/05/17,Fri,Australia,Sausage McMuffin,6.55,4.38,McMuffins,Breakfast Menu
19,2024/05/17,Fri,Australia,Double Sausage McMuffin,7.80,5.21,McMuffins,Breakfast Menu
20,2024/05/17,Fri,Australia,Small Chocolate Shake,5.65,3.78,Shakes & Frappes,Breakfast Menu
21,2024/05/17,Fri,Australia,Small Strawberry Shake,5.65,3.78,Shakes & Frappes,Breakfast Menu
22,2024/05/17,Fri,Australia,Small Vanilla Shake,5.65,3.78,Shakes & Frappes,Breakfast Menu
23,2024/05/17,Fri,Australia,Medium Chocolate Frappé,6.55,4.38,Shakes & Frappes,Breakfast Menu
24,2024/05/17,Fri,Australia,Medium Coffee Frappé,6.55,4.38,Shakes & Frappes,Breakfast Menu
25,2024/05/17,Fri,Australia,Medium Salted Caramel Frappé,6.55,4.38,Shakes & Frappes,Breakfast Menu
26,2024/05/17,Fri,Australia,AFL Captain Cards,2.00,1.34,Shakes & Frappes,Breakfast Menu
27,2024/05/17,Fri,Australia,Small Frozen Coke® K-Wave,4.50,3.01,Soft Drinks,Breakfast Menu
28,2024/05/17,Fri,Australia,Small Coke®,4.50,3.01,Soft Drinks,Breakfast Menu
29,2024/05/17,Fri,Australia,Hot Cross Bun with Cadbury® Choc Chips,2.50,1.67,Desserts,Breakfast Menu
30,2024/05/17,Fri,Australia,Fruit Hot Cross Bun,2.50,1.67,Desserts,Breakfast Menu
31,2024/05/17,Fri,Australia,Apple Crumble Muffin,5.55,3.71,Desserts,Breakfast Menu
32,2024/05/17,Fri,Australia,Double Choc Muffin,5.55,3.71,Desserts,Breakfast Menu
33,2024/05/17,Fri,Australia,Caramello® McFlurry,7.10,4.74,Desserts,Breakfast Menu
34,2024/05/17,Fri,Australia,Caramel Sundae,5.55,3.71,Desserts,Breakfast Menu
35,2024/05/17,Fri,Australia,Strawberry Sundae,5.55,3.71,Desserts,Breakfast Menu
36,2024/05/17,Fri,Australia,Hot Fudge Sundae,5.55,3.71,Desserts,Breakfast Menu
37,2024/05/17,Fri,Australia,Hot Apple Pie,4.35,2.91,Desserts,Breakfast Menu
38,2024/05/17,Fri,Australia,M&M'S® MINIS McFlurry,7.10,4.74,Desserts,Breakfast Menu
39,2024/05/17,Fri,Australia,Chicken McMuffin,6.85,4.58,More Brekkie Favourites,Breakfast Menu
40,2024/05/17,Fri,Australia,Chicken & Bacon McMuffin,7.85,5.25,More Brekkie Favourites,Breakfast Menu
41,2024/05/17,Fri,Australia,Fruit Hot Cross Bun,2.50,1.67,More Brekkie Favourites,Breakfast Menu
42,2024/05/17,Fri,Australia,Double Choc Muffin,5.55,3.71,More Brekkie Favourites,Breakfast Menu
43,2024/05/17,Fri,Australia,Hot Cross Bun with Cadbury® Choc Chips,2.50,1.67,More Brekkie Favourites,Breakfast Menu
44,2024/05/17,Fri,Australia,Apple Crumble Muffin,5.55,3.71,More Brekkie Favourites,Breakfast Menu
45,2024/05/17,Fri,Australia,Hash Brown,3.65,2.44,More Brekkie Favourites,Breakfast Menu
46,2024/05/17,Fri,Australia,Big Brekkie Burger,10.15,6.78,More Brekkie Favourites,Breakfast Menu
47,2024/05/17,Fri,Australia,Hotcakes with Butter & Syrup,7.55,5.04,More Brekkie Favourites,Breakfast Menu
48,2024/05/17,Fri,Australia,Apple Slices,3.85,2.57,More Brekkie Favourites,Breakfast Menu
49,2024/05/17,Fri,Australia,Hot Cake Syrup,1.10,0.74,Breakfast Condiments,Breakfast Menu
50,2024/05/17,Fri,Australia,Sweet 'n Sour Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
51,2024/05/17,Fri,Australia,Barbecue Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
52,2024/05/17,Fri,Australia,McChicken Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
53,2024/05/17,Fri,Australia,Mustard Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
54,2024/05/17,Fri,Australia,Ketchup,0.30,0.20,Breakfast Condiments,Breakfast Menu
55,2024/05/17,Fri,Australia,AFL Captain Cards,2.00,1.34,Breakfast Condiments,Breakfast Menu
56,2024/05/17,Fri,Australia,Small Iced Latté McCafé,5.50,3.68,McCafe Drinks,Breakfast Menu
57,2024/05/17,Fri,Australia,Small Cappuccino McCafe,5.15,3.44,McCafe Drinks,Breakfast Menu
58,2024/05/17,Fri,Australia,Small Orange Fruit Drink,5.40,3.61,Juice & Bottled Drinks,Breakfast Menu
59,2024/05/17,Fri,Australia,Apple Juice 250mL,4.90,3.27,Juice & Bottled Drinks,Breakfast Menu
60,2024/05/17,Fri,Australia,Bottled Water 250mL,4.40,2.94,Juice & Bottled Drinks,Breakfast Menu
61,2024/05/17,Fri,Australia,CalciYum™ Chocolate Flavoured Milk,5.30,3.54,Juice & Bottled Drinks,Breakfast Menu
62,2024/05/17,Fri,Australia,Bottled Water 600mL,5.15,3.44,Juice & Bottled Drinks,Breakfast Menu
63,2024/05/17,Fri,Australia,AFL Captain Cards,2.00,1.34,Juice & Bottled Drinks,Breakfast Menu
64,2024/05/17,Fri,Australia,Bottled Water 600mL,5.15,3.44,RMHC Support,Breakfast Menu
65,2024/05/17,Fri,Australia,AFL Bundle for 2,28.95,19.34,Family & Sharing,Overnight Menu
66,2024/05/17,Fri,Australia,AFL Bundle for 4,47.95,32.04,Family & Sharing,Overnight Menu
67,2024/05/17,Fri,Australia,AFL Bundle for 6,59.95,40.06,Family & Sharing,Overnight Menu
68,2024/05/17,Fri,Australia,Meal For 2,29.95,20.01,Family & Sharing,Overnight Menu
69,2024/05/17,Fri,Australia,Macca's Bundle For 2,28.95,19.34,Family & Sharing,Overnight Menu
70,2024/05/17,Fri,Australia,Macca's Bundle For 4,47.95,32.04,Family & Sharing,Overnight Menu
71,2024/05/17,Fri,Australia,Macca's Bundle For 6,59.95,40.06,Family & Sharing,Overnight Menu
72,2024/05/17,Fri,Australia,Chicken McNuggets - 20pc,15.90,10.62,Family & Sharing,Overnight Menu
73,2024/05/17,Fri,Australia,Chicken McNuggets - 10pc,10.55,7.05,Family & Sharing,Overnight Menu
74,2024/05/17,Fri,Australia,Chicken McNuggets - 40pc,29.45,19.68,Family & Sharing,Overnight Menu
75,2024/05/17,Fri,Australia,Grand Big Mac,10.50,7.02,Beef,Overnight Menu
76,2024/05/17,Fri,Australia,Big Mac,8.50,5.68,Beef,Overnight Menu
77,2024/05/17,Fri,Australia,Mac Jr,8.30,5.55,Beef,Overnight Menu
78,2024/05/17,Fri,Australia,Double Quarter Pounder,11.00,7.35,Beef,Overnight Menu
79,2024/05/17,Fri,Australia,Double Big Mac,10.60,7.08,Beef,Overnight Menu
80,2024/05/17,Fri,Australia,Double Cheeseburger,6.55,4.38,Beef,Overnight Menu
81,2024/05/17,Fri,Australia,Triple Cheeseburger,9.60,6.41,Beef,Overnight Menu
