,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2024/05/15,Wed,Australia,Chicken McMuffin,6.85,4.54,Most Popular,Breakfast Menu
2,2024/05/15,Wed,Australia,Chicken & Bacon McMuffin,7.85,5.20,Most Popular,Breakfast Menu
3,2024/05/15,Wed,Australia,Mighty McMuffin,8.65,5.73,Most Popular,Breakfast Menu
4,2024/05/15,Wed,Australia,Bacon & Egg McMuffin,6.55,4.34,Most Popular,Breakfast Menu
5,2024/05/15,Wed,Australia,Sausage & Egg McMuffin,7.10,4.70,Most Popular,Breakfast Menu
6,2024/05/15,Wed,Australia,Hash Brown,3.65,2.42,Most Popular,Breakfast Menu
7,2024/05/15,Wed,Australia,Hotcakes with Butter & Syrup,7.55,5.00,Most Popular,Breakfast Menu
8,2024/05/15,Wed,Australia,Small Fries,3.95,2.62,All Day Menu,Breakfast Menu
9,2024/05/15,Wed,Australia,Big Mac,8.50,5.63,All Day Menu,Breakfast Menu
10,2024/05/15,Wed,Australia,Chicken McMuffin,6.85,4.54,McMuffins,Breakfast Menu
11,2024/05/15,Wed,Australia,Chicken & Bacon McMuffin,7.85,5.20,McMuffins,Breakfast Menu
12,2024/05/15,Wed,Australia,Mighty McMuffin,8.65,5.73,McMuffins,Breakfast Menu
13,2024/05/15,Wed,Australia,Double Bacon & Egg McMuffin,7.80,5.17,McMuffins,Breakfast Menu
14,2024/05/15,Wed,Australia,Bacon & Egg McMuffin,6.55,4.34,McMuffins,Breakfast Menu
15,2024/05/15,Wed,Australia,Big Brekkie Burger,10.15,6.72,McMuffins,Breakfast Menu
16,2024/05/15,Wed,Australia,Double Sausage & Egg McMuffin,8.25,5.47,McMuffins,Breakfast Menu
17,2024/05/15,Wed,Australia,Sausage & Egg McMuffin,7.10,4.70,McMuffins,Breakfast Menu
18,2024/05/15,Wed,Australia,Sausage McMuffin,6.55,4.34,McMuffins,Breakfast Menu
19,2024/05/15,Wed,Australia,Double Sausage McMuffin,7.80,5.17,McMuffins,Breakfast Menu
20,2024/05/15,Wed,Australia,Small Chocolate Shake,5.65,3.74,Shakes & Frappes,Breakfast Menu
21,2024/05/15,Wed,Australia,Small Strawberry Shake,5.65,3.74,Shakes & Frappes,Breakfast Menu
