,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2025/04/11,Fri,Vietnam,4pc Happy Chicken Bites Happy Meal,79000.00,3.06,MINECRAFT,Breakfast
2,2025/04/11,Fri,Vietnam,Happy Meal Chicken Muffin,79000.00,3.06,MINECRAFT,Breakfast
3,2025/04/11,Fri,Vietnam,Combo Value Breakfast 45k,45000.00,1.75,Promotions,Breakfast
4,2025/04/11,Fri,Vietnam,Sausage McMuffin w Iced Americano,59000.00,2.29,Promotions,Breakfast
5,2025/04/11,Fri,Vietnam,Cheesy Burger w Iced Latte,69000.00,2.68,Promotions,Breakfast
6,2025/04/11,Fri,Vietnam,Iced Americano,25000.00,0.97,Promotions,Breakfast
7,2025/04/11,Fri,Vietnam,Hot Latte,25000.00,0.97,Promotions,Breakfast
8,2025/04/11,Fri,Vietnam,Iced Latte,25000.00,0.97,Promotions,Breakfast
9,2025/04/11,Fri,Vietnam,Sausage & Egg McMuffin Value Meal,85000.00,3.30,Combo,Breakfast
10,2025/04/11,Fri,Vietnam,Big Breakfast,95000.00,3.68,Combo,Breakfast
11,2025/04/11,Fri,Vietnam,Chicken Muffin Value Meal,75000.00,2.91,Combo,Breakfast
12,2025/04/11,Fri,Vietnam,6pc Happy Chicken Bites Value Meal,79000.00,3.06,Combo,Breakfast
13,2025/04/11,Fri,Vietnam,Filet - O - Fish Value Meal,79000.00,3.06,Combo,Breakfast
14,2025/04/11,Fri,Vietnam,Hash Brown,25000.00,0.97,Main menu,Breakfast
15,2025/04/11,Fri,Vietnam,Sausage & Egg McMuffin Value Meal,85000.00,3.30,Main menu,Breakfast
16,2025/04/11,Fri,Vietnam,Big Breakfast,95000.00,3.68,Main menu,Breakfast
17,2025/04/11,Fri,Vietnam,Muffin Gà Phô Mai,45000.00,1.75,Main menu,Breakfast
18,2025/04/11,Fri,Vietnam,Sausage & Egg McMuffin,53000.00,2.06,Main menu,Breakfast
19,2025/04/11,Fri,Vietnam,Big Breakfast,79000.00,3.06,Main menu,Breakfast
20,2025/04/11,Fri,Vietnam,Sausage McMuffin,39000.00,1.51,Main menu,Breakfast
21,2025/04/11,Fri,Vietnam,Filet - O - Fish,59000.00,2.29,Main menu,Breakfast
22,2025/04/11,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.29,Main menu,Breakfast
23,2025/04/11,Fri,Vietnam,9pc Happy Chicken Bites,79000.00,3.06,Main menu,Breakfast
24,2025/04/11,Fri,Vietnam,20pc Happy Chicken Bites,129000.00,5.00,Main menu,Breakfast
25,2025/04/11,Fri,Vietnam,4pc Happy Chicken Bites Happy Meal,79000.00,3.06,Happy Meals,Breakfast
26,2025/04/11,Fri,Vietnam,Happy Meal Chicken Muffin,79000.00,3.06,Happy Meals,Breakfast
27,2025/04/11,Fri,Vietnam,Berry Jam Tea Tall,49000.00,1.90,Beverages,Breakfast
28,2025/04/11,Fri,Vietnam,Tall Iced Bac Siu,39000.00,1.51,Beverages,Breakfast
29,2025/04/11,Fri,Vietnam,Pineapple Yogurt,65000.00,2.52,Beverages,Breakfast
30,2025/04/11,Fri,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.75,Beverages,Breakfast
31,2025/04/11,Fri,Vietnam,Coca-Cola,21000.00,0.81,Beverages,Breakfast
32,2025/04/11,Fri,Vietnam,Dasani water,26000.00,1.01,Beverages,Breakfast
33,2025/04/11,Fri,Vietnam,Sprite,21000.00,0.81,Beverages,Breakfast
34,2025/04/11,Fri,Vietnam,Fanta,21000.00,0.81,Beverages,Breakfast
35,2025/04/11,Fri,Vietnam,Peach Tea,59000.00,2.29,Beverages,Breakfast
36,2025/04/11,Fri,Vietnam,Milo,26000.00,1.01,Beverages,Breakfast
37,2025/04/11,Fri,Vietnam,Milk,26000.00,1.01,Beverages,Breakfast
38,2025/04/11,Fri,Vietnam,Iced Vietnamese White Coffee,39000.00,1.51,Beverages,Breakfast
39,2025/04/11,Fri,Vietnam,Iced Vietnamese Black,39000.00,1.51,Beverages,Breakfast
40,2025/04/11,Fri,Vietnam,Milk Cream Tea,59000.00,2.29,Beverages,Breakfast
41,2025/04/11,Fri,Vietnam,Matcha Frappe,89000.00,3.45,Beverages,Breakfast
42,2025/04/11,Fri,Vietnam,Hot Matcha Latte,65000.00,2.52,Beverages,Breakfast
43,2025/04/11,Fri,Vietnam,Iced Latte,65000.00,2.52,Beverages,Breakfast
44,2025/04/11,Fri,Vietnam,Hot Latte,59000.00,2.29,Beverages,Breakfast
45,2025/04/11,Fri,Vietnam,Iced Americano,49000.00,1.90,Beverages,Breakfast
46,2025/04/11,Fri,Vietnam,Berry Jam Tea Tall,49000.00,1.90,McCAFÉ,Breakfast
47,2025/04/11,Fri,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.75,McCAFÉ,Breakfast
48,2025/04/11,Fri,Vietnam,Hot Latte,59000.00,2.29,McCAFÉ,Breakfast
49,2025/04/11,Fri,Vietnam,Iced Latte,65000.00,2.52,McCAFÉ,Breakfast
