,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2025/04/06,Sun,Vietnam,Big Mac Minecraft Large Meal,154000.00,5.97,MINECRAFT MEAL,Regular
2,2025/04/06,Sun,Vietnam,Big Mac Minecraft Medium Meal,139000.00,5.39,MINECRAFT MEAL,Regular
3,2025/04/06,Sun,Vietnam,4pcs Happy Chicken Bites Happy Meal,79000.00,3.06,MINECRAFT MEAL,Regular
4,2025/04/06,Sun,Vietnam,Combo Craving Chicken 169k,169000.00,6.55,Promotions,Regular
5,2025/04/06,Sun,Vietnam,Value Meal 40k - Sausage Burger,40000.00,1.55,Promotions,Regular
6,2025/04/06,Sun,Vietnam,Value Meal 40k - Hamburger,40000.00,1.55,Promotions,Regular
7,2025/04/06,Sun,Vietnam,Value Meal 40k - Fried Chicken,40000.00,1.55,Promotions,Regular
8,2025/04/06,Sun,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.26,HOT and NEWS,Regular
9,2025/04/06,Sun,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.67,HOT and NEWS,Regular
10,2025/04/06,Sun,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.26,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2025/04/06,Sun,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,6.94,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2025/04/06,Sun,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.11,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2025/04/06,Sun,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.65,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2025/04/06,Sun,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.42,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2025/04/06,Sun,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.87,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2025/04/06,Sun,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.32,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2025/04/06,Sun,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.65,BIC w. Korean BBQ & Cheese Sauce,Regular
18,2025/04/06,Sun,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.71,BIC w. Korean BBQ & Cheese Sauce,Regular
19,2025/04/06,Sun,Vietnam,Combo for 2 – A,141000.00,5.47,Combo,Regular
20,2025/04/06,Sun,Vietnam,Combo for 2 – B,189000.00,7.33,Combo,Regular
21,2025/04/06,Sun,Vietnam,Combo for 2 - C,199000.00,7.72,Combo,Regular
22,2025/04/06,Sun,Vietnam,Combo for 3 – A,289000.00,11.21,Combo,Regular
23,2025/04/06,Sun,Vietnam,Combo 3 người - B,299000.00,11.60,Combo,Regular
24,2025/04/06,Sun,Vietnam,Triple Cheeseburger,92000.00,3.57,Secret Menu,Regular
25,2025/04/06,Sun,Vietnam,Double McRoyal w Cheese,116000.00,4.50,Secret Menu,Regular
26,2025/04/06,Sun,Vietnam,Double Filet O Fish,85000.00,3.30,Secret Menu,Regular
27,2025/04/06,Sun,Vietnam,Chicken Burger w Mayo Premium,101000.00,3.92,Secret Menu,Regular
28,2025/04/06,Sun,Vietnam,1 pc Fried Chicken,39000.00,1.51,Fried Chicken,Regular
29,2025/04/06,Sun,Vietnam,1 pc Fried Chicken EVM,73000.00,2.83,Fried Chicken,Regular
30,2025/04/06,Sun,Vietnam,2 pcs Fried Chicken EVM,99000.00,3.84,Fried Chicken,Regular
31,2025/04/06,Sun,Vietnam,3 pcs Fried Chicken,109000.00,4.23,Fried Chicken,Regular
32,2025/04/06,Sun,Vietnam,5 pcs Fried Chicken,179000.00,6.94,Fried Chicken,Regular
33,2025/04/06,Sun,Vietnam,9 pcs Fried Chicken,299000.00,11.60,Fried Chicken,Regular
34,2025/04/06,Sun,Vietnam,6pc Happy Chicken Bites,59000.00,2.29,Fried Chicken,Regular
35,2025/04/06,Sun,Vietnam,9pc Happy Chicken Bites,79000.00,3.06,Fried Chicken,Regular
36,2025/04/06,Sun,Vietnam,20pc Happy Chicken Bites,129000.00,5.00,Fried Chicken,Regular
37,2025/04/06,Sun,Vietnam,3pcs Chicken McWings,75000.00,2.91,Fried Chicken,Regular
38,2025/04/06,Sun,Vietnam,6pcs Chicken McWings,135000.00,5.24,Fried Chicken,Regular
39,2025/04/06,Sun,Vietnam,10pcs Chicken McWings,191000.00,7.41,Fried Chicken,Regular
40,2025/04/06,Sun,Vietnam,Cheeseburger Deluxe,59000.00,2.29,Beef Burger,Regular
41,2025/04/06,Sun,Vietnam,Big Mac,79000.00,3.06,Beef Burger,Regular
42,2025/04/06,Sun,Vietnam,Double Cheeseburger,69000.00,2.68,Beef Burger,Regular
