,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2025/01/01,Wed,Vietnam,Combo Xmas Surprise Gift,299000.00,11.76,Promotions,Regular
2,2025/01/01,Wed,Vietnam,Combo Craving Chicken 169k (7587),169000.00,6.65,Promotions,Regular
3,2025/01/01,Wed,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.57,Promotions,Regular
4,2025/01/01,Wed,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.57,Promotions,Regular
5,2025/01/01,Wed,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.57,Promotions,Regular
6,2025/01/01,Wed,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.30,HOT and NEWS,Regular
7,2025/01/01,Wed,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.69,HOT and NEWS,Regular
8,2025/01/01,Wed,Vietnam,Buy 2 Get 2 Fried Chicken (1712),109000.00,4.29,Chicken Day,Regular
9,2025/01/01,Wed,Vietnam,World Famous Fries,33000.00,1.30,Chicken Day,Regular
10,2025/01/01,Wed,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.30,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2025/01/01,Wed,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.04,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2025/01/01,Wed,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.22,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2025/01/01,Wed,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.70,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2025/01/01,Wed,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.48,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2025/01/01,Wed,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.91,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2025/01/01,Wed,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.41,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2025/01/01,Wed,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.72,BIC w. Korean BBQ & Cheese Sauce,Regular
18,2025/01/01,Wed,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.73,BIC w. Korean BBQ & Cheese Sauce,Regular
19,2025/01/01,Wed,Vietnam,Combo for 2 – A,141000.00,5.54,Combo,Regular
20,2025/01/01,Wed,Vietnam,Combo for 2 – B,189000.00,7.43,Combo,Regular
21,2025/01/01,Wed,Vietnam,Combo for 2 - C,199000.00,7.83,Combo,Regular
22,2025/01/01,Wed,Vietnam,Combo for 3 – A,289000.00,11.36,Combo,Regular
23,2025/01/01,Wed,Vietnam,Triple Cheeseburger,92000.00,3.62,Secret Menu,Regular
24,2025/01/01,Wed,Vietnam,Double McRoyal w Cheese,116000.00,4.56,Secret Menu,Regular
25,2025/01/01,Wed,Vietnam,Double Filet O Fish,85000.00,3.34,Secret Menu,Regular
26,2025/01/01,Wed,Vietnam,Chicken Burger w Mayo Premium,101000.00,3.97,Secret Menu,Regular
27,2025/01/01,Wed,Vietnam,1 pc Fried Chicken,39000.00,1.53,Fried Chicken,Regular
28,2025/01/01,Wed,Vietnam,1 pc Fried Chicken EVM,73000.00,2.87,Fried Chicken,Regular
29,2025/01/01,Wed,Vietnam,2 pcs Fried Chicken EVM,99000.00,3.89,Fried Chicken,Regular
30,2025/01/01,Wed,Vietnam,3 pcs Fried Chicken,109000.00,4.29,Fried Chicken,Regular
31,2025/01/01,Wed,Vietnam,5 pcs Fried Chicken,179000.00,7.04,Fried Chicken,Regular
32,2025/01/01,Wed,Vietnam,9 pcs Fried Chicken,299000.00,11.76,Fried Chicken,Regular
33,2025/01/01,Wed,Vietnam,6pc Happy Chicken Bites,59000.00,2.32,Fried Chicken,Regular
34,2025/01/01,Wed,Vietnam,9pc Happy Chicken Bites,79000.00,3.11,Fried Chicken,Regular
35,2025/01/01,Wed,Vietnam,20pc Happy Chicken Bites,129000.00,5.07,Fried Chicken,Regular
36,2025/01/01,Wed,Vietnam,3pcs Chicken McWings,75000.00,2.95,Fried Chicken,Regular
37,2025/01/01,Wed,Vietnam,6pcs Chicken McWings,135000.00,5.31,Fried Chicken,Regular
38,2025/01/01,Wed,Vietnam,10pcs Chicken McWings,191000.00,7.51,Fried Chicken,Regular
39,2025/01/01,Wed,Vietnam,Cheeseburger Deluxe,59000.00,2.32,Beef Burger,Regular
40,2025/01/01,Wed,Vietnam,Big Mac,79000.00,3.11,Beef Burger,Regular
41,2025/01/01,Wed,Vietnam,Double Cheeseburger,69000.00,2.71,Beef Burger,Regular
42,2025/01/01,Wed,Vietnam,McRoyal Deluxe,92000.00,3.62,Beef Burger,Regular
43,2025/01/01,Wed,Vietnam,McRoyal w Cheese,82000.00,3.22,Beef Burger,Regular
44,2025/01/01,Wed,Vietnam,Cheeseburger,49000.00,1.93,Beef Burger,Regular
45,2025/01/01,Wed,Vietnam,Hamburger,39000.00,1.53,Beef Burger,Regular
46,2025/01/01,Wed,Vietnam,McSpicy Deluxe,92000.00,3.62,Chicken & Fish Burger,Regular
47,2025/01/01,Wed,Vietnam,Filet O Fish,59000.00,2.32,Chicken & Fish Burger,Regular
48,2025/01/01,Wed,Vietnam,Chicken Burger with Mayo Deluxe,79000.00,3.11,Chicken & Fish Burger,Regular
49,2025/01/01,Wed,Vietnam,Cheeseburger Happy Meal,79000.00,3.11,Happy Meals,Regular
50,2025/01/01,Wed,Vietnam,Fried Chicken Happy Meal,79000.00,3.11,Happy Meals,Regular
51,2025/01/01,Wed,Vietnam,4pcs Happy Chicken Bites Happy Meal,79000.00,3.11,Happy Meals,Regular
52,2025/01/01,Wed,Vietnam,Sausage Burger Happy Meal,79000.00,3.11,Happy Meals,Regular
53,2025/01/01,Wed,Vietnam,Happy Meal Chicken Burger with Mayo,79000.00,3.11,Happy Meals,Regular
54,2025/01/01,Wed,Vietnam,BIC Rice w. Korean BBQ & Cheese Sauce & Drink,59000.00,2.32,Rice,Regular
55,2025/01/01,Wed,Vietnam,2pc Garlic Fish Sauce Fried Chicken Ric,89000.00,3.50,Rice,Regular
56,2025/01/01,Wed,Vietnam,Garlic Fish Sauce Fried Chicken Rice,63000.00,2.48,Rice,Regular
57,2025/01/01,Wed,Vietnam,2pc Fried Chicken Rice,79000.00,3.11,Rice,Regular
58,2025/01/01,Wed,Vietnam,1pc Fried Chicken Rice,53000.00,2.08,Rice,Regular
59,2025/01/01,Wed,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.69,Snacks/Sides,Regular
60,2025/01/01,Wed,Vietnam,Shake Shake Salad,39000.00,1.53,Snacks/Sides,Regular
61,2025/01/01,Wed,Vietnam,World Famous Fries,23000.00,0.90,Snacks/Sides,Regular
62,2025/01/01,Wed,Vietnam,Sweet Corn,19000.00,0.75,Snacks/Sides,Regular
63,2025/01/01,Wed,Vietnam,6pc Happy Chicken Bites,59000.00,2.32,Snacks/Sides,Regular
64,2025/01/01,Wed,Vietnam,Cheeseburger,49000.00,1.93,Snacks/Sides,Regular
65,2025/01/01,Wed,Vietnam,Hamburger,39000.00,1.53,Snacks/Sides,Regular
66,2025/01/01,Wed,Vietnam,Sausage Burger,39000.00,1.53,Snacks/Sides,Regular
67,2025/01/01,Wed,Vietnam,Chicken Burger with Mayo,39000.00,1.53,Snacks/Sides,Regular
68,2025/01/01,Wed,Vietnam,Tall Iced Bac Siu,39000.00,1.53,Beverages,Regular
69,2025/01/01,Wed,Vietnam,Pineapple Yogurt,65000.00,2.56,Beverages,Regular
70,2025/01/01,Wed,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.77,Beverages,Regular
71,2025/01/01,Wed,Vietnam,Coca-Cola,21000.00,0.83,Beverages,Regular
72,2025/01/01,Wed,Vietnam,Dasani water,26000.00,1.02,Beverages,Regular
73,2025/01/01,Wed,Vietnam,Sprite,21000.00,0.83,Beverages,Regular
74,2025/01/01,Wed,Vietnam,Fanta,21000.00,0.83,Beverages,Regular
75,2025/01/01,Wed,Vietnam,Milo,26000.00,1.02,Beverages,Regular
76,2025/01/01,Wed,Vietnam,Milk,26000.00,1.02,Beverages,Regular
77,2025/01/01,Wed,Vietnam,Peach Tea,59000.00,2.32,Beverages,Regular
78,2025/01/01,Wed,Vietnam,Milk Cream Tea,59000.00,2.32,Beverages,Regular
79,2025/01/01,Wed,Vietnam,Lychee Black Tea,59000.00,2.32,Beverages,Regular
80,2025/01/01,Wed,Vietnam,Matcha Frappe,89000.00,3.50,Beverages,Regular
81,2025/01/01,Wed,Vietnam,Hot Matcha Latte,65000.00,2.56,Beverages,Regular
82,2025/01/01,Wed,Vietnam,Hot Chocolate,59000.00,2.32,Beverages,Regular
83,2025/01/01,Wed,Vietnam,Iced Latte,65000.00,2.56,Beverages,Regular
84,2025/01/01,Wed,Vietnam,Hot Latte,59000.00,2.32,Beverages,Regular
85,2025/01/01,Wed,Vietnam,Cappuccino,59000.00,2.32,Beverages,Regular
86,2025/01/01,Wed,Vietnam,Mocha,69000.00,2.71,Beverages,Regular
87,2025/01/01,Wed,Vietnam,Mocha Frappe,79000.00,3.11,Beverages,Regular
88,2025/01/01,Wed,Vietnam,Americano,49000.00,1.93,Beverages,Regular
89,2025/01/01,Wed,Vietnam,Iced Americano,49000.00,1.93,Beverages,Regular
90,2025/01/01,Wed,Vietnam,Caramel Frappe,79000.00,3.11,Beverages,Regular
91,2025/01/01,Wed,Vietnam,Iced Vietnamese White Coffee,39000.00,1.53,Beverages,Regular
92,2025/01/01,Wed,Vietnam,Iced Vietnamese Black,39000.00,1.53,Beverages,Regular
