,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/05/16,Mon,Philippines,6-pc. Chicken McShare Box,330.00,6.28,Featured,Regular
2,2022/05/16,Mon,Philippines,K-Chicken Small Meal,195.00,3.71,Featured,Regular
3,2022/05/16,Mon,Philippines,Ebi Burger Small Meal,195.00,3.71,Featured,Regular
4,2022/05/16,Mon,Philippines,Ultimate Burger McShare,499.00,9.50,Featured,Regular
5,2022/05/16,Mon,Philippines,Double Ebi Burger,275.00,5.24,Featured,Regular
6,2022/05/16,Mon,Philippines,Ultimate Burger McShare,499.00,9.50,Group Meals,Regular
7,2022/05/16,Mon,Philippines,6-pc. Chicken McShare Box,330.00,6.28,Group Meals,Regular
8,2022/05/16,Mon,Philippines,8-pc. Chicken McShare Box,440.00,8.38,Group Meals,Regular
9,2022/05/16,Mon,Philippines,McSpaghetti Platter,220.00,4.19,Group Meals,Regular
10,2022/05/16,Mon,Philippines,10-pc. Chicken McNuggets,190.00,3.62,Group Meals,Regular
11,2022/05/16,Mon,Philippines,20-pc. Chicken McNuggets,370.00,7.05,Group Meals,Regular
12,2022/05/16,Mon,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.74,Group Meals,Regular
13,2022/05/16,Mon,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.74,Group Meals,Regular
14,2022/05/16,Mon,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.74,Group Meals,Regular
15,2022/05/16,Mon,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.74,Group Meals,Regular
16,2022/05/16,Mon,Philippines,10-pc. Chicken McShare Box,550.00,10.47,Group Meals,Regular
17,2022/05/16,Mon,Philippines,15-pc. Chicken McShare Box,825.00,15.71,Group Meals,Regular
18,2022/05/16,Mon,Philippines,20-pc. Chicken McShare Box,1100.00,20.94,Group Meals,Regular
19,2022/05/16,Mon,Philippines,40-pc. Chicken McNuggets,740.00,14.09,Group Meals,Regular
20,2022/05/16,Mon,Philippines,60-pc. Chicken McNuggets,1110.00,21.14,Group Meals,Regular
21,2022/05/16,Mon,Philippines,80-pc. Chicken McNuggets,1480.00,28.18,Group Meals,Regular
22,2022/05/16,Mon,Philippines,McSpaghetti Platter Good for 10,440.00,8.38,Group Meals,Regular
23,2022/05/16,Mon,Philippines,McSpaghetti Platter Good for 15,660.00,12.57,Group Meals,Regular
24,2022/05/16,Mon,Philippines,McSpaghetti Platter Good for 20,880.00,16.76,Group Meals,Regular
25,2022/05/16,Mon,Philippines,Plain Rice Good for 10,245.00,4.66,Group Meals,Regular
26,2022/05/16,Mon,Philippines,Plain Rice Good for 15,360.00,6.85,Group Meals,Regular
27,2022/05/16,Mon,Philippines,Plain Rice Good for 20,475.00,9.04,Group Meals,Regular
