,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/10/18,Wed,Malaysia,Double Cheeseburger,11.93,2.52,Promotion,Regular
2,2023/10/18,Wed,Malaysia,Big Mac™,13.40,2.83,Promotion,Regular
3,2023/10/18,Wed,Malaysia,Spicy Cheese,9.76,2.06,Promotion,Regular
4,2023/10/18,Wed,Malaysia,Spicy Double Cheese,12.88,2.72,Promotion,Regular
5,2023/10/18,Wed,Malaysia,McChicken®,9.43,1.99,Promotion,Regular
6,2023/10/18,Wed,Malaysia,Double Spicy Chicken with Cheese,11.93,2.52,Promotion,Regular
7,2023/10/18,Wed,Malaysia,Cheesecake McFlurry™,8.73,1.84,Promotion,Regular
8,2023/10/18,Wed,Malaysia,Apple Pie,4.95,1.05,Promotion,Regular
9,2023/10/18,Wed,Malaysia,Iced Kopi Susu,9.34,1.97,Promotion,Regular
10,2023/10/18,Wed,Malaysia,Iced Latte,9.91,2.09,Promotion,Regular
11,2023/10/18,Wed,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),13.77,2.91,Promotion,Breakfast
12,2023/10/18,Wed,Malaysia,Nasi Lemak McD™,8.02,1.69,Promotion,Breakfast
13,2023/10/18,Wed,Malaysia,Omelette Wrap with Chicken Sausage,10.33,2.18,Promotion,Breakfast
14,2023/10/18,Wed,Malaysia,Omelette Wrap with Hash Browns & Crispy Chicken,10.33,2.18,Promotion,Breakfast
15,2023/10/18,Wed,Malaysia,Cheesecake McFlurry™,8.73,1.84,Promotion,Breakfast
16,2023/10/18,Wed,Malaysia,Apple Pie,4.95,1.05,Promotion,Breakfast
17,2023/10/18,Wed,Malaysia,Iced Kopi Susu,9.34,1.97,Promotion,Breakfast
18,2023/10/18,Wed,Malaysia,Iced Latte,9.91,2.09,Promotion,Breakfast
19,2023/10/18,Wed,Malaysia,Chicken Burger Super Value Meal,15.52,3.28,Super Value Meals,Regular
20,2023/10/18,Wed,Malaysia,Spicy Crispy Chicken Super Value Meal,19.53,4.12,Super Value Meals,Regular
21,2023/10/18,Wed,Malaysia,McChicken® Super Value Meal,17.41,3.68,Super Value Meals,Regular
22,2023/10/18,Wed,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.47,Super Value Meals,Regular
23,2023/10/18,Wed,Malaysia,GCB™ Super Value Meal,21.23,4.48,Super Value Meals,Regular
24,2023/10/18,Wed,Malaysia,Spicy Cheese Super Value Meal,16.04,3.39,Super Value Meals,Regular
