,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/03/19,Sun,Malaysia,Chicken Foldover™ with Garlic Mayo,14.06,3.14,Promotion,Regular
2,2023/03/19,Sun,Malaysia,Beef Foldover™ with Garlic Mayo,14.62,3.26,Promotion,Regular
3,2023/03/19,Sun,Malaysia,Chicken Foldover™ with Special Sauce,14.06,3.14,Promotion,Regular
4,2023/03/19,Sun,Malaysia,Beef Foldover™ with Special Sauce,14.62,3.26,Promotion,Regular
5,2023/03/19,Sun,Malaysia,Caramel Cream Cheese Pie,5.33,1.19,Promotion,Regular
6,2023/03/19,Sun,Malaysia,Nasi Lemak McD Set A,15.66,3.49,Promotion,Regular
7,2023/03/19,Sun,Malaysia,Nasi Lemak McD Set B,18.49,4.12,Promotion,Regular
8,2023/03/19,Sun,Malaysia,Blueberry McFlurry™,8.58,1.91,Promotion,Regular
9,2023/03/19,Sun,Malaysia,Dinosaur McFlurry™,8.30,1.85,Promotion,Regular
10,2023/03/19,Sun,Malaysia,Iced Mango Peach,5.19,1.16,Promotion,Regular
11,2023/03/19,Sun,Malaysia,Iced Lychee Berry,5.19,1.16,Promotion,Regular
12,2023/03/19,Sun,Malaysia,Iced Apple Pear,5.19,1.16,Promotion,Regular
13,2023/03/19,Sun,Malaysia,Kopi Susu,8.40,1.87,Promotion,Regular
14,2023/03/19,Sun,Malaysia,Iced Kopi Susu,9.34,2.08,Promotion,Regular
15,2023/03/19,Sun,Malaysia,Iced Blended Kopi Susu,13.49,3.01,Promotion,Regular
16,2023/03/19,Sun,Malaysia,Scrambled Egg Sandwich,7.50,1.67,Promotion,Breakfast
17,2023/03/19,Sun,Malaysia,Omelette Cheese Muffin,6.98,1.56,Promotion,Breakfast
18,2023/03/19,Sun,Malaysia,Crispy Chicken Muffin,8.44,1.88,Promotion,Breakfast
19,2023/03/19,Sun,Malaysia,Sausage McMuffin™ with Egg,8.44,1.88,Promotion,Breakfast
20,2023/03/19,Sun,Malaysia,Sausage & Omelette Cheese Muffin,7.92,1.77,Promotion,Breakfast
21,2023/03/19,Sun,Malaysia,Nasi Lemak McD™,8.02,1.79,Promotion,Breakfast
22,2023/03/19,Sun,Malaysia,Blueberry McFlurry™,8.58,1.91,Promotion,Breakfast
23,2023/03/19,Sun,Malaysia,Dinosaur McFlurry™,8.30,1.85,Promotion,Breakfast
