,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/01/18,Wed,Malaysia,Golden Beef Prosperity Burger™,14.98,3.46,Promotion,Regular
2,2023/01/18,Wed,Malaysia,Double Golden Beef Prosperity Burger™,20.64,4.77,Promotion,Regular
3,2023/01/18,Wed,Malaysia,Golden Chicken Prosperity Burger™,14.98,3.46,Promotion,Regular
4,2023/01/18,Wed,Malaysia,Double Golden Chicken Prosperity Burger™,20.64,4.77,Promotion,Regular
5,2023/01/18,Wed,Malaysia,18pcs Chicken McNuggets,22.88,5.29,Promotion,Regular
6,2023/01/18,Wed,Malaysia,2x Apple Pie,8.88,2.05,Promotion,Regular
7,2023/01/18,Wed,Malaysia,Kopi Susu,8.40,1.94,Promotion,Regular
8,2023/01/18,Wed,Malaysia,Iced Kopi Susu,9.34,2.16,Promotion,Regular
9,2023/01/18,Wed,Malaysia,Iced Blended Kopi Susu,13.49,3.12,Promotion,Regular
10,2023/01/18,Wed,Malaysia,Chocolate Marble Cake,8.40,1.94,Promotion,Regular
11,2023/01/18,Wed,Malaysia,Butter Cake,8.40,1.94,Promotion,Regular
12,2023/01/18,Wed,Malaysia,Beef Prosperity Burger™,14.04,3.25,Promotion,Regular
13,2023/01/18,Wed,Malaysia,Double Beef Prosperity Burger™,19.70,4.55,Promotion,Regular
14,2023/01/18,Wed,Malaysia,Chicken Prosperity Burger™,14.04,3.25,Promotion,Regular
15,2023/01/18,Wed,Malaysia,Chicken Double Prosperity Burger™,19.70,4.55,Promotion,Regular
16,2023/01/18,Wed,Malaysia,Ice Blended Chocolate Hershey,13.11,3.03,Promotion,Regular
17,2023/01/18,Wed,Malaysia,Orange McFizz™,6.98,1.61,Promotion,Regular
18,2023/01/18,Wed,Malaysia,Twister Fries,7.83,1.81,Promotion,Regular
19,2023/01/18,Wed,Malaysia,Choco Bits McFlurry™,8.02,1.85,Promotion,Regular
20,2023/01/18,Wed,Malaysia,Cookies & Cream Pie,5.19,1.20,Promotion,Regular
21,2023/01/18,Wed,Malaysia,Minions Carrier,30.00,6.93,Promotion,Regular
22,2023/01/18,Wed,Malaysia,Omelette Cheese Muffin,6.98,1.61,Promotion,Breakfast
23,2023/01/18,Wed,Malaysia,Sausage & Omelette Cheese Muffin,7.92,1.83,Promotion,Breakfast
24,2023/01/18,Wed,Malaysia,Kopi Susu,8.40,1.94,Promotion,Breakfast
25,2023/01/18,Wed,Malaysia,Iced Kopi Susu,9.34,2.16,Promotion,Breakfast
26,2023/01/18,Wed,Malaysia,Iced Blended Kopi Susu,13.49,3.12,Promotion,Breakfast
27,2023/01/18,Wed,Malaysia,Chocolate Marble Cake,8.40,1.94,Promotion,Breakfast
28,2023/01/18,Wed,Malaysia,Butter Cake,8.40,1.94,Promotion,Breakfast
29,2023/01/18,Wed,Malaysia,Ice Blended Chocolate Hershey,13.11,3.03,Promotion,Breakfast
30,2023/01/18,Wed,Malaysia,Orange McFizz™,6.98,1.61,Promotion,Breakfast
31,2023/01/18,Wed,Malaysia,Choco Bits McFlurry™,8.02,1.85,Promotion,Breakfast
32,2023/01/18,Wed,Malaysia,Cookies & Cream Pie,5.19,1.20,Promotion,Breakfast
33,2023/01/18,Wed,Malaysia,Minions Carrier,30.00,6.93,Promotion,Breakfast
34,2023/01/18,Wed,Malaysia,McChicken®,11.27,2.61,Jimat Combo,Regular
35,2023/01/18,Wed,Malaysia,6pcs Chicken McNuggets®,11.27,2.61,Jimat Combo,Regular
36,2023/01/18,Wed,Malaysia,Filet-O-Fish,12.22,2.82,Jimat Combo,Regular
37,2023/01/18,Wed,Malaysia,Double Cheeseburger,12.22,2.82,Jimat Combo,Regular
38,2023/01/18,Wed,Malaysia,Spicy Double Cheese,12.22,2.82,Jimat Combo,Regular
39,2023/01/18,Wed,Malaysia,McChicken® Super Value Meal,17.41,4.02,Super Value Meals,Regular
40,2023/01/18,Wed,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,4.09,Super Value Meals,Regular
41,2023/01/18,Wed,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.16,4.20,Super Value Meals,Regular
42,2023/01/18,Wed,Malaysia,9pcs Chicken McNuggets® Super Value Meal,20.99,4.85,Super Value Meals,Regular
43,2023/01/18,Wed,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.90,Super Value Meals,Regular
44,2023/01/18,Wed,Malaysia,GCB™ Super Value Meal,21.18,4.90,Super Value Meals,Regular
45,2023/01/18,Wed,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.12,5.11,Super Value Meals,Regular
46,2023/01/18,Wed,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.12,5.11,Super Value Meals,Regular
47,2023/01/18,Wed,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,25.90,5.99,Super Value Meals,Regular
48,2023/01/18,Wed,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,25.90,5.99,Super Value Meals,Regular
49,2023/01/18,Wed,Malaysia,Double Cheeseburger Super Value Meal,19.53,4.51,Super Value Meals,Regular
