,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/12/27,Wed,Malaysia,Beef Prosperity Burger™,14.34,3.09,Promotion,Regular
2,2023/12/27,Wed,Malaysia,Double Beef Prosperity Burger™,18.11,3.91,Promotion,Regular
3,2023/12/27,Wed,Malaysia,Chicken Prosperity Burger™,14.34,3.09,Promotion,Regular
4,2023/12/27,Wed,Malaysia,Double Chicken Prosperity Burger™,18.11,3.91,Promotion,Regular
5,2023/12/27,Wed,Malaysia,Curly Fries,7.45,1.61,Promotion,Regular
6,2023/12/27,Wed,Malaysia,Banana Caramel Pie,5.57,1.20,Promotion,Regular
7,2023/12/27,Wed,Malaysia,Salted Caramel Chocolate McFlurry™,8.40,1.81,Promotion,Regular
8,2023/12/27,Wed,Malaysia,Ice Blended Chocolate with Hershey’s,15.09,3.25,Promotion,Regular
9,2023/12/27,Wed,Malaysia,Iced Chocolate with Hershey's,13.21,2.85,Promotion,Regular
10,2023/12/27,Wed,Malaysia,Orange McFizz™,6.32,1.36,Promotion,Regular
11,2023/12/27,Wed,Malaysia,Filet-O-Fish™,10.33,2.23,Promotion,Regular
12,2023/12/27,Wed,Malaysia,6pcs Chicken McNuggets®,10.33,2.23,Promotion,Regular
13,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ (2pcs),13.16,2.84,Promotion,Regular
14,2023/12/27,Wed,Malaysia,Mexicana Chicken Burger,13.16,2.84,Promotion,Regular
15,2023/12/27,Wed,Malaysia,Raspberry Cheese Pie,2.83,0.61,Promotion,Regular
16,2023/12/27,Wed,Malaysia,Big Breakfast™,12.64,2.73,Promotion,Breakfast
17,2023/12/27,Wed,Malaysia,Big Breakfast™ Muffin,11.75,2.53,Promotion,Breakfast
18,2023/12/27,Wed,Malaysia,2 pcs Hotcakes™,11.27,2.43,Promotion,Breakfast
19,2023/12/27,Wed,Malaysia,2 pcs Hotcakes™ with Plain Sundae,13.16,2.84,Promotion,Breakfast
20,2023/12/27,Wed,Malaysia,Banana Caramel Pie,5.57,1.20,Promotion,Breakfast
21,2023/12/27,Wed,Malaysia,Salted Caramel Chocolate McFlurry™,8.40,1.81,Promotion,Breakfast
22,2023/12/27,Wed,Malaysia,Ice Blended Chocolate with Hershey’s,15.09,3.25,Promotion,Breakfast
23,2023/12/27,Wed,Malaysia,Iced Chocolate with Hershey's,13.21,2.85,Promotion,Breakfast
24,2023/12/27,Wed,Malaysia,Orange McFizz™,6.32,1.36,Promotion,Breakfast
25,2023/12/27,Wed,Malaysia,Raspberry Cheese Pie,2.83,0.61,Promotion,Breakfast
26,2023/12/27,Wed,Malaysia,2x Spicy Chicken McDeluxe (M),28.21,6.08,All Day Special,Regular
27,2023/12/27,Wed,Malaysia,5pcs Ayam Goreng McD™ Spicy,28.21,6.08,All Day Special,Regular
28,2023/12/27,Wed,Malaysia,5pcs Ayam Goreng McD™ Regular,28.21,6.08,All Day Special,Regular
29,2023/12/27,Wed,Malaysia,5pcs Ayam Goreng McD™ Mixed,28.21,6.08,All Day Special,Regular
30,2023/12/27,Wed,Malaysia,Chicken Burger Super Value Meal,15.52,3.35,Super Value Meals,Regular
31,2023/12/27,Wed,Malaysia,Spicy Crispy Chicken Super Value Meal,19.53,4.21,Super Value Meals,Regular
32,2023/12/27,Wed,Malaysia,McChicken® Super Value Meal,17.41,3.75,Super Value Meals,Regular
33,2023/12/27,Wed,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.57,Super Value Meals,Regular
34,2023/12/27,Wed,Malaysia,GCB™ Super Value Meal,19.72,4.25,Super Value Meals,Regular
35,2023/12/27,Wed,Malaysia,Spicy Cheese Super Value Meal,14.53,3.13,Super Value Meals,Regular
36,2023/12/27,Wed,Malaysia,Spicy Double Cheese Super Value Meal,19.39,4.18,Super Value Meals,Regular
37,2023/12/27,Wed,Malaysia,Double Cheeseburger Super Value Meal,18.44,3.98,Super Value Meals,Regular
38,2023/12/27,Wed,Malaysia,Big Mac™ Super Value Meal,19.39,4.18,Super Value Meals,Regular
39,2023/12/27,Wed,Malaysia,6pcs Chicken McNuggets® Super Value Meal,16.89,3.64,Super Value Meals,Regular
40,2023/12/27,Wed,Malaysia,9pcs Chicken McNuggets® Super Value Meal,21.42,4.62,Super Value Meals,Regular
41,2023/12/27,Wed,Malaysia,20pcs Chicken McNuggets® Super Value Meal,32.26,6.96,Super Value Meals,Regular
42,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ (1pc) Super Value Meal,15.52,3.35,Super Value Meals,Regular
43,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Spicy (1pc) Super Value Meal,15.52,3.35,Super Value Meals,Regular
44,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.17,4.78,Super Value Meals,Regular
45,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.17,4.78,Super Value Meals,Regular
46,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,26.32,5.68,Super Value Meals,Regular
47,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,26.32,5.68,Super Value Meals,Regular
48,2023/12/27,Wed,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,3.81,Super Value Meals,Regular
49,2023/12/27,Wed,Malaysia,Beef Prosperity Burger™,14.34,3.09,Burgers,Regular
50,2023/12/27,Wed,Malaysia,Double Beef Prosperity Burger™,18.11,3.91,Burgers,Regular
51,2023/12/27,Wed,Malaysia,Filet-O-Fish™,10.33,2.23,Burgers,Regular
52,2023/12/27,Wed,Malaysia,Mexicana Chicken Burger,13.16,2.84,Burgers,Regular
53,2023/12/27,Wed,Malaysia,Chicken Prosperity Burger™,14.34,3.09,Burgers,Regular
54,2023/12/27,Wed,Malaysia,Double Chicken Prosperity Burger™,18.11,3.91,Burgers,Regular
55,2023/12/27,Wed,Malaysia,Smoky Grilled Beef,13.54,2.92,Burgers,Regular
56,2023/12/27,Wed,Malaysia,Double Smoky Grilled Beef,17.31,3.73,Burgers,Regular
57,2023/12/27,Wed,Malaysia,Mexicana Chicken Burger,13.54,2.92,Burgers,Regular
58,2023/12/27,Wed,Malaysia,Double Mexicana Chicken Burger,17.31,3.73,Burgers,Regular
59,2023/12/27,Wed,Malaysia,Double Cheeseburger,11.93,2.57,Burgers,Regular
60,2023/12/27,Wed,Malaysia,Spicy Cheese,9.76,2.10,Burgers,Regular
61,2023/12/27,Wed,Malaysia,Spicy Double Cheese,12.88,2.78,Burgers,Regular
62,2023/12/27,Wed,Malaysia,Big Mac™,13.40,2.89,Burgers,Regular
63,2023/12/27,Wed,Malaysia,McChicken®,9.43,2.03,Burgers,Regular
64,2023/12/27,Wed,Malaysia,Spicy Chicken McDeluxe™,13.54,2.92,Burgers,Regular
65,2023/12/27,Wed,Malaysia,Spicy Crispy Chicken,12.17,2.62,Burgers,Regular
66,2023/12/27,Wed,Malaysia,GCB™,13.63,2.94,Burgers,Regular
67,2023/12/27,Wed,Malaysia,Chicken Burger,8.02,1.73,Burgers,Regular
68,2023/12/27,Wed,Malaysia,Filet-O-Fish™,9.95,2.15,Burgers,Regular
69,2023/12/27,Wed,Malaysia,6pcs Chicken McNuggets®,10.33,2.23,McNuggets,Regular
70,2023/12/27,Wed,Malaysia,6pcs Chicken McNuggets®,10.61,2.29,McNuggets,Regular
71,2023/12/27,Wed,Malaysia,9pcs Chicken McNuggets® ,14.10,3.04,McNuggets,Regular
72,2023/12/27,Wed,Malaysia,20pcs Chicken McNuggets®,26.70,5.76,McNuggets,Regular
73,2023/12/27,Wed,Malaysia,Share-share Bundle,34.43,7.42,McNuggets,Regular
74,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ (2pcs),13.16,2.84,Ayam Goreng McD,Regular
75,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Spicy (1pc),8.40,1.81,Ayam Goreng McD,Regular
76,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Regular (1pc),8.40,1.81,Ayam Goreng McD,Regular
77,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.62,3.15,Ayam Goreng McD,Regular
78,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.62,3.15,Ayam Goreng McD,Regular
79,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.62,3.15,Ayam Goreng McD,Regular
80,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Spicy (3pcs),18.40,3.97,Ayam Goreng McD,Regular
81,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Regular (3pcs),18.40,3.97,Ayam Goreng McD,Regular
82,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ Mixed (3pcs),18.40,3.97,Ayam Goreng McD,Regular
83,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ (10pcs),60.38,13.02,Ayam Goreng McD,Regular
84,2023/12/27,Wed,Malaysia,Nasi Lemak McD™,8.02,1.73,Nasi Lemak & Bubur,Regular
85,2023/12/27,Wed,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),13.77,2.97,Nasi Lemak & Bubur,Regular
86,2023/12/27,Wed,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (2pcs),16.60,3.58,Nasi Lemak & Bubur,Regular
87,2023/12/27,Wed,Malaysia,Nasi Lemak McD™ + Ayam Goreng Regular (1pc),13.77,2.97,Nasi Lemak & Bubur,Regular
88,2023/12/27,Wed,Malaysia,Nasi Lemak McD™ + Ayam Goreng Regular (2pcs),16.60,3.58,Nasi Lemak & Bubur,Regular
89,2023/12/27,Wed,Malaysia,Nasi Lemak McD™ + Ayam Goreng Mixed (2pcs),16.60,3.58,Nasi Lemak & Bubur,Regular
90,2023/12/27,Wed,Malaysia,Bubur Ayam McD™,7.26,1.57,Nasi Lemak & Bubur,Regular
91,2023/12/27,Wed,Malaysia,Family Meal A,40.57,8.75,Family Meal,Regular
92,2023/12/27,Wed,Malaysia,Family Meal B,51.89,11.19,Family Meal,Regular
93,2023/12/27,Wed,Malaysia,Ayam Goreng McD™ (10pcs),60.38,13.02,Family Meal,Regular
94,2023/12/27,Wed,Malaysia,Share-share Bundle,34.43,7.42,Family Meal,Regular
95,2023/12/27,Wed,Malaysia,Parties@Home Package A,117.92,25.43,Parties@Home,Regular
96,2023/12/27,Wed,Malaysia,Parties@Home Package B,141.51,30.52,Parties@Home,Regular
97,2023/12/27,Wed,Malaysia,Parties@Home Package C,165.09,35.60,Parties@Home,Regular
98,2023/12/27,Wed,Malaysia,Chicken Burger,11.13,2.40,Happy Meals,Regular
99,2023/12/27,Wed,Malaysia,4pcs Chicken McNuggets®,11.42,2.46,Happy Meals,Regular
100,2023/12/27,Wed,Malaysia,Ayam Goreng McD™,11.13,2.40,Happy Meals,Regular
101,2023/12/27,Wed,Malaysia,Bubur Ayam McD™,11.13,2.40,Happy Meals,Regular
102,2023/12/27,Wed,Malaysia,Ice Blended Chocolate with Hershey’s,15.09,3.25,McCafe Drinks,Regular
103,2023/12/27,Wed,Malaysia,Iced Chocolate with Hershey's,13.21,2.85,McCafe Drinks,Regular
104,2023/12/27,Wed,Malaysia,Iced Kopi Susu,9.34,2.01,McCafe Drinks,Regular
105,2023/12/27,Wed,Malaysia,Kopi Susu,8.40,1.81,McCafe Drinks,Regular
106,2023/12/27,Wed,Malaysia,Ice Blended Kopi Susu,13.49,2.91,McCafe Drinks,Regular
107,2023/12/27,Wed,Malaysia,Iced Latte,9.91,2.14,McCafe Drinks,Regular
108,2023/12/27,Wed,Malaysia,Latte,8.96,1.93,McCafe Drinks,Regular
109,2023/12/27,Wed,Malaysia,Ice Blended Latte,14.06,3.03,McCafe Drinks,Regular
110,2023/12/27,Wed,Malaysia,Cappuccino,8.96,1.93,McCafe Drinks,Regular
111,2023/12/27,Wed,Malaysia,Americano,7.07,1.52,McCafe Drinks,Regular
112,2023/12/27,Wed,Malaysia,Iced Americano,8.02,1.73,McCafe Drinks,Regular
113,2023/12/27,Wed,Malaysia,Iced Chocolate,10.85,2.34,McCafe Drinks,Regular
114,2023/12/27,Wed,Malaysia,Ice Blended Chocolate,14.06,3.03,McCafe Drinks,Regular
115,2023/12/27,Wed,Malaysia,Ice Blended Milo,14.06,3.03,McCafe Drinks,Regular
116,2023/12/27,Wed,Malaysia,Iced Mocha,10.85,2.34,McCafe Drinks,Regular
117,2023/12/27,Wed,Malaysia,Ice Blended Mocha,14.06,3.03,McCafe Drinks,Regular
118,2023/12/27,Wed,Malaysia,Ice Blended Strawberry,10.28,2.22,McCafe Drinks,Regular
119,2023/12/27,Wed,Malaysia,Ice Blended Mango Peach,10.28,2.22,McCafe Drinks,Regular
120,2023/12/27,Wed,Malaysia,Kopi Susu (S) + McCafé Cake,12.17,2.62,McCafe Drinks,Regular
121,2023/12/27,Wed,Malaysia,Iced Kopi Susu (M) + McCafé Cake,12.17,2.62,McCafe Drinks,Regular
122,2023/12/27,Wed,Malaysia,Belgium Chocolate + McCafé Drink,15.08,3.25,McCafe Drinks,Regular
123,2023/12/27,Wed,Malaysia,Red Velvet Cake + McCafé Drink,15.08,3.25,McCafe Drinks,Regular
124,2023/12/27,Wed,Malaysia,Classic Cheesecake + McCafé Drink,16.03,3.46,McCafe Drinks,Regular
125,2023/12/27,Wed,Malaysia,Chocolate Marble Cake,8.40,1.81,McCafe Cakes,Regular
126,2023/12/27,Wed,Malaysia,Butter Cake,8.40,1.81,McCafe Cakes,Regular
127,2023/12/27,Wed,Malaysia,Belgium Chocolate Cake,13.11,2.83,McCafe Cakes,Regular
128,2023/12/27,Wed,Malaysia,Red Velvet Cake,13.11,2.83,McCafe Cakes,Regular
129,2023/12/27,Wed,Malaysia,Classic Cheesecake,13.11,2.83,McCafe Cakes,Regular
130,2023/12/27,Wed,Malaysia,Kopi Susu (S) + McCafé Cake,12.17,2.62,McCafe Cakes,Regular
131,2023/12/27,Wed,Malaysia,Iced Kopi Susu (M) + McCafé Cake,12.17,2.62,McCafe Cakes,Regular
132,2023/12/27,Wed,Malaysia,Belgium Chocolate + McCafé Drink,15.08,3.25,McCafe Cakes,Regular
133,2023/12/27,Wed,Malaysia,Red Velvet Cake + McCafé Drink,15.08,3.25,McCafe Cakes,Regular
134,2023/12/27,Wed,Malaysia,Classic Cheesecake + McCafé Drink,16.03,3.46,McCafe Cakes,Regular
