,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/01/01,Sun,Malaysia,Beef Prosperity Burger™,14.04,3.19,Promotion,Regular
2,2023/01/01,Sun,Malaysia,Double Beef Prosperity Burger™,19.70,4.47,Promotion,Regular
3,2023/01/01,Sun,Malaysia,Chicken Prosperity Burger™,14.04,3.19,Promotion,Regular
4,2023/01/01,Sun,Malaysia,Chicken Double Prosperity Burger™,19.70,4.47,Promotion,Regular
5,2023/01/01,Sun,Malaysia,Nasi McD + 1pc AG McD,11.23,2.55,Promotion,Regular
6,2023/01/01,Sun,Malaysia,Nasi McD + 2pcs AG McD,15.28,3.47,Promotion,Regular
7,2023/01/01,Sun,Malaysia,Ice Blended Chocolate Hershey,13.11,2.98,Promotion,Regular
8,2023/01/01,Sun,Malaysia,Orange McFizz™,6.51,1.48,Promotion,Regular
9,2023/01/01,Sun,Malaysia,Twister Fries,6.98,1.59,Promotion,Regular
10,2023/01/01,Sun,Malaysia,Choco Bits McFlurry™,8.02,1.82,Promotion,Regular
11,2023/01/01,Sun,Malaysia,Cookies & Cream Pie,5.19,1.18,Promotion,Regular
12,2023/01/01,Sun,Malaysia,Minions Carrier,30.00,6.81,Promotion,Regular
13,2023/01/01,Sun,Malaysia,Omelette Cheese Muffin,6.51,1.48,Promotion,Breakfast
14,2023/01/01,Sun,Malaysia,Sausage & Omelette Cheese Muffin,7.45,1.69,Promotion,Breakfast
15,2023/01/01,Sun,Malaysia,Ice Blended Chocolate Hershey,13.11,2.98,Promotion,Breakfast
16,2023/01/01,Sun,Malaysia,Orange McFizz™,6.51,1.48,Promotion,Breakfast
17,2023/01/01,Sun,Malaysia,Choco Bits McFlurry™,8.02,1.82,Promotion,Breakfast
18,2023/01/01,Sun,Malaysia,Cookies & Cream Pie,5.19,1.18,Promotion,Breakfast
19,2023/01/01,Sun,Malaysia,Minions Carrier,30.00,6.81,Promotion,Breakfast
20,2023/01/01,Sun,Malaysia,McChicken®,11.27,2.56,Jimat Combo,Regular
21,2023/01/01,Sun,Malaysia,6pcs Chicken McNuggets®,11.27,2.56,Jimat Combo,Regular
22,2023/01/01,Sun,Malaysia,Filet-O-Fish,12.22,2.78,Jimat Combo,Regular
23,2023/01/01,Sun,Malaysia,Double Cheeseburger,12.22,2.78,Jimat Combo,Regular
24,2023/01/01,Sun,Malaysia,Spicy Double Beef with Cheese,12.22,2.78,Jimat Combo,Regular
25,2023/01/01,Sun,Malaysia,2x Spicy McCrispy Chicken (M),19.81,4.50,Crazy Hour,Regular
26,2023/01/01,Sun,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.78,Crazy Hour,Regular
27,2023/01/01,Sun,Malaysia,Bubur (M) + 1pc AG Regular + Iced Milo (M),12.26,2.78,Crazy Hour,Regular
28,2023/01/01,Sun,Malaysia,2x Spicy Double Beef (M),18.87,4.29,Crazy Hour,Regular
29,2023/01/01,Sun,Malaysia,2x Nasi Lemak + AG Regular (M),25.28,5.74,Crazy Hour,Regular
30,2023/01/01,Sun,Malaysia,2x Nasi Lemak + AG Spicy (M),25.28,5.74,Crazy Hour,Regular
31,2023/01/01,Sun,Malaysia,2x McChicken (M),16.98,3.86,Crazy Hour,Regular
32,2023/01/01,Sun,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.36,Crazy Hour,Regular
