,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/02/02,Thu,Malaysia,McChicken®,9.29,2.18,Promotion,Regular
2,2023/02/02,Thu,Malaysia,Spicy McChicken®,9.29,2.18,Promotion,Regular
3,2023/02/02,Thu,Malaysia,Spicy Fish Burger,10.71,2.51,Promotion,Regular
4,2023/02/02,Thu,Malaysia,Dinosaur McFlurry™,8.30,1.95,Promotion,Regular
5,2023/02/02,Thu,Malaysia,Apple Pie,4.95,1.16,Promotion,Regular
6,2023/02/02,Thu,Malaysia,18pcs Chicken McNuggets,22.88,5.36,Promotion,Regular
7,2023/02/02,Thu,Malaysia,2x Apple Pie,8.88,2.08,Promotion,Regular
8,2023/02/02,Thu,Malaysia,Kopi Susu,8.40,1.97,Promotion,Regular
9,2023/02/02,Thu,Malaysia,Iced Kopi Susu,9.34,2.19,Promotion,Regular
10,2023/02/02,Thu,Malaysia,Iced Blended Kopi Susu,13.49,3.16,Promotion,Regular
11,2023/02/02,Thu,Malaysia,Chocolate Marble Cake,8.40,1.97,Promotion,Regular
12,2023/02/02,Thu,Malaysia,Butter Cake,8.40,1.97,Promotion,Regular
13,2023/02/02,Thu,Malaysia,Omelette Cheese Muffin,6.98,1.64,Promotion,Breakfast
14,2023/02/02,Thu,Malaysia,Sausage & Omelette Cheese Muffin,7.92,1.86,Promotion,Breakfast
15,2023/02/02,Thu,Malaysia,Dinosaur McFlurry™,8.30,1.95,Promotion,Breakfast
16,2023/02/02,Thu,Malaysia,Apple Pie,4.95,1.16,Promotion,Breakfast
17,2023/02/02,Thu,Malaysia,Kopi Susu,8.40,1.97,Promotion,Breakfast
18,2023/02/02,Thu,Malaysia,Iced Kopi Susu,9.34,2.19,Promotion,Breakfast
19,2023/02/02,Thu,Malaysia,Iced Blended Kopi Susu,13.49,3.16,Promotion,Breakfast
20,2023/02/02,Thu,Malaysia,Chocolate Marble Cake,8.40,1.97,Promotion,Breakfast
21,2023/02/02,Thu,Malaysia,Butter Cake,8.40,1.97,Promotion,Breakfast
22,2023/02/02,Thu,Malaysia,McChicken®,11.27,2.64,Jimat Combo,Regular
23,2023/02/02,Thu,Malaysia,6pcs Chicken McNuggets®,11.27,2.64,Jimat Combo,Regular
24,2023/02/02,Thu,Malaysia,Filet-O-Fish,12.22,2.86,Jimat Combo,Regular
25,2023/02/02,Thu,Malaysia,Double Cheeseburger,12.22,2.86,Jimat Combo,Regular
26,2023/02/02,Thu,Malaysia,Spicy Double Cheese,12.22,2.86,Jimat Combo,Regular
27,2023/02/02,Thu,Malaysia,2x Spicy McCrispy Chicken (M),19.81,4.64,Crazy Hour,Regular
28,2023/02/02,Thu,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.87,Crazy Hour,Regular
29,2023/02/02,Thu,Malaysia,Bubur (M) + 1pc AG Regular + Iced Milo (M),12.26,2.87,Crazy Hour,Regular
30,2023/02/02,Thu,Malaysia,2x Nasi Lemak + AG Regular (M),25.10,5.88,Crazy Hour,Regular
31,2023/02/02,Thu,Malaysia,2x Nasi Lemak + AG Spicy (M),25.10,5.88,Crazy Hour,Regular
32,2023/02/02,Thu,Malaysia,2x McChicken (M),16.98,3.98,Crazy Hour,Regular
33,2023/02/02,Thu,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.53,Crazy Hour,Regular
34,2023/02/02,Thu,Malaysia,2x Big Mac (M),23.58,5.53,Crazy Hour,Regular
35,2023/02/02,Thu,Malaysia,2x Double Cheeseburger (M),23.58,5.53,Crazy Hour,Regular
36,2023/02/02,Thu,Malaysia,2x Filet-O-Fish (M),16.98,3.98,Crazy Hour,Regular
37,2023/02/02,Thu,Malaysia,5pc AG Spicy,18.86,4.42,Crazy Hour,Regular
38,2023/02/02,Thu,Malaysia,5pc AG Regular,18.86,4.42,Crazy Hour,Regular
39,2023/02/02,Thu,Malaysia,5pc AG Mix,18.86,4.42,Crazy Hour,Regular
40,2023/02/02,Thu,Malaysia,McChicken® Super Value Meal,17.41,4.08,Super Value Meals,Regular
41,2023/02/02,Thu,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,4.15,Super Value Meals,Regular
42,2023/02/02,Thu,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.16,4.26,Super Value Meals,Regular
43,2023/02/02,Thu,Malaysia,9pcs Chicken McNuggets® Super Value Meal,20.99,4.92,Super Value Meals,Regular
44,2023/02/02,Thu,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.96,Super Value Meals,Regular
45,2023/02/02,Thu,Malaysia,GCB™ Super Value Meal,21.18,4.96,Super Value Meals,Regular
46,2023/02/02,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.12,5.19,Super Value Meals,Regular
47,2023/02/02,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.12,5.19,Super Value Meals,Regular
48,2023/02/02,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,25.90,6.07,Super Value Meals,Regular
49,2023/02/02,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,25.90,6.07,Super Value Meals,Regular
50,2023/02/02,Thu,Malaysia,Double Cheeseburger Super Value Meal,19.53,4.58,Super Value Meals,Regular
51,2023/02/02,Thu,Malaysia,Big Mac™ Super Value Meal,20.61,4.83,Super Value Meals,Regular
52,2023/02/02,Thu,Malaysia,Quarter Pounder™ with Cheese Super Value Meal,20.61,4.83,Super Value Meals,Regular
53,2023/02/02,Thu,Malaysia,McChicken®,9.29,2.18,Burgers,Regular
54,2023/02/02,Thu,Malaysia,Spicy McChicken®,9.29,2.18,Burgers,Regular
55,2023/02/02,Thu,Malaysia,Spicy Fish Burger,10.71,2.51,Burgers,Regular
56,2023/02/02,Thu,Malaysia,Golden Beef Prosperity Burger™,14.98,3.51,Burgers,Regular
57,2023/02/02,Thu,Malaysia,Double Golden Beef Prosperity Burger™,20.64,4.84,Burgers,Regular
58,2023/02/02,Thu,Malaysia,Golden Chicken Prosperity Burger™,14.98,3.51,Burgers,Regular
59,2023/02/02,Thu,Malaysia,Double Golden Chicken Prosperity Burger™,20.64,4.84,Burgers,Regular
60,2023/02/02,Thu,Malaysia,Beef Prosperity Burger™,14.04,3.29,Burgers,Regular
61,2023/02/02,Thu,Malaysia,Double Beef Prosperity Burger™,19.70,4.62,Burgers,Regular
62,2023/02/02,Thu,Malaysia,Chicken Prosperity Burger™,14.04,3.29,Burgers,Regular
63,2023/02/02,Thu,Malaysia,Double Chicken Prosperity Burger™,19.70,4.62,Burgers,Regular
64,2023/02/02,Thu,Malaysia,Spicy Beef Deluxe Burger with Cheese,13.40,3.14,Burgers,Regular
65,2023/02/02,Thu,Malaysia,Spicy Cheese,9.62,2.26,Burgers,Regular
66,2023/02/02,Thu,Malaysia,Spicy Double Cheese,12.45,2.92,Burgers,Regular
67,2023/02/02,Thu,Malaysia,Double Cheeseburger,11.51,2.70,Burgers,Regular
68,2023/02/02,Thu,Malaysia,Quarter Pounder™ with Cheese,13.40,3.14,Burgers,Regular
