,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Regular (1pc),8.40,1.84,Promotion,Regular
2,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (1pc),8.40,1.84,Promotion,Regular
3,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.62,3.20,Promotion,Regular
4,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.62,3.20,Promotion,Regular
5,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.62,3.20,Promotion,Regular
6,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Regular (3pcs),18.40,4.02,Promotion,Regular
7,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (3pcs),18.40,4.02,Promotion,Regular
8,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Mixed (3pcs),18.40,4.02,Promotion,Regular
9,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ (5pcs),33.02,7.22,Promotion,Regular
10,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ (10pcs),60.38,13.21,Promotion,Regular
11,2023/08/11,Fri,Malaysia,Nasi Lemak McD™,8.02,1.75,Promotion,Regular
12,2023/08/11,Fri,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),13.77,3.01,Promotion,Regular
13,2023/08/11,Fri,Malaysia,Nasi Lemak McD™ + Ayam Goreng Regular (1pc),13.77,3.01,Promotion,Regular
14,2023/08/11,Fri,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (2pcs),16.60,3.63,Promotion,Regular
15,2023/08/11,Fri,Malaysia,Nasi Lemak McD™ + Ayam Goreng Regular (2pcs),16.60,3.63,Promotion,Regular
16,2023/08/11,Fri,Malaysia,Nasi Lemak McD™ + Ayam Goreng Mixed (2pcs),16.60,3.63,Promotion,Regular
17,2023/08/11,Fri,Malaysia,Chocolate Pie,5.33,1.17,Promotion,Regular
18,2023/08/11,Fri,Malaysia,Strawberry Chocolate McFlurry™,8.73,1.91,Promotion,Regular
19,2023/08/11,Fri,Malaysia,Kopi Susu,8.40,1.84,Promotion,Regular
20,2023/08/11,Fri,Malaysia,Iced Kopi Susu,9.34,2.04,Promotion,Regular
21,2023/08/11,Fri,Malaysia,Ice Blended Kopi Susu,13.49,2.95,Promotion,Regular
22,2023/08/11,Fri,Malaysia,Chocolate Marble Cake,8.40,1.84,Promotion,Regular
23,2023/08/11,Fri,Malaysia,Butter Cake,8.40,1.84,Promotion,Regular
24,2023/08/11,Fri,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),13.77,3.01,Promotion,Breakfast
25,2023/08/11,Fri,Malaysia,Nasi Lemak McD™,8.02,1.75,Promotion,Breakfast
26,2023/08/11,Fri,Malaysia,Bubur Ayam McD™ (Medium),8.49,1.86,Promotion,Breakfast
27,2023/08/11,Fri,Malaysia,Bubur Ayam McD™ (Small),7.26,1.59,Promotion,Breakfast
28,2023/08/11,Fri,Malaysia,Chocolate Pie,5.33,1.17,Promotion,Breakfast
29,2023/08/11,Fri,Malaysia,Strawberry Chocolate McFlurry™,8.73,1.91,Promotion,Breakfast
30,2023/08/11,Fri,Malaysia,Kopi Susu,8.40,1.84,Promotion,Breakfast
31,2023/08/11,Fri,Malaysia,Iced Kopi Susu,9.34,2.04,Promotion,Breakfast
32,2023/08/11,Fri,Malaysia,Ice Blended Kopi Susu,13.49,2.95,Promotion,Breakfast
33,2023/08/11,Fri,Malaysia,Chocolate Marble Cake,8.40,1.84,Promotion,Breakfast
34,2023/08/11,Fri,Malaysia,Butter Cake,8.40,1.84,Promotion,Breakfast
35,2023/08/11,Fri,Malaysia,1x Spicy Chicken McDeluxe (M) + 1x Apple Pie,17.92,3.92,Crazy Hour,Regular
36,2023/08/11,Fri,Malaysia,1x Chicken McNuggets 20pcs (M) + 1x Apple Pie,26.41,5.78,Crazy Hour,Regular
37,2023/08/11,Fri,Malaysia,2x McChicken (M),16.98,3.71,Crazy Hour,Regular
38,2023/08/11,Fri,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.16,Crazy Hour,Regular
39,2023/08/11,Fri,Malaysia,2x Double Cheeseburger (M),23.58,5.16,Crazy Hour,Regular
40,2023/08/11,Fri,Malaysia,5pcs Ayam Goreng McD™,18.86,4.13,Crazy Hour,Regular
41,2023/08/11,Fri,Malaysia,2x Nasi Lemak + Ayam Goreng McD™ (M),25.09,5.49,Crazy Hour,Regular
42,2023/08/11,Fri,Malaysia,Chicken Burger Super Value Meal,15.52,3.39,Super Value Meals,Regular
43,2023/08/11,Fri,Malaysia,Spicy Crispy Chicken Super Value Meal,19.53,4.27,Super Value Meals,Regular
44,2023/08/11,Fri,Malaysia,McChicken® Super Value Meal,17.41,3.81,Super Value Meals,Regular
45,2023/08/11,Fri,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.63,Super Value Meals,Regular
46,2023/08/11,Fri,Malaysia,GCB™ Super Value Meal,21.23,4.64,Super Value Meals,Regular
47,2023/08/11,Fri,Malaysia,Spicy Cheese Super Value Meal,16.04,3.51,Super Value Meals,Regular
48,2023/08/11,Fri,Malaysia,Spicy Double Cheese Super Value Meal,20.90,4.57,Super Value Meals,Regular
49,2023/08/11,Fri,Malaysia,Double Cheeseburger Super Value Meal,19.95,4.36,Super Value Meals,Regular
50,2023/08/11,Fri,Malaysia,Big Mac™ Super Value Meal,20.90,4.57,Super Value Meals,Regular
51,2023/08/11,Fri,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.40,4.02,Super Value Meals,Regular
52,2023/08/11,Fri,Malaysia,9pcs Chicken McNuggets® Super Value Meal,21.42,4.69,Super Value Meals,Regular
53,2023/08/11,Fri,Malaysia,20pcs Chicken McNuggets® Super Value Meal,32.26,7.06,Super Value Meals,Regular
54,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ (1pc) Super Value Meal,15.52,3.39,Super Value Meals,Regular
55,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (1pc) Super Value Meal,15.52,3.39,Super Value Meals,Regular
56,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.17,4.85,Super Value Meals,Regular
57,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.17,4.85,Super Value Meals,Regular
58,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,26.32,5.76,Super Value Meals,Regular
59,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,26.32,5.76,Super Value Meals,Regular
60,2023/08/11,Fri,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,3.87,Super Value Meals,Regular
61,2023/08/11,Fri,Malaysia,Sweet & Spicy Beef K-Burger,13.68,2.99,Burgers,Regular
62,2023/08/11,Fri,Malaysia,Double Sweet & Spicy Beef K-Burger,17.45,3.82,Burgers,Regular
63,2023/08/11,Fri,Malaysia,Sweet & Spicy Chicken K-Burger,13.68,2.99,Burgers,Regular
64,2023/08/11,Fri,Malaysia,Double Sweet & Spicy Chicken K-Burger,17.45,3.82,Burgers,Regular
65,2023/08/11,Fri,Malaysia,Double Cheeseburger,11.93,2.61,Burgers,Regular
66,2023/08/11,Fri,Malaysia,Spicy Double Cheese,12.88,2.82,Burgers,Regular
67,2023/08/11,Fri,Malaysia,Spicy Beef Deluxe Burger with Cheese,13.40,2.93,Burgers,Regular
68,2023/08/11,Fri,Malaysia,Spicy Cheese,9.76,2.13,Burgers,Regular
69,2023/08/11,Fri,Malaysia,Quarter Pounder™ with Cheese,13.40,2.93,Burgers,Regular
70,2023/08/11,Fri,Malaysia,Big Mac™,13.40,2.93,Burgers,Regular
71,2023/08/11,Fri,Malaysia,Chicken Burger,8.02,1.75,Burgers,Regular
72,2023/08/11,Fri,Malaysia,McChicken®,9.43,2.06,Burgers,Regular
73,2023/08/11,Fri,Malaysia,Spicy Chicken McDeluxe™,13.54,2.96,Burgers,Regular
74,2023/08/11,Fri,Malaysia,Spicy Crispy Chicken,12.17,2.66,Burgers,Regular
75,2023/08/11,Fri,Malaysia,GCB™,13.63,2.98,Burgers,Regular
76,2023/08/11,Fri,Malaysia,Filet-O-Fish™,9.95,2.18,Burgers,Regular
77,2023/08/11,Fri,Malaysia,6pcs Chicken McNuggets®,10.42,2.28,McNuggets,Regular
78,2023/08/11,Fri,Malaysia,9pcs Chicken McNuggets® ,13.82,3.02,McNuggets,Regular
79,2023/08/11,Fri,Malaysia,20pcs Chicken McNuggets®,26.70,5.84,McNuggets,Regular
80,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (1pc),8.40,1.84,Ayam Goreng McD,Regular
81,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Regular (1pc),8.40,1.84,Ayam Goreng McD,Regular
82,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.62,3.20,Ayam Goreng McD,Regular
83,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.62,3.20,Ayam Goreng McD,Regular
84,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.62,3.20,Ayam Goreng McD,Regular
85,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Spicy (3pcs),18.40,4.02,Ayam Goreng McD,Regular
86,2023/08/11,Fri,Malaysia,Ayam Goreng McD™ Regular (3pcs),18.40,4.02,Ayam Goreng McD,Regular
