,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/06/23,Fri,Malaysia,Samurai Beef Burger,14.15,3.04,Promotion,Regular
2,2023/06/23,Fri,Malaysia,Double Samurai Beef Burger,17.92,3.85,Promotion,Regular
3,2023/06/23,Fri,Malaysia,Samurai Chicken Burger,14.15,3.04,Promotion,Regular
4,2023/06/23,Fri,Malaysia,Double Samurai Chicken Burger,17.92,3.85,Promotion,Regular
5,2023/06/23,Fri,Malaysia,Quarter Pounder with Cheese,12.22,2.63,Promotion,Regular
6,2023/06/23,Fri,Malaysia,Spicy Beef Deluxe Burger with Cheese,12.22,2.63,Promotion,Regular
7,2023/06/23,Fri,Malaysia,Lotus Biscoff McFlurry™,8.73,1.88,Promotion,Regular
8,2023/06/23,Fri,Malaysia,Blueberry Cream Cheese Pie,5.33,1.15,Promotion,Regular
9,2023/06/23,Fri,Malaysia,White Chocolate & Strawberry Pie,5.33,1.15,Promotion,Regular
10,2023/06/23,Fri,Malaysia,Mango McFizz,6.79,1.46,Promotion,Regular
11,2023/06/23,Fri,Malaysia,Lychee Berry McFizz,6.51,1.40,Promotion,Regular
12,2023/06/23,Fri,Malaysia,Ice Blended Chocolate with OREO®,15.00,3.23,Promotion,Regular
13,2023/06/23,Fri,Malaysia,Ice Blended Mocha with OREO®,15.00,3.23,Promotion,Regular
14,2023/06/23,Fri,Malaysia,Ice Blended Strawberry with OREO®,15.00,3.23,Promotion,Regular
15,2023/06/23,Fri,Malaysia,6pcs Chicken McNuggets®,10.42,2.24,Promotion,Regular
16,2023/06/23,Fri,Malaysia,9pcs Chicken McNuggets® ,13.82,2.97,Promotion,Regular
17,2023/06/23,Fri,Malaysia,20pcs Chicken McNuggets®,26.70,5.74,Promotion,Regular
18,2023/06/23,Fri,Malaysia,4pcs Chicken McNuggets®,11.42,2.46,Promotion,Regular
19,2023/06/23,Fri,Malaysia,Iced Apple Pear,5.19,1.12,Promotion,Regular
20,2023/06/23,Fri,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),13.77,2.96,Promotion,Breakfast
21,2023/06/23,Fri,Malaysia,Nasi Lemak McD™,6.59,1.42,Promotion,Breakfast
22,2023/06/23,Fri,Malaysia,Bubur Ayam McD™ (Medium),8.44,1.81,Promotion,Breakfast
23,2023/06/23,Fri,Malaysia,Bubur Ayam McD™ (Small),7.22,1.55,Promotion,Breakfast
24,2023/06/23,Fri,Malaysia,Lotus Biscoff McFlurry™,8.73,1.88,Promotion,Breakfast
25,2023/06/23,Fri,Malaysia,Blueberry Cream Cheese Pie,5.33,1.15,Promotion,Breakfast
26,2023/06/23,Fri,Malaysia,Mango McFizz,6.79,1.46,Promotion,Breakfast
27,2023/06/23,Fri,Malaysia,Lychee Berry McFizz,6.51,1.40,Promotion,Breakfast
28,2023/06/23,Fri,Malaysia,Ice Blended Chocolate with OREO®,15.00,3.23,Promotion,Breakfast
29,2023/06/23,Fri,Malaysia,Ice Blended Mocha with OREO®,15.00,3.23,Promotion,Breakfast
30,2023/06/23,Fri,Malaysia,Ice Blended Strawberry with OREO®,15.00,3.23,Promotion,Breakfast
31,2023/06/23,Fri,Malaysia,Iced Apple Pear,5.19,1.12,Promotion,Breakfast
32,2023/06/23,Fri,Malaysia,1x Spicy Chicken McDeluxe (M) + 1x Apple Pie,17.92,3.85,Crazy Hour,Regular
33,2023/06/23,Fri,Malaysia,1x Chicken McNuggets 20pcs (M) + 1x Apple Pie,26.41,5.68,Crazy Hour,Regular
34,2023/06/23,Fri,Malaysia,2x McChicken (M),16.98,3.65,Crazy Hour,Regular
35,2023/06/23,Fri,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.07,Crazy Hour,Regular
36,2023/06/23,Fri,Malaysia,2x Double Cheeseburger (M),23.58,5.07,Crazy Hour,Regular
37,2023/06/23,Fri,Malaysia,5pcs Ayam Goreng McD™,18.86,4.06,Crazy Hour,Regular
38,2023/06/23,Fri,Malaysia,2x Nasi Lemak + Ayam Goreng McD™ (M),25.09,5.39,Crazy Hour,Regular
39,2023/06/23,Fri,Malaysia,Chicken Burger Super Value Meal,15.52,3.34,Super Value Meals,Regular
40,2023/06/23,Fri,Malaysia,Spicy Crispy Chicken Super Value Meal,19.53,4.20,Super Value Meals,Regular
41,2023/06/23,Fri,Malaysia,McChicken® Super Value Meal,17.41,3.74,Super Value Meals,Regular
42,2023/06/23,Fri,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.55,Super Value Meals,Regular
43,2023/06/23,Fri,Malaysia,GCB™ Super Value Meal,21.18,4.55,Super Value Meals,Regular
44,2023/06/23,Fri,Malaysia,Spicy Cheese Super Value Meal,16.04,3.45,Super Value Meals,Regular
45,2023/06/23,Fri,Malaysia,Spicy Double Cheese Super Value Meal,20.47,4.40,Super Value Meals,Regular
