,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/08/24,Thu,New Zealand,Bacon & Egg McMuffin®,9.00,5.35,Most popular,Breakfast
2,2023/08/24,Thu,New Zealand,10pc Chicken McNuggets®,12.80,7.61,Most popular,Breakfast
3,2023/08/24,Thu,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.29,Most popular,Breakfast
4,2023/08/24,Thu,New Zealand,Big Mac®,10.00,5.95,Most popular,Breakfast
5,2023/08/24,Thu,New Zealand,Massive McMuffin®,10.70,6.36,Most popular,Breakfast
6,2023/08/24,Thu,New Zealand,Cheeseburger,5.80,3.45,Most popular,Breakfast
7,2023/08/24,Thu,New Zealand,Big Brekkie Burger,11.80,7.02,Most popular,Breakfast
8,2023/08/24,Thu,New Zealand,McChicken®,10.00,5.95,Most popular,Breakfast
9,2023/08/24,Thu,New Zealand,6pc Chicken McNuggets®,9.70,5.77,Most popular,Breakfast
10,2023/08/24,Thu,New Zealand,Sausage & Egg McMuffin®,9.00,5.35,Most popular,Breakfast
11,2023/08/24,Thu,New Zealand,Bacon & Egg McMuffin®,9.00,5.35,Brekkie Meals,Breakfast
12,2023/08/24,Thu,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.29,Brekkie Meals,Breakfast
13,2023/08/24,Thu,New Zealand,Massive McMuffin®,10.70,6.36,Brekkie Meals,Breakfast
14,2023/08/24,Thu,New Zealand,Sausage & Egg McMuffin®,9.00,5.35,Brekkie Meals,Breakfast
15,2023/08/24,Thu,New Zealand,Big Brekkie Burger,11.80,7.02,Brekkie Meals,Breakfast
16,2023/08/24,Thu,New Zealand,NYC Benedict Bagel®,10.30,6.13,Brekkie Meals,Breakfast
17,2023/08/24,Thu,New Zealand,Chicken McMuffin®,7.40,4.40,Brekkie Meals,Breakfast
18,2023/08/24,Thu,New Zealand,Sausage McMuffin®,7.30,4.34,Brekkie Meals,Breakfast
19,2023/08/24,Thu,New Zealand,Chicken & Bacon McMuffin®,8.90,5.29,Brekkie Meals,Breakfast
20,2023/08/24,Thu,New Zealand,BLT Bagel,9.60,5.71,Brekkie Meals,Breakfast
21,2023/08/24,Thu,New Zealand,Big Mac®,10.00,5.95,All Day Favourites,Breakfast
22,2023/08/24,Thu,New Zealand,Double Cheeseburger,7.90,4.70,All Day Favourites,Breakfast
23,2023/08/24,Thu,New Zealand,Cheeseburger,5.80,3.45,All Day Favourites,Breakfast
24,2023/08/24,Thu,New Zealand,10pc Chicken McNuggets®,12.80,7.61,All Day Favourites,Breakfast
25,2023/08/24,Thu,New Zealand,McChicken®,10.00,5.95,All Day Favourites,Breakfast
26,2023/08/24,Thu,New Zealand,6pc Chicken McNuggets®,9.70,5.77,All Day Favourites,Breakfast
27,2023/08/24,Thu,New Zealand,Double Quarter Pounder®,12.80,7.61,All Day Favourites,Breakfast
28,2023/08/24,Thu,New Zealand,Quarter Pounder®,9.90,5.89,All Day Favourites,Breakfast
29,2023/08/24,Thu,New Zealand,40pc Chicken McNuggets®,35.00,20.82,All Day Favourites,Breakfast
30,2023/08/24,Thu,New Zealand,20pc Chicken McNuggets®,20.60,12.25,All Day Favourites,Breakfast
31,2023/08/24,Thu,New Zealand,Double Big Mac®,11.80,7.02,All Day Favourites,Breakfast
32,2023/08/24,Thu,New Zealand,Double McChicken®,11.80,7.02,All Day Favourites,Breakfast
33,2023/08/24,Thu,New Zealand,Big Mac Dinner for 2,33.00,19.63,To Share,Breakfast
34,2023/08/24,Thu,New Zealand,The Family Pack,40.00,23.79,To Share,Breakfast
35,2023/08/24,Thu,New Zealand,The Cheeseburger Stack,23.00,13.68,To Share,Breakfast
36,2023/08/24,Thu,New Zealand,40pc Chicken McNuggets®,35.00,20.82,To Share,Breakfast
37,2023/08/24,Thu,New Zealand,Hash Brown,4.40,2.62,Sides,Breakfast
38,2023/08/24,Thu,New Zealand,Small Fries,5.40,3.21,Sides,Breakfast
39,2023/08/24,Thu,New Zealand,Hotcakes Happy Meal®,9.70,5.77,Happy Meals,Breakfast
40,2023/08/24,Thu,New Zealand,Cheeseburger Happy Meal®,9.70,5.77,Happy Meals,Breakfast
41,2023/08/24,Thu,New Zealand,6pc Chicken McNuggets® Happy Meal®,11.50,6.84,Happy Meals,Breakfast
42,2023/08/24,Thu,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.70,5.77,Happy Meals,Breakfast
43,2023/08/24,Thu,New Zealand,Small Hot Chocolate McCafé®,5.70,3.39,McCafé® Drinks,Breakfast
44,2023/08/24,Thu,New Zealand,Small Cappuccino McCafe®,5.70,3.39,McCafé® Drinks,Breakfast
45,2023/08/24,Thu,New Zealand,Small Latté  McCafe®,5.70,3.39,McCafé® Drinks,Breakfast
46,2023/08/24,Thu,New Zealand,Small Mochaccino McCafe®,5.70,3.39,McCafé® Drinks,Breakfast
47,2023/08/24,Thu,New Zealand,Small Flat White McCafe®,5.70,3.39,McCafé® Drinks,Breakfast
48,2023/08/24,Thu,New Zealand,Small Chai Latté McCafé®,5.70,3.39,McCafé® Drinks,Breakfast
49,2023/08/24,Thu,New Zealand,Small Long Black McCafe®,4.80,2.85,McCafé® Drinks,Breakfast
50,2023/08/24,Thu,New Zealand,Small Fuze Tea® Peach Black Iced Tea,4.90,2.91,Juice & Water,Breakfast
51,2023/08/24,Thu,New Zealand,Kiwi Blue® Water 600ml,3.00,1.78,Juice & Water,Breakfast
52,2023/08/24,Thu,New Zealand,Pump® Mini Water,4.40,2.62,Juice & Water,Breakfast
53,2023/08/24,Thu,New Zealand,Apple Blackcurrant Drink,6.00,3.57,Juice & Water,Breakfast
54,2023/08/24,Thu,New Zealand,Small Coke®,4.90,2.91,Soft Drinks,Breakfast
55,2023/08/24,Thu,New Zealand,Small Fanta® Raspberry,4.90,2.91,Soft Drinks,Breakfast
56,2023/08/24,Thu,New Zealand,Small Fanta® Orange,4.90,2.91,Soft Drinks,Breakfast
57,2023/08/24,Thu,New Zealand,Small Sprite® Zero Sugar,4.90,2.91,Soft Drinks,Breakfast
58,2023/08/24,Thu,New Zealand,Small L&P®,4.90,2.91,Soft Drinks,Breakfast
59,2023/08/24,Thu,New Zealand,Small Coke® Zero Sugar,4.90,2.91,Soft Drinks,Breakfast
60,2023/08/24,Thu,New Zealand,Mayonnaise,0.30,0.18,Brekkie Condiments,Breakfast
61,2023/08/24,Thu,New Zealand,Szechuan Sauce,0.50,0.30,Brekkie Condiments,Breakfast
62,2023/08/24,Thu,New Zealand,Ketchup,0.30,0.18,Brekkie Condiments,Breakfast
63,2023/08/24,Thu,New Zealand,Hot Cake Syrup,0.50,0.30,Brekkie Condiments,Breakfast
64,2023/08/24,Thu,New Zealand,Whipped Butter,0.20,0.12,Brekkie Condiments,Breakfast
65,2023/08/24,Thu,New Zealand,10pc Chicken McNuggets®,12.80,7.61,Most popular,Lunch & Dinner
66,2023/08/24,Thu,New Zealand,Big Mac®,10.00,5.95,Most popular,Lunch & Dinner
67,2023/08/24,Thu,New Zealand,Triple Cheeseburger,9.90,5.89,Most popular,Lunch & Dinner
68,2023/08/24,Thu,New Zealand,Double Cheeseburger,7.90,4.70,Most popular,Lunch & Dinner
69,2023/08/24,Thu,New Zealand,Cheeseburger,5.80,3.45,Most popular,Lunch & Dinner
70,2023/08/24,Thu,New Zealand,McChicken®,10.00,5.95,Most popular,Lunch & Dinner
71,2023/08/24,Thu,New Zealand,6pc Chicken McNuggets®,9.70,5.77,Most popular,Lunch & Dinner
72,2023/08/24,Thu,New Zealand,Double Quarter Pounder®,12.80,7.61,Most popular,Lunch & Dinner
73,2023/08/24,Thu,New Zealand,Quarter Pounder®,9.90,5.89,Most popular,Lunch & Dinner
74,2023/08/24,Thu,New Zealand,McSpicy®,11.00,6.54,Most popular,Lunch & Dinner
75,2023/08/24,Thu,New Zealand,Big Mac®,10.00,5.95,Most Popular,Lunch & Dinner
76,2023/08/24,Thu,New Zealand,YOU CHOOSE Dinner for 2,32.00,19.03,Most Popular,Lunch & Dinner
77,2023/08/24,Thu,New Zealand,Double Cheeseburger,7.90,4.70,Most Popular,Lunch & Dinner
78,2023/08/24,Thu,New Zealand,10pc Chicken McBites®,4.00,2.38,Most Popular,Lunch & Dinner
