,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/09/02,Sat,New Zealand,Bacon & Egg McMuffin®,9.00,5.36,Most popular,Breakfast
2,2023/09/02,Sat,New Zealand,10pc Chicken McNuggets®,12.80,7.63,Most popular,Breakfast
3,2023/09/02,Sat,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.31,Most popular,Breakfast
4,2023/09/02,Sat,New Zealand,Big Mac®,10.00,5.96,Most popular,Breakfast
5,2023/09/02,Sat,New Zealand,Massive McMuffin®,10.70,6.38,Most popular,Breakfast
6,2023/09/02,Sat,New Zealand,Cheeseburger,5.80,3.46,Most popular,Breakfast
7,2023/09/02,Sat,New Zealand,Big Brekkie Burger,11.80,7.03,Most popular,Breakfast
8,2023/09/02,Sat,New Zealand,McChicken®,10.00,5.96,Most popular,Breakfast
9,2023/09/02,Sat,New Zealand,Sausage & Egg McMuffin®,9.00,5.36,Most popular,Breakfast
10,2023/09/02,Sat,New Zealand,6pc Chicken McNuggets®,9.70,5.78,Most popular,Breakfast
11,2023/09/02,Sat,New Zealand,Bacon & Egg McMuffin®,9.00,5.36,Brekkie Meals,Breakfast
12,2023/09/02,Sat,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.31,Brekkie Meals,Breakfast
13,2023/09/02,Sat,New Zealand,Massive McMuffin®,10.70,6.38,Brekkie Meals,Breakfast
14,2023/09/02,Sat,New Zealand,Sausage & Egg McMuffin®,9.00,5.36,Brekkie Meals,Breakfast
15,2023/09/02,Sat,New Zealand,Big Brekkie Burger,11.80,7.03,Brekkie Meals,Breakfast
16,2023/09/02,Sat,New Zealand,NYC Benedict Bagel®,10.30,6.14,Brekkie Meals,Breakfast
17,2023/09/02,Sat,New Zealand,Chicken McMuffin®,7.40,4.41,Brekkie Meals,Breakfast
18,2023/09/02,Sat,New Zealand,Sausage McMuffin®,7.30,4.35,Brekkie Meals,Breakfast
19,2023/09/02,Sat,New Zealand,Chicken & Bacon McMuffin®,8.90,5.31,Brekkie Meals,Breakfast
20,2023/09/02,Sat,New Zealand,BLT Bagel,9.60,5.72,Brekkie Meals,Breakfast
21,2023/09/02,Sat,New Zealand,Big Mac®,10.00,5.96,All Day Favourites,Breakfast
22,2023/09/02,Sat,New Zealand,Double Cheeseburger,7.90,4.71,All Day Favourites,Breakfast
23,2023/09/02,Sat,New Zealand,Cheeseburger,5.80,3.46,All Day Favourites,Breakfast
24,2023/09/02,Sat,New Zealand,10pc Chicken McNuggets®,12.80,7.63,All Day Favourites,Breakfast
25,2023/09/02,Sat,New Zealand,McChicken®,10.00,5.96,All Day Favourites,Breakfast
26,2023/09/02,Sat,New Zealand,6pc Chicken McNuggets®,9.70,5.78,All Day Favourites,Breakfast
27,2023/09/02,Sat,New Zealand,Double Quarter Pounder®,12.80,7.63,All Day Favourites,Breakfast
28,2023/09/02,Sat,New Zealand,Quarter Pounder®,9.90,5.90,All Day Favourites,Breakfast
29,2023/09/02,Sat,New Zealand,20pc Chicken McNuggets®,20.60,12.28,All Day Favourites,Breakfast
30,2023/09/02,Sat,New Zealand,Double Big Mac®,11.80,7.03,All Day Favourites,Breakfast
31,2023/09/02,Sat,New Zealand,Double McChicken®,11.80,7.03,All Day Favourites,Breakfast
32,2023/09/02,Sat,New Zealand,Big Mac Dinner for 2,33.00,19.67,To Share,Breakfast
33,2023/09/02,Sat,New Zealand,The Family Pack,40.00,23.84,To Share,Breakfast
