,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/01/19,Thu,New Zealand,Big Brekkie Burger,11.60,7.52,Brekkie Meals,Breakfast
2,2023/01/19,Thu,New Zealand,NYC Benedict Bagel®,9.90,6.42,Brekkie Meals,Breakfast
3,2023/01/19,Thu,New Zealand,Bacon & Egg McMuffin®,9.00,5.84,Brekkie Meals,Breakfast
4,2023/01/19,Thu,New Zealand,BLT Bagel,9.40,6.10,Brekkie Meals,Breakfast
5,2023/01/19,Thu,New Zealand,Chicken & Bacon McMuffin®,8.90,5.77,Brekkie Meals,Breakfast
6,2023/01/19,Thu,New Zealand,Chicken McMuffin®,7.10,4.60,Brekkie Meals,Breakfast
7,2023/01/19,Thu,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.38,Brekkie Meals,Breakfast
8,2023/01/19,Thu,New Zealand,Massive McMuffin®,10.50,6.81,Brekkie Meals,Breakfast
9,2023/01/19,Thu,New Zealand,Sausage & Egg McMuffin®,8.70,5.64,Brekkie Meals,Breakfast
10,2023/01/19,Thu,New Zealand,Sausage McMuffin®,7.30,4.73,Brekkie Meals,Breakfast
11,2023/01/19,Thu,New Zealand,Cheeseburger,5.40,3.50,All Day Favourites,Breakfast
12,2023/01/19,Thu,New Zealand,Big Mac®,9.60,6.23,All Day Favourites,Breakfast
13,2023/01/19,Thu,New Zealand,Quarter Pounder®,9.30,6.03,All Day Favourites,Breakfast
14,2023/01/19,Thu,New Zealand,McChicken®,9.40,6.10,All Day Favourites,Breakfast
15,2023/01/19,Thu,New Zealand,Double Cheeseburger,7.40,4.80,All Day Favourites,Breakfast
16,2023/01/19,Thu,New Zealand,Double Big Mac®,11.80,7.65,All Day Favourites,Breakfast
17,2023/01/19,Thu,New Zealand,Double Quarter Pounder®,12.20,7.91,All Day Favourites,Breakfast
18,2023/01/19,Thu,New Zealand,Double McChicken®,11.50,7.46,All Day Favourites,Breakfast
19,2023/01/19,Thu,New Zealand,6pc Chicken McNuggets®,9.30,6.03,All Day Favourites,Breakfast
20,2023/01/19,Thu,New Zealand,10pc Chicken McNuggets®,12.20,7.91,All Day Favourites,Breakfast
21,2023/01/19,Thu,New Zealand,20pc Chicken McNuggets®,20.00,12.97,All Day Favourites,Breakfast
22,2023/01/19,Thu,New Zealand,Big Mac Dinner for 2,32.00,20.75,To Share,Breakfast
23,2023/01/19,Thu,New Zealand,The Family Pack,39.00,25.29,To Share,Breakfast
24,2023/01/19,Thu,New Zealand,The Cheeseburger Stack,23.00,14.92,To Share,Breakfast
25,2023/01/19,Thu,New Zealand,Hash Brown,4.00,2.59,Sides,Breakfast
26,2023/01/19,Thu,New Zealand,Small Fries,5.20,3.37,Sides,Breakfast
27,2023/01/19,Thu,New Zealand,Hotcakes Happy Meal®,9.20,5.97,Happy Meals,Breakfast
28,2023/01/19,Thu,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.20,5.97,Happy Meals,Breakfast
29,2023/01/19,Thu,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.90,7.07,Happy Meals,Breakfast
30,2023/01/19,Thu,New Zealand,Cheeseburger Happy Meal®,9.20,5.97,Happy Meals,Breakfast
31,2023/01/19,Thu,New Zealand,Small Cappuccino McCafe®,5.60,3.63,McCafé® Drinks,Breakfast
32,2023/01/19,Thu,New Zealand,Small Mochaccino McCafe®,5.60,3.63,McCafé® Drinks,Breakfast
33,2023/01/19,Thu,New Zealand,Small Flat White McCafe®,5.60,3.63,McCafé® Drinks,Breakfast
34,2023/01/19,Thu,New Zealand,Small Latté  McCafe®,5.60,3.63,McCafé® Drinks,Breakfast
35,2023/01/19,Thu,New Zealand,Small Hot Chocolate McCafé®,5.60,3.63,McCafé® Drinks,Breakfast
36,2023/01/19,Thu,New Zealand,Small Chai Latté McCafé®,5.60,3.63,McCafé® Drinks,Breakfast
37,2023/01/19,Thu,New Zealand,Small Long Black McCafe®,4.80,3.11,McCafé® Drinks,Breakfast
38,2023/01/19,Thu,New Zealand,Small Fuze Tea® Peach Black Iced Tea,4.00,2.59,Juice & Water,Breakfast
39,2023/01/19,Thu,New Zealand,Kiwi Blue® Water 600ml,3.00,1.95,Juice & Water,Breakfast
40,2023/01/19,Thu,New Zealand,Pump® Mini Water,4.20,2.72,Juice & Water,Breakfast
41,2023/01/19,Thu,New Zealand,Apple Blackcurrant Drink,5.40,3.50,Juice & Water,Breakfast
42,2023/01/19,Thu,New Zealand,Small Coke® Zero Sugar,4.00,2.59,Soft Drinks,Breakfast
43,2023/01/19,Thu,New Zealand,Small Coke®,4.00,2.59,Soft Drinks,Breakfast
44,2023/01/19,Thu,New Zealand,Small Fanta® Orange,4.00,2.59,Soft Drinks,Breakfast
45,2023/01/19,Thu,New Zealand,Small Fanta® Raspberry,4.00,2.59,Soft Drinks,Breakfast
46,2023/01/19,Thu,New Zealand,Small Sprite® No Sugar,4.00,2.59,Soft Drinks,Breakfast
47,2023/01/19,Thu,New Zealand,Small L&P®,4.00,2.59,Soft Drinks,Breakfast
48,2023/01/19,Thu,New Zealand,Hot Cake Syrup,0.50,0.32,Brekkie Condiments,Breakfast
49,2023/01/19,Thu,New Zealand,Ketchup,0.30,0.19,Brekkie Condiments,Breakfast
50,2023/01/19,Thu,New Zealand,Mayonnaise,0.30,0.19,Brekkie Condiments,Breakfast
51,2023/01/19,Thu,New Zealand,Whipped Butter,0.20,0.13,Brekkie Condiments,Breakfast
52,2023/01/19,Thu,New Zealand,Grand Big Mac®,13.40,8.69,Most Popular,Lunch & Dinner
53,2023/01/19,Thu,New Zealand,Big Mac®,9.60,6.23,Most Popular,Lunch & Dinner
54,2023/01/19,Thu,New Zealand,Mac Jr.®,9.40,6.10,Most Popular,Lunch & Dinner
55,2023/01/19,Thu,New Zealand,Double Quarter Pounder®,12.20,7.91,Most Popular,Lunch & Dinner
56,2023/01/19,Thu,New Zealand,Double Cheeseburger,7.40,4.80,Most Popular,Lunch & Dinner
