,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/09/08,Fri,New Zealand,Bacon & Egg McMuffin®,9.00,5.30,Featured items,Breakfast
2,2023/09/08,Fri,New Zealand,10pc Chicken McNuggets®,12.80,7.54,Featured items,Breakfast
3,2023/09/08,Fri,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.24,Featured items,Breakfast
4,2023/09/08,Fri,New Zealand,Big Mac®,10.00,5.89,Featured items,Breakfast
5,2023/09/08,Fri,New Zealand,Massive McMuffin®,10.70,6.30,Featured items,Breakfast
6,2023/09/08,Fri,New Zealand,Big Brekkie Burger,11.80,6.95,Featured items,Breakfast
7,2023/09/08,Fri,New Zealand,Double Quarter Pounder®,13.30,7.83,Featured items,Breakfast
8,2023/09/08,Fri,New Zealand,McChicken®,10.00,5.89,Featured items,Breakfast
9,2023/09/08,Fri,New Zealand,6pc Chicken McNuggets®,9.70,5.71,Featured items,Breakfast
10,2023/09/08,Fri,New Zealand,Sausage & Egg McMuffin®,9.00,5.30,Featured items,Breakfast
11,2023/09/08,Fri,New Zealand,Bacon & Egg McMuffin®,9.00,5.30,Brekkie Meals,Breakfast
12,2023/09/08,Fri,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.24,Brekkie Meals,Breakfast
13,2023/09/08,Fri,New Zealand,Massive McMuffin®,10.70,6.30,Brekkie Meals,Breakfast
14,2023/09/08,Fri,New Zealand,Sausage & Egg McMuffin®,9.00,5.30,Brekkie Meals,Breakfast
15,2023/09/08,Fri,New Zealand,Big Brekkie Burger,11.80,6.95,Brekkie Meals,Breakfast
16,2023/09/08,Fri,New Zealand,NYC Benedict Bagel®,10.50,6.18,Brekkie Meals,Breakfast
17,2023/09/08,Fri,New Zealand,Chicken McMuffin®,7.60,4.47,Brekkie Meals,Breakfast
18,2023/09/08,Fri,New Zealand,Sausage McMuffin®,7.60,4.47,Brekkie Meals,Breakfast
