,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/08/06,Sun,New Zealand,10pc Chicken McNuggets®,12.80,7.80,Most popular,Breakfast
2,2023/08/06,Sun,New Zealand,Big Mac®,10.00,6.09,Most popular,Breakfast
3,2023/08/06,Sun,New Zealand,Bacon & Egg McMuffin®,9.00,5.48,Most popular,Breakfast
4,2023/08/06,Sun,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.42,Most popular,Breakfast
5,2023/08/06,Sun,New Zealand,Cheeseburger,5.80,3.53,Most popular,Breakfast
6,2023/08/06,Sun,New Zealand,Massive McMuffin®,10.70,6.52,Most popular,Breakfast
7,2023/08/06,Sun,New Zealand,McChicken®,10.00,6.09,Most popular,Breakfast
8,2023/08/06,Sun,New Zealand,Double Cheeseburger,7.90,4.81,Most popular,Breakfast
9,2023/08/06,Sun,New Zealand,Big Brekkie Burger,11.80,7.19,Most popular,Breakfast
10,2023/08/06,Sun,New Zealand,6pc Chicken McNuggets®,9.70,5.91,Most popular,Breakfast
11,2023/08/06,Sun,New Zealand,Bacon & Egg McMuffin®,9.00,5.48,Brekkie Meals,Breakfast
12,2023/08/06,Sun,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.42,Brekkie Meals,Breakfast
13,2023/08/06,Sun,New Zealand,Sausage & Egg McMuffin®,9.00,5.48,Brekkie Meals,Breakfast
14,2023/08/06,Sun,New Zealand,Big Brekkie Burger,11.80,7.19,Brekkie Meals,Breakfast
15,2023/08/06,Sun,New Zealand,Massive McMuffin®,10.70,6.52,Brekkie Meals,Breakfast
16,2023/08/06,Sun,New Zealand,NYC Benedict Bagel®,10.30,6.28,Brekkie Meals,Breakfast
17,2023/08/06,Sun,New Zealand,Chicken McMuffin®,7.40,4.51,Brekkie Meals,Breakfast
18,2023/08/06,Sun,New Zealand,Sausage McMuffin®,7.30,4.45,Brekkie Meals,Breakfast
