,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/08/27,Sun,New Zealand,Bacon & Egg McMuffin®,9.00,5.31,Most popular,Breakfast
2,2023/08/27,Sun,New Zealand,10pc Chicken McNuggets®,12.80,7.55,Most popular,Breakfast
3,2023/08/27,Sun,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.25,Most popular,Breakfast
4,2023/08/27,Sun,New Zealand,Big Mac®,10.00,5.90,Most popular,Breakfast
5,2023/08/27,Sun,New Zealand,Massive McMuffin®,10.70,6.32,Most popular,Breakfast
6,2023/08/27,Sun,New Zealand,Cheeseburger,5.80,3.42,Most popular,Breakfast
7,2023/08/27,Sun,New Zealand,Big Brekkie Burger,11.80,6.96,Most popular,Breakfast
8,2023/08/27,Sun,New Zealand,McChicken®,10.00,5.90,Most popular,Breakfast
9,2023/08/27,Sun,New Zealand,Sausage & Egg McMuffin®,9.00,5.31,Most popular,Breakfast
10,2023/08/27,Sun,New Zealand,6pc Chicken McNuggets®,9.70,5.72,Most popular,Breakfast
11,2023/08/27,Sun,New Zealand,Bacon & Egg McMuffin®,9.00,5.31,Brekkie Meals,Breakfast
12,2023/08/27,Sun,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.25,Brekkie Meals,Breakfast
13,2023/08/27,Sun,New Zealand,Massive McMuffin®,10.70,6.32,Brekkie Meals,Breakfast
14,2023/08/27,Sun,New Zealand,Sausage & Egg McMuffin®,9.00,5.31,Brekkie Meals,Breakfast
15,2023/08/27,Sun,New Zealand,Big Brekkie Burger,11.80,6.96,Brekkie Meals,Breakfast
16,2023/08/27,Sun,New Zealand,NYC Benedict Bagel®,10.30,6.08,Brekkie Meals,Breakfast
17,2023/08/27,Sun,New Zealand,Chicken McMuffin®,7.40,4.37,Brekkie Meals,Breakfast
18,2023/08/27,Sun,New Zealand,Sausage McMuffin®,7.30,4.31,Brekkie Meals,Breakfast
19,2023/08/27,Sun,New Zealand,Chicken & Bacon McMuffin®,8.90,5.25,Brekkie Meals,Breakfast
20,2023/08/27,Sun,New Zealand,BLT Bagel,9.60,5.67,Brekkie Meals,Breakfast
21,2023/08/27,Sun,New Zealand,Big Mac®,10.00,5.90,All Day Favourites,Breakfast
22,2023/08/27,Sun,New Zealand,Double Cheeseburger,7.90,4.66,All Day Favourites,Breakfast
23,2023/08/27,Sun,New Zealand,Cheeseburger,5.80,3.42,All Day Favourites,Breakfast
24,2023/08/27,Sun,New Zealand,10pc Chicken McNuggets®,12.80,7.55,All Day Favourites,Breakfast
25,2023/08/27,Sun,New Zealand,McChicken®,10.00,5.90,All Day Favourites,Breakfast
26,2023/08/27,Sun,New Zealand,6pc Chicken McNuggets®,9.70,5.72,All Day Favourites,Breakfast
27,2023/08/27,Sun,New Zealand,Double Quarter Pounder®,12.80,7.55,All Day Favourites,Breakfast
