,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/01/20,Fri,New Zealand,Big Brekkie Burger,11.60,7.40,Brekkie Meals,Breakfast
2,2023/01/20,Fri,New Zealand,NYC Benedict Bagel®,9.90,6.32,Brekkie Meals,Breakfast
3,2023/01/20,Fri,New Zealand,Bacon & Egg McMuffin®,9.00,5.74,Brekkie Meals,Breakfast
4,2023/01/20,Fri,New Zealand,BLT Bagel,9.40,6.00,Brekkie Meals,Breakfast
5,2023/01/20,Fri,New Zealand,Chicken & Bacon McMuffin®,8.90,5.68,Brekkie Meals,Breakfast
6,2023/01/20,Fri,New Zealand,Chicken McMuffin®,7.10,4.53,Brekkie Meals,Breakfast
7,2023/01/20,Fri,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.30,Brekkie Meals,Breakfast
8,2023/01/20,Fri,New Zealand,Massive McMuffin®,10.50,6.70,Brekkie Meals,Breakfast
9,2023/01/20,Fri,New Zealand,Sausage & Egg McMuffin®,8.70,5.55,Brekkie Meals,Breakfast
10,2023/01/20,Fri,New Zealand,Sausage McMuffin®,7.30,4.66,Brekkie Meals,Breakfast
11,2023/01/20,Fri,New Zealand,Cheeseburger,5.40,3.45,All Day Favourites,Breakfast
12,2023/01/20,Fri,New Zealand,Big Mac®,9.60,6.13,All Day Favourites,Breakfast
13,2023/01/20,Fri,New Zealand,Quarter Pounder®,9.30,5.93,All Day Favourites,Breakfast
14,2023/01/20,Fri,New Zealand,McChicken®,9.40,6.00,All Day Favourites,Breakfast
15,2023/01/20,Fri,New Zealand,Double Cheeseburger,7.40,4.72,All Day Favourites,Breakfast
16,2023/01/20,Fri,New Zealand,Double Big Mac®,11.80,7.53,All Day Favourites,Breakfast
17,2023/01/20,Fri,New Zealand,Double Quarter Pounder®,12.20,7.78,All Day Favourites,Breakfast
18,2023/01/20,Fri,New Zealand,Double McChicken®,11.50,7.34,All Day Favourites,Breakfast
19,2023/01/20,Fri,New Zealand,6pc Chicken McNuggets®,9.30,5.93,All Day Favourites,Breakfast
20,2023/01/20,Fri,New Zealand,10pc Chicken McNuggets®,12.20,7.78,All Day Favourites,Breakfast
21,2023/01/20,Fri,New Zealand,20pc Chicken McNuggets®,20.00,12.76,All Day Favourites,Breakfast
22,2023/01/20,Fri,New Zealand,Big Mac Dinner for 2,32.00,20.42,To Share,Breakfast
23,2023/01/20,Fri,New Zealand,The Family Pack,39.00,24.88,To Share,Breakfast
24,2023/01/20,Fri,New Zealand,The Cheeseburger Stack,23.00,14.68,To Share,Breakfast
25,2023/01/20,Fri,New Zealand,Hash Brown,4.00,2.55,Sides,Breakfast
26,2023/01/20,Fri,New Zealand,Small Fries,5.20,3.32,Sides,Breakfast
27,2023/01/20,Fri,New Zealand,Hotcakes Happy Meal®,9.20,5.87,Happy Meals,Breakfast
28,2023/01/20,Fri,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.20,5.87,Happy Meals,Breakfast
29,2023/01/20,Fri,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.90,6.95,Happy Meals,Breakfast
30,2023/01/20,Fri,New Zealand,Cheeseburger Happy Meal®,9.20,5.87,Happy Meals,Breakfast
31,2023/01/20,Fri,New Zealand,Small Cappuccino McCafe®,5.60,3.57,McCafé® Drinks,Breakfast
32,2023/01/20,Fri,New Zealand,Small Mochaccino McCafe®,5.60,3.57,McCafé® Drinks,Breakfast
33,2023/01/20,Fri,New Zealand,Small Flat White McCafe®,5.60,3.57,McCafé® Drinks,Breakfast
34,2023/01/20,Fri,New Zealand,Small Latté  McCafe®,5.60,3.57,McCafé® Drinks,Breakfast
35,2023/01/20,Fri,New Zealand,Small Hot Chocolate McCafé®,5.60,3.57,McCafé® Drinks,Breakfast
36,2023/01/20,Fri,New Zealand,Small Chai Latté McCafé®,5.60,3.57,McCafé® Drinks,Breakfast
37,2023/01/20,Fri,New Zealand,Small Long Black McCafe®,4.80,3.06,McCafé® Drinks,Breakfast
38,2023/01/20,Fri,New Zealand,Small Fuze Tea® Peach Black Iced Tea,4.00,2.55,Juice & Water,Breakfast
39,2023/01/20,Fri,New Zealand,Kiwi Blue® Water 600ml,3.00,1.91,Juice & Water,Breakfast
40,2023/01/20,Fri,New Zealand,Pump® Mini Water,4.20,2.68,Juice & Water,Breakfast
41,2023/01/20,Fri,New Zealand,Apple Blackcurrant Drink,5.40,3.45,Juice & Water,Breakfast
42,2023/01/20,Fri,New Zealand,Small Coke® Zero Sugar,4.00,2.55,Soft Drinks,Breakfast
43,2023/01/20,Fri,New Zealand,Small Coke®,4.00,2.55,Soft Drinks,Breakfast
44,2023/01/20,Fri,New Zealand,Small Fanta® Orange,4.00,2.55,Soft Drinks,Breakfast
45,2023/01/20,Fri,New Zealand,Small Fanta® Raspberry,4.00,2.55,Soft Drinks,Breakfast
46,2023/01/20,Fri,New Zealand,Small Sprite® No Sugar,4.00,2.55,Soft Drinks,Breakfast
47,2023/01/20,Fri,New Zealand,Small L&P®,4.00,2.55,Soft Drinks,Breakfast
48,2023/01/20,Fri,New Zealand,Hot Cake Syrup,0.50,0.32,Brekkie Condiments,Breakfast
49,2023/01/20,Fri,New Zealand,Ketchup,0.30,0.19,Brekkie Condiments,Breakfast
50,2023/01/20,Fri,New Zealand,Mayonnaise,0.30,0.19,Brekkie Condiments,Breakfast
51,2023/01/20,Fri,New Zealand,Whipped Butter,0.20,0.13,Brekkie Condiments,Breakfast
52,2023/01/20,Fri,New Zealand,Grand Big Mac®,13.40,8.55,Most Popular,Lunch & Dinner
53,2023/01/20,Fri,New Zealand,Big Mac®,9.60,6.13,Most Popular,Lunch & Dinner
54,2023/01/20,Fri,New Zealand,Mac Jr.®,9.40,6.00,Most Popular,Lunch & Dinner
55,2023/01/20,Fri,New Zealand,Double Quarter Pounder®,12.20,7.78,Most Popular,Lunch & Dinner
56,2023/01/20,Fri,New Zealand,Double Cheeseburger,7.40,4.72,Most Popular,Lunch & Dinner
57,2023/01/20,Fri,New Zealand,10pc Chicken McBites®,4.00,2.55,Most Popular,Lunch & Dinner
58,2023/01/20,Fri,New Zealand,The Family Pack,39.00,24.88,Most Popular,Lunch & Dinner
59,2023/01/20,Fri,New Zealand,YOU CHOOSE Family Dinner Pack,58.00,37.01,Most Popular,Lunch & Dinner
60,2023/01/20,Fri,New Zealand,YOU CHOOSE Dinner for 2,31.00,19.78,Most Popular,Lunch & Dinner
61,2023/01/20,Fri,New Zealand,Grand Big Mac®,13.40,8.55,Favourites,Lunch & Dinner
62,2023/01/20,Fri,New Zealand,Big Mac®,9.60,6.13,Favourites,Lunch & Dinner
63,2023/01/20,Fri,New Zealand,Mac Jr.®,9.40,6.00,Favourites,Lunch & Dinner
64,2023/01/20,Fri,New Zealand,Double McChicken®,11.50,7.34,Favourites,Lunch & Dinner
65,2023/01/20,Fri,New Zealand,McSpicy®,10.70,6.83,Favourites,Lunch & Dinner
66,2023/01/20,Fri,New Zealand,Quarter Pounder®,9.30,5.93,Favourites,Lunch & Dinner
67,2023/01/20,Fri,New Zealand,Double Quarter Pounder®,12.20,7.78,Favourites,Lunch & Dinner
68,2023/01/20,Fri,New Zealand,Cheeseburger,5.40,3.45,Favourites,Lunch & Dinner
69,2023/01/20,Fri,New Zealand,Double Cheeseburger,7.40,4.72,Favourites,Lunch & Dinner
70,2023/01/20,Fri,New Zealand,Double Big Mac®,11.80,7.53,Favourites,Lunch & Dinner
71,2023/01/20,Fri,New Zealand,Double Filet-O-Fish®,10.60,6.76,Favourites,Lunch & Dinner
72,2023/01/20,Fri,New Zealand,Filet-O-Fish®,8.40,5.36,Favourites,Lunch & Dinner
73,2023/01/20,Fri,New Zealand,McChicken®,9.40,6.00,Favourites,Lunch & Dinner
74,2023/01/20,Fri,New Zealand,Hamburger,4.40,2.81,Favourites,Lunch & Dinner
75,2023/01/20,Fri,New Zealand,Triple Cheeseburger,9.30,5.93,Favourites,Lunch & Dinner
76,2023/01/20,Fri,New Zealand,The Boss®,12.20,7.78,Favourites,Lunch & Dinner
77,2023/01/20,Fri,New Zealand,Crispy Chicken Almighty,15.40,9.83,Gourmet Creations,Lunch & Dinner
78,2023/01/20,Fri,New Zealand,Grilled Chicken Almighty,15.40,9.83,Gourmet Creations,Lunch & Dinner
79,2023/01/20,Fri,New Zealand,Almighty Texan BBQ Burger,14.80,9.44,Gourmet Creations,Lunch & Dinner
