,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/08/18,Thu,Singapore,1 For 1 2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.72,Promotion Meals,Regular Menu
2,2022/08/18,Thu,Singapore,Laksa Delight Prawn Feast,12.30,8.89,Promotion Meals,Regular Menu
3,2022/08/18,Thu,Singapore,Laksa Delight Chicken Feast,12.30,8.89,Promotion Meals,Regular Menu
4,2022/08/18,Thu,Singapore,2x Value Meal: Laksa Delight Prawn/Chicken & McSpicy EVM,18.60,13.44,Promotion Meals,Regular Menu
5,2022/08/18,Thu,Singapore,Laksa Delight Prawn Extra Value Meal,10.00,7.22,Promotion Meals,Regular Menu
6,2022/08/18,Thu,Singapore,Laksa Delight Chicken Extra Value Meal,10.00,7.22,Promotion Meals,Regular Menu
7,2022/08/18,Thu,Singapore,Pulut Hitam Pie,2.30,1.66,Promotion Meals,Regular Menu
8,2022/08/18,Thu,Singapore,Teh C Frappé,4.95,3.58,Promotion Meals,Regular Menu
9,2022/08/18,Thu,Singapore,Sweet and Spicy Chicken Cutlet (1pc),2.40,1.73,Promotion Meals,Regular Menu
10,2022/08/18,Thu,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,16.11,Chicken McCrispy®,Regular Menu
11,2022/08/18,Thu,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.72,Chicken McCrispy®,Regular Menu
12,2022/08/18,Thu,Singapore,1 For 1 2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.72,Chicken McCrispy®,Regular Menu
13,2022/08/18,Thu,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,16.11,Sharing,Regular Menu
14,2022/08/18,Thu,Singapore,Chicken McNuggets® (20pc),13.70,9.90,Sharing,Regular Menu
15,2022/08/18,Thu,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.21,Sharing,Regular Menu
16,2022/08/18,Thu,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.26,Sharing,Regular Menu
17,2022/08/18,Thu,Singapore,McWings® 4pc,5.75,4.15,Sharing,Regular Menu
18,2022/08/18,Thu,Singapore,Laksa Delight Prawn Extra Value Meal,10.00,7.22,Ala Carte & Value Meals,Regular Menu
19,2022/08/18,Thu,Singapore,Laksa Delight Chicken Extra Value Meal,10.00,7.22,Ala Carte & Value Meals,Regular Menu
20,2022/08/18,Thu,Singapore,Sweet and Spicy Chicken Cutlet (1pc),2.40,1.73,Ala Carte & Value Meals,Regular Menu
21,2022/08/18,Thu,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.72,Ala Carte & Value Meals,Regular Menu
22,2022/08/18,Thu,Singapore,1 For 1 2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.72,Ala Carte & Value Meals,Regular Menu
23,2022/08/18,Thu,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.80,7.08,Ala Carte & Value Meals,Regular Menu
24,2022/08/18,Thu,Singapore,Angus BLT Extra Value Meal,9.95,7.19,Ala Carte & Value Meals,Regular Menu
25,2022/08/18,Thu,Singapore,Original Angus Cheeseburger Extra Value Meal,8.95,6.47,Ala Carte & Value Meals,Regular Menu
26,2022/08/18,Thu,Singapore,Dbl McSpicy® Extra Value Meal,9.80,7.08,Ala Carte & Value Meals,Regular Menu
27,2022/08/18,Thu,Singapore,McSpicy® Extra Value Meal,8.60,6.21,Ala Carte & Value Meals,Regular Menu
28,2022/08/18,Thu,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.50,Ala Carte & Value Meals,Regular Menu
29,2022/08/18,Thu,Singapore,Filet-O-Fish® Extra Value Meal,6.85,4.95,Ala Carte & Value Meals,Regular Menu
30,2022/08/18,Thu,Singapore,McChicken® Extra Value Meal,6.50,4.70,Ala Carte & Value Meals,Regular Menu
31,2022/08/18,Thu,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.50,Ala Carte & Value Meals,Regular Menu
32,2022/08/18,Thu,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.67,Ala Carte & Value Meals,Regular Menu
33,2022/08/18,Thu,Singapore,Big Mac® Extra Value Meal,8.95,6.47,Ala Carte & Value Meals,Regular Menu
34,2022/08/18,Thu,Singapore,Double Cheeseburger Extra Value Meal,7.00,5.06,Ala Carte & Value Meals,Regular Menu
35,2022/08/18,Thu,Singapore,Chicken McNuggets® (20pc),13.70,9.90,Ala Carte & Value Meals,Regular Menu
36,2022/08/18,Thu,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.26,Ala Carte & Value Meals,Regular Menu
37,2022/08/18,Thu,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.21,Ala Carte & Value Meals,Regular Menu
38,2022/08/18,Thu,Singapore,McWings® 4pc Extra Value Meal,7.80,5.64,Ala Carte & Value Meals,Regular Menu
39,2022/08/18,Thu,Singapore,Grilled Chicken McWrap Extra Value Meal,8.70,6.29,Ala Carte & Value Meals,Regular Menu
40,2022/08/18,Thu,Singapore,Cheeseburger,3.65,2.64,Ala Carte & Value Meals,Regular Menu
41,2022/08/18,Thu,Singapore,Hamburger,2.95,2.13,Ala Carte & Value Meals,Regular Menu
42,2022/08/18,Thu,Singapore,Pulut Hitam Pie,2.30,1.66,Sides,Regular Menu
43,2022/08/18,Thu,Singapore,Sweet and Spicy Chicken Cutlet (1pc),2.40,1.73,Sides,Regular Menu
44,2022/08/18,Thu,Singapore,Chicken McNuggets® (20pc),13.70,9.90,Sides,Regular Menu
45,2022/08/18,Thu,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.50,Sides,Regular Menu
46,2022/08/18,Thu,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.67,Sides,Regular Menu
47,2022/08/18,Thu,Singapore,McWings® 4pc Extra Value Meal,7.80,5.64,Sides,Regular Menu
48,2022/08/18,Thu,Singapore,McWings® 2pc,2.85,2.06,Sides,Regular Menu
49,2022/08/18,Thu,Singapore,Apple Pie,2.10,1.52,Sides,Regular Menu
50,2022/08/18,Thu,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.26,Sides,Regular Menu
51,2022/08/18,Thu,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.21,Sides,Regular Menu
52,2022/08/18,Thu,Singapore,French Fries (L),4.20,3.03,Sides,Regular Menu
53,2022/08/18,Thu,Singapore,French Fries (M),3.95,2.85,Sides,Regular Menu
54,2022/08/18,Thu,Singapore,French Fries,2.35,1.70,Sides,Regular Menu
55,2022/08/18,Thu,Singapore,Apple Slices,1.90,1.37,Sides,Regular Menu
56,2022/08/18,Thu,Singapore,Corn Cup (5oz),1.95,1.41,Sides,Regular Menu
57,2022/08/18,Thu,Singapore,Oreo® McFlurry®,3.50,2.53,Desserts,Regular Menu
