,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
0,2022/02/15,Tue,Singapore,Delivery-Exclusive Prosperity Bundle,39.95,29.66,Promotion Meals,Regular Menu
1,2022/02/15,Tue,Singapore,2x Value Meal: 2 Prosperity Beef LEVM,21.00,15.59,Promotion Meals,Regular Menu
2,2022/02/15,Tue,Singapore,2x Value Meal: 2 Prosperity Chicken LEVM,21.00,15.59,Promotion Meals,Regular Menu
3,2022/02/15,Tue,Singapore,Prosperity Beef Feast,12.05,8.95,Promotion Meals,Regular Menu
4,2022/02/15,Tue,Singapore,Double Prosperity Beef Extra Value Meal,10.85,8.06,Promotion Meals,Regular Menu
5,2022/02/15,Tue,Singapore,Prosperity Beef Extra Value Meal,8.90,6.61,Promotion Meals,Regular Menu
6,2022/02/15,Tue,Singapore,Prosperity Chicken Feast,12.05,8.95,Promotion Meals,Regular Menu
7,2022/02/15,Tue,Singapore,Prosperity Chicken Extra Value Meal,8.90,6.61,Promotion Meals,Regular Menu
8,2022/02/15,Tue,Singapore,Double Prosperity Chicken Extra Value Meal,10.85,8.06,Promotion Meals,Regular Menu
9,2022/02/15,Tue,Singapore,Prosperity Twister Fries™,4.55,3.38,Promotion Meals,Regular Menu
10,2022/02/15,Tue,Singapore,Strawberry Pie,1.85,1.37,Promotion Meals,Regular Menu
11,2022/02/15,Tue,Singapore,Peach McFizz®,3.45,2.56,Promotion Meals,Regular Menu
12,2022/02/15,Tue,Singapore,Sesame Seed Cross Body Bag,14.90,11.06,Promotion Meals,Regular Menu
13,2022/02/15,Tue,Singapore,Big Mac ‘N’ Fries Cross Body bag,14.90,11.06,Promotion Meals,Regular Menu
14,2022/02/15,Tue,Singapore,Chicken McCrispy® (6pc) Value Bundle,22.10,16.41,Chicken McCrispy®,Regular Menu
15,2022/02/15,Tue,Singapore,Chicken McCrispy® (2pc) Extra Value Meal,9.00,6.68,Chicken McCrispy®,Regular Menu
16,2022/02/15,Tue,Singapore,Chicken McNuggets® (20pc),13.60,10.10,Sharing,Regular Menu
17,2022/02/15,Tue,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.45,6.27,Sharing,Regular Menu
18,2022/02/15,Tue,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),13.95,10.36,Sharing,Regular Menu
19,2022/02/15,Tue,Singapore,McWings® 4pc,5.25,3.90,Sharing,Regular Menu
20,2022/02/15,Tue,Singapore,Chicken McCrispy® (2pc) Extra Value Meal,9.00,6.68,Ala Carte & Value Meals,Regular Menu
21,2022/02/15,Tue,Singapore,Double Prosperity Beef Extra Value Meal,10.85,8.06,Ala Carte & Value Meals,Regular Menu
22,2022/02/15,Tue,Singapore,Prosperity Beef Extra Value Meal,8.90,6.61,Ala Carte & Value Meals,Regular Menu
23,2022/02/15,Tue,Singapore,Double Prosperity Chicken Extra Value Meal,10.85,8.06,Ala Carte & Value Meals,Regular Menu
24,2022/02/15,Tue,Singapore,Prosperity Chicken Extra Value Meal,8.90,6.61,Ala Carte & Value Meals,Regular Menu
25,2022/02/15,Tue,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.65,7.16,Ala Carte & Value Meals,Regular Menu
26,2022/02/15,Tue,Singapore,Angus BLT Extra Value Meal,9.80,7.28,Ala Carte & Value Meals,Regular Menu
27,2022/02/15,Tue,Singapore,Original Angus Cheeseburger Extra Value Meal,8.75,6.50,Ala Carte & Value Meals,Regular Menu
28,2022/02/15,Tue,Singapore,Dbl McSpicy® Extra Value Meal,9.70,7.20,Ala Carte & Value Meals,Regular Menu
29,2022/02/15,Tue,Singapore,McSpicy® Extra Value Meal,8.50,6.31,Ala Carte & Value Meals,Regular Menu
30,2022/02/15,Tue,Singapore,Dbl Filet-O-Fish® Extra Value Meal,8.30,6.16,Ala Carte & Value Meals,Regular Menu
31,2022/02/15,Tue,Singapore,Filet-O-Fish® Extra Value Meal,6.55,4.86,Ala Carte & Value Meals,Regular Menu
32,2022/02/15,Tue,Singapore,McChicken® Extra Value Meal,5.95,4.42,Ala Carte & Value Meals,Regular Menu
33,2022/02/15,Tue,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.68,Ala Carte & Value Meals,Regular Menu
34,2022/02/15,Tue,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,6.85,5.09,Ala Carte & Value Meals,Regular Menu
35,2022/02/15,Tue,Singapore,Big Mac® Extra Value Meal,8.65,6.42,Ala Carte & Value Meals,Regular Menu
36,2022/02/15,Tue,Singapore,Double Cheeseburger Extra Value Meal,6.95,5.16,Ala Carte & Value Meals,Regular Menu
37,2022/02/15,Tue,Singapore,Chicken McNuggets® (20pc),13.60,10.10,Ala Carte & Value Meals,Regular Menu
38,2022/02/15,Tue,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),13.95,10.36,Ala Carte & Value Meals,Regular Menu
39,2022/02/15,Tue,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.45,6.27,Ala Carte & Value Meals,Regular Menu
40,2022/02/15,Tue,Singapore,McWings® 4pc Extra Value Meal,7.45,5.53,Ala Carte & Value Meals,Regular Menu
41,2022/02/15,Tue,Singapore,Grilled Chicken McWrap Extra Value Meal,8.25,6.13,Ala Carte & Value Meals,Regular Menu
42,2022/02/15,Tue,Singapore,Cheeseburger,3.65,2.71,Ala Carte & Value Meals,Regular Menu
43,2022/02/15,Tue,Singapore,Hamburger,2.95,2.19,Ala Carte & Value Meals,Regular Menu
44,2022/02/15,Tue,Singapore,Prosperity Twister Fries™,4.55,3.38,Sides,Regular Menu
