,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/08/31,Wed,Singapore,Hershey’s McFlurry®,4.00,2.87,Promotion Meals,Regular Menu
2,2022/08/31,Wed,Singapore,Hershey’s Hot Fudge Sundae,2.90,2.08,Promotion Meals,Regular Menu
3,2022/08/31,Wed,Singapore,Hershey’s Strawberry Sundae,2.90,2.08,Promotion Meals,Regular Menu
4,2022/08/31,Wed,Singapore,Pulut Hitam Pie,2.30,1.65,Promotion Meals,Regular Menu
5,2022/08/31,Wed,Singapore,Teh C Frappé,4.95,3.55,Promotion Meals,Regular Menu
6,2022/08/31,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,15.98,Chicken McCrispy®,Regular Menu
7,2022/08/31,Wed,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.66,Chicken McCrispy®,Regular Menu
8,2022/08/31,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,15.98,Sharing,Regular Menu
9,2022/08/31,Wed,Singapore,Chicken McNuggets® (20pc),13.70,9.82,Sharing,Regular Menu
10,2022/08/31,Wed,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.16,Sharing,Regular Menu
11,2022/08/31,Wed,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.17,Sharing,Regular Menu
12,2022/08/31,Wed,Singapore,McWings® 4pc,5.75,4.12,Sharing,Regular Menu
13,2022/08/31,Wed,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.66,Ala Carte & Value Meals,Regular Menu
14,2022/08/31,Wed,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.80,7.02,Ala Carte & Value Meals,Regular Menu
15,2022/08/31,Wed,Singapore,Angus BLT Extra Value Meal,9.95,7.13,Ala Carte & Value Meals,Regular Menu
16,2022/08/31,Wed,Singapore,Original Angus Cheeseburger Extra Value Meal,8.95,6.41,Ala Carte & Value Meals,Regular Menu
17,2022/08/31,Wed,Singapore,Dbl McSpicy® Extra Value Meal,9.80,7.02,Ala Carte & Value Meals,Regular Menu
18,2022/08/31,Wed,Singapore,McSpicy® Extra Value Meal,8.60,6.16,Ala Carte & Value Meals,Regular Menu
19,2022/08/31,Wed,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.45,Ala Carte & Value Meals,Regular Menu
20,2022/08/31,Wed,Singapore,Filet-O-Fish® Extra Value Meal,6.85,4.91,Ala Carte & Value Meals,Regular Menu
21,2022/08/31,Wed,Singapore,McChicken® Extra Value Meal,6.50,4.66,Ala Carte & Value Meals,Regular Menu
22,2022/08/31,Wed,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.45,Ala Carte & Value Meals,Regular Menu
23,2022/08/31,Wed,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.62,Ala Carte & Value Meals,Regular Menu
24,2022/08/31,Wed,Singapore,Big Mac® Extra Value Meal,8.95,6.41,Ala Carte & Value Meals,Regular Menu
25,2022/08/31,Wed,Singapore,Double Cheeseburger Extra Value Meal,7.00,5.02,Ala Carte & Value Meals,Regular Menu
26,2022/08/31,Wed,Singapore,Chicken McNuggets® (20pc),13.70,9.82,Ala Carte & Value Meals,Regular Menu
27,2022/08/31,Wed,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.17,Ala Carte & Value Meals,Regular Menu
28,2022/08/31,Wed,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.16,Ala Carte & Value Meals,Regular Menu
29,2022/08/31,Wed,Singapore,McWings® 4pc Extra Value Meal,7.80,5.59,Ala Carte & Value Meals,Regular Menu
