,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/08/03,Wed,Singapore,Laksa Delight Prawn Feast,12.30,8.92,Promotion Meals,Regular Menu
2,2022/08/03,Wed,Singapore,Laksa Delight Chicken Feast,12.30,8.92,Promotion Meals,Regular Menu
3,2022/08/03,Wed,Singapore,2x Value Meal: Laksa Delight Prawn/Chicken & McSpicy EVM,18.60,13.48,Promotion Meals,Regular Menu
4,2022/08/03,Wed,Singapore,Laksa Delight Prawn Extra Value Meal,10.00,7.25,Promotion Meals,Regular Menu
5,2022/08/03,Wed,Singapore,Laksa Delight Chicken Extra Value Meal,10.00,7.25,Promotion Meals,Regular Menu
6,2022/08/03,Wed,Singapore,Pulut Hitam Pie,2.30,1.67,Promotion Meals,Regular Menu
7,2022/08/03,Wed,Singapore,Teh C Frappé,4.95,3.59,Promotion Meals,Regular Menu
8,2022/08/03,Wed,Singapore,Sweet and Spicy Chicken Cutlet (1pc),2.40,1.74,Promotion Meals,Regular Menu
9,2022/08/03,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,16.16,Chicken McCrispy®,Regular Menu
10,2022/08/03,Wed,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.74,Chicken McCrispy®,Regular Menu
11,2022/08/03,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,16.16,Sharing,Regular Menu
12,2022/08/03,Wed,Singapore,Chicken McNuggets® (20pc),13.70,9.93,Sharing,Regular Menu
13,2022/08/03,Wed,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.23,Sharing,Regular Menu
14,2022/08/03,Wed,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.29,Sharing,Regular Menu
15,2022/08/03,Wed,Singapore,McWings® 4pc,5.75,4.17,Sharing,Regular Menu
16,2022/08/03,Wed,Singapore,Laksa Delight Prawn Extra Value Meal,10.00,7.25,Ala Carte & Value Meals,Regular Menu
17,2022/08/03,Wed,Singapore,Laksa Delight Chicken Extra Value Meal,10.00,7.25,Ala Carte & Value Meals,Regular Menu
18,2022/08/03,Wed,Singapore,Sweet and Spicy Chicken Cutlet (1pc),2.40,1.74,Ala Carte & Value Meals,Regular Menu
19,2022/08/03,Wed,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.74,Ala Carte & Value Meals,Regular Menu
20,2022/08/03,Wed,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.80,7.10,Ala Carte & Value Meals,Regular Menu
21,2022/08/03,Wed,Singapore,Angus BLT Extra Value Meal,9.95,7.21,Ala Carte & Value Meals,Regular Menu
22,2022/08/03,Wed,Singapore,Original Angus Cheeseburger Extra Value Meal,8.95,6.49,Ala Carte & Value Meals,Regular Menu
23,2022/08/03,Wed,Singapore,Dbl McSpicy® Extra Value Meal,9.80,7.10,Ala Carte & Value Meals,Regular Menu
24,2022/08/03,Wed,Singapore,McSpicy® Extra Value Meal,8.60,6.23,Ala Carte & Value Meals,Regular Menu
25,2022/08/03,Wed,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.52,Ala Carte & Value Meals,Regular Menu
26,2022/08/03,Wed,Singapore,Filet-O-Fish® Extra Value Meal,6.85,4.97,Ala Carte & Value Meals,Regular Menu
27,2022/08/03,Wed,Singapore,McChicken® Extra Value Meal,6.50,4.71,Ala Carte & Value Meals,Regular Menu
28,2022/08/03,Wed,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.52,Ala Carte & Value Meals,Regular Menu
29,2022/08/03,Wed,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.69,Ala Carte & Value Meals,Regular Menu
30,2022/08/03,Wed,Singapore,Big Mac® Extra Value Meal,8.95,6.49,Ala Carte & Value Meals,Regular Menu
