,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/07/05,Tue,Singapore,30% OFF 6pc McCrispy® Salt & Pepper Value Bundle,15.60,11.18,Promotion Meals,Regular Menu
2,2022/07/05,Tue,Singapore,30% OFF 6pc McCrispy® Spicy Meal Value Bundle,15.60,11.18,Promotion Meals,Regular Menu
3,2022/07/05,Tue,Singapore,McCrispy® Salt & Pepper Feast,11.50,8.24,Promotion Meals,Regular Menu
4,2022/07/05,Tue,Singapore,McCrispy® Spicy Feast,11.50,8.24,Promotion Meals,Regular Menu
5,2022/07/05,Tue,Singapore,"2x 2pc McCrispy® EVM (Salt & Pepper, Spicy)",18.60,13.33,Promotion Meals,Regular Menu
6,2022/07/05,Tue,Singapore,2pc McCrispy® Salt & Pepper Extra Value Meal,9.30,6.66,Promotion Meals,Regular Menu
7,2022/07/05,Tue,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.66,Promotion Meals,Regular Menu
8,2022/07/05,Tue,Singapore,McSpicy® Extra Value Meal,8.60,6.16,Promotion Meals,Regular Menu
9,2022/07/05,Tue,Singapore,Grapefruit McFizz®,3.30,2.36,Promotion Meals,Regular Menu
10,2022/07/05,Tue,Singapore,Banana Pie,1.85,1.33,Promotion Meals,Regular Menu
11,2022/07/05,Tue,Singapore,Ovaltine® McFlurry,3.40,2.44,Promotion Meals,Regular Menu
12,2022/07/05,Tue,Singapore,30% OFF 6pc McCrispy® Salt & Pepper Value Bundle,15.60,11.18,Chicken McCrispy®,Regular Menu
13,2022/07/05,Tue,Singapore,30% OFF 6pc McCrispy® Spicy Meal Value Bundle,15.60,11.18,Chicken McCrispy®,Regular Menu
14,2022/07/05,Tue,Singapore,"2x 2pc McCrispy® EVM (Salt & Pepper, Spicy)",18.60,13.33,Chicken McCrispy®,Regular Menu
15,2022/07/05,Tue,Singapore,McCrispy® Salt & Pepper Feast,11.50,8.24,Chicken McCrispy®,Regular Menu
16,2022/07/05,Tue,Singapore,McCrispy® Spicy Feast,11.50,8.24,Chicken McCrispy®,Regular Menu
17,2022/07/05,Tue,Singapore,2pc McCrispy® Salt & Pepper Extra Value Meal,9.30,6.66,Chicken McCrispy®,Regular Menu
18,2022/07/05,Tue,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.66,Chicken McCrispy®,Regular Menu
19,2022/07/05,Tue,Singapore,Chicken McNuggets® (20pc),13.70,9.81,Sharing,Regular Menu
20,2022/07/05,Tue,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.16,Sharing,Regular Menu
21,2022/07/05,Tue,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.17,Sharing,Regular Menu
22,2022/07/05,Tue,Singapore,McWings® 4pc,5.75,4.12,Sharing,Regular Menu
23,2022/07/05,Tue,Singapore,2pc McCrispy® Salt & Pepper Extra Value Meal,9.30,6.66,Ala Carte & Value Meals,Regular Menu
24,2022/07/05,Tue,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.66,Ala Carte & Value Meals,Regular Menu
25,2022/07/05,Tue,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.80,7.02,Ala Carte & Value Meals,Regular Menu
26,2022/07/05,Tue,Singapore,Angus BLT Extra Value Meal,9.95,7.13,Ala Carte & Value Meals,Regular Menu
27,2022/07/05,Tue,Singapore,Original Angus Cheeseburger Extra Value Meal,8.95,6.41,Ala Carte & Value Meals,Regular Menu
28,2022/07/05,Tue,Singapore,Dbl McSpicy® Extra Value Meal,9.80,7.02,Ala Carte & Value Meals,Regular Menu
29,2022/07/05,Tue,Singapore,McSpicy® Extra Value Meal,8.60,6.16,Ala Carte & Value Meals,Regular Menu
30,2022/07/05,Tue,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.45,Ala Carte & Value Meals,Regular Menu
31,2022/07/05,Tue,Singapore,Filet-O-Fish® Extra Value Meal,6.85,4.91,Ala Carte & Value Meals,Regular Menu
32,2022/07/05,Tue,Singapore,McChicken® Extra Value Meal,6.50,4.66,Ala Carte & Value Meals,Regular Menu
33,2022/07/05,Tue,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.45,Ala Carte & Value Meals,Regular Menu
34,2022/07/05,Tue,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.62,Ala Carte & Value Meals,Regular Menu
35,2022/07/05,Tue,Singapore,Big Mac® Extra Value Meal,8.95,6.41,Ala Carte & Value Meals,Regular Menu
36,2022/07/05,Tue,Singapore,Double Cheeseburger Extra Value Meal,7.00,5.01,Ala Carte & Value Meals,Regular Menu
37,2022/07/05,Tue,Singapore,Chicken McNuggets® (20pc),13.70,9.81,Ala Carte & Value Meals,Regular Menu
38,2022/07/05,Tue,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.17,Ala Carte & Value Meals,Regular Menu
39,2022/07/05,Tue,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.16,Ala Carte & Value Meals,Regular Menu
40,2022/07/05,Tue,Singapore,McWings® 4pc Extra Value Meal,7.80,5.59,Ala Carte & Value Meals,Regular Menu
41,2022/07/05,Tue,Singapore,Grilled Chicken McWrap Extra Value Meal,8.70,6.23,Ala Carte & Value Meals,Regular Menu
42,2022/07/05,Tue,Singapore,Cheeseburger,3.65,2.61,Ala Carte & Value Meals,Regular Menu
43,2022/07/05,Tue,Singapore,Hamburger,2.95,2.11,Ala Carte & Value Meals,Regular Menu
44,2022/07/05,Tue,Singapore,Banana Pie,1.85,1.33,Sides,Regular Menu
45,2022/07/05,Tue,Singapore,Chicken McNuggets® (20pc),13.70,9.81,Sides,Regular Menu
46,2022/07/05,Tue,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.45,Sides,Regular Menu
47,2022/07/05,Tue,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.62,Sides,Regular Menu
48,2022/07/05,Tue,Singapore,McWings® 4pc Extra Value Meal,7.80,5.59,Sides,Regular Menu
49,2022/07/05,Tue,Singapore,McWings® 2pc,2.85,2.04,Sides,Regular Menu
50,2022/07/05,Tue,Singapore,Apple Pie,2.10,1.50,Sides,Regular Menu
51,2022/07/05,Tue,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.17,Sides,Regular Menu
52,2022/07/05,Tue,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.16,Sides,Regular Menu
53,2022/07/05,Tue,Singapore,French Fries (L),4.20,3.01,Sides,Regular Menu
54,2022/07/05,Tue,Singapore,French Fries (M),3.95,2.83,Sides,Regular Menu
55,2022/07/05,Tue,Singapore,French Fries,2.35,1.68,Sides,Regular Menu
56,2022/07/05,Tue,Singapore,Apple Slices,1.90,1.36,Sides,Regular Menu
57,2022/07/05,Tue,Singapore,Corn Cup (5oz),1.95,1.40,Sides,Regular Menu
58,2022/07/05,Tue,Singapore,Ovaltine® McFlurry,3.40,2.44,Desserts,Regular Menu
