,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
1,2022/12/05,Mon,Hong Kong,Garlic Herb Crispy Thighs (2pcs),43.50,5.59,Garlic Herb Crispy Thighs,Regular Menu
2,2022/12/05,Mon,Hong Kong,Garlic Herb Crispy Thighs Combo for 1,72.00,9.25,Garlic Herb Crispy Thighs,Regular Menu
3,2022/12/05,Mon,Hong Kong,We all are Party Crispy Thighs Combo for 2,142.00,18.24,Garlic Herb Crispy Thighs,Regular Menu
4,2022/12/05,Mon,Hong Kong,Crispy Thighs Sharing Bucket Combo for 3,189.00,24.28,Garlic Herb Crispy Thighs,Regular Menu
5,2022/12/05,Mon,Hong Kong,Garlic Herb & Original Crispy Thighs Sharing Bucket (6 pcs),119.50,15.35,Garlic Herb Crispy Thighs,Regular Menu
6,2022/12/05,Mon,Hong Kong,Garlic Herb & Honey BBQ Crispy Thighs Sharing Bucket (6 pcs),119.50,15.35,Garlic Herb Crispy Thighs,Regular Menu
7,2022/12/05,Mon,Hong Kong,Garlic Herb Crispy Thighs Bucket (6pcs),119.50,15.35,Garlic Herb Crispy Thighs,Regular Menu
8,2022/12/05,Mon,Hong Kong,Garlic Herb Crispy Thighs (1pc),23.50,3.02,Garlic Herb Crispy Thighs,Regular Menu
9,2022/12/05,Mon,Hong Kong,McNuggets®(18pcs)Combo for 2,148.00,19.01,Game on! Feast,Regular Menu
10,2022/12/05,Mon,Hong Kong,McNuggets®(18pcs)Combo,78.00,10.02,Game on! Feast,Regular Menu
11,2022/12/05,Mon,Hong Kong,McNuggets®(9pcs)Combo for 1,60.00,7.71,Game on! Feast,Regular Menu
12,2022/12/05,Mon,Hong Kong,Tasty Sharing Box,44.00,5.65,Game on! Feast,Regular Menu
13,2022/12/05,Mon,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),100.00,12.84,Game on! Feast,Regular Menu
14,2022/12/05,Mon,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.58,Game on! Feast,Regular Menu
15,2022/12/05,Mon,Hong Kong,Burger Lovers Combo for 2 with Oatly Drink,125.00,16.06,McCafe OAT-SOME XMAS,Regular Menu
16,2022/12/05,Mon,Hong Kong,Burger Lovers Combo for 1 with Oatly Drink,61.00,7.83,McCafe OAT-SOME XMAS,Regular Menu
17,2022/12/05,Mon,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.88,McCafe OAT-SOME XMAS,Regular Menu
18,2022/12/05,Mon,Hong Kong,Oatly Chocolate(L),36.00,4.62,McCafe OAT-SOME XMAS,Regular Menu
19,2022/12/05,Mon,Hong Kong,Burger Lover Combo for 2 with Mochi Black Sesame Latte,129.00,16.57,McCafe Mochi Black Sesame Latte,Regular Menu
20,2022/12/05,Mon,Hong Kong,Burger Lover Combo for 1 with Mochi Black Sesame Latte,63.00,8.09,McCafe Mochi Black Sesame Latte,Regular Menu
21,2022/12/05,Mon,Hong Kong,Iced Mochi Black Sesame Latte,43.00,5.52,McCafe Mochi Black Sesame Latte,Regular Menu
22,2022/12/05,Mon,Hong Kong,Black Sesame Latte(L),38.00,4.88,McCafe Mochi Black Sesame Latte,Regular Menu
23,2022/12/05,Mon,Hong Kong,Crispy Thighs Sharing Bucket Combo for 3,189.00,24.28,Hot Deal,Regular Menu
24,2022/12/05,Mon,Hong Kong,Burger Lovers Combo for 3,153.00,19.65,Hot Deal,Regular Menu
25,2022/12/05,Mon,Hong Kong,Happy Family Combo,135.00,17.34,Hot Deal,Regular Menu
26,2022/12/05,Mon,Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,122.00,15.67,Hot Deal,Regular Menu
27,2022/12/05,Mon,Hong Kong,Burger Lovers Combo for 2,109.00,14.00,Hot Deal,Regular Menu
28,2022/12/05,Mon,Hong Kong,Burger Lover Combo for 1,53.00,6.81,Hot Deal,Regular Menu
29,2022/12/05,Mon,Hong Kong,Crispy Thighs Combo for 1,70.00,8.99,Hot Deal,Regular Menu
30,2022/12/05,Mon,Hong Kong,McNuggets®(9pcs)Combo for 1,60.00,7.71,Hot Deal,Regular Menu
