,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
1,2022/12/03,Sat,Hong Kong,Refreshing Breakfast Combo for 1,42.00,5.39,New Sharing Meals,Breakfast Menu
2,2022/12/03,Sat,Hong Kong,Refreshing Breakfast Combo for 2,84.00,10.78,New Sharing Meals,Breakfast Menu
3,2022/12/03,Sat,Hong Kong,Happy Family Breakfast Combo,95.00,12.19,New Sharing Meals,Breakfast Menu
4,2022/12/03,Sat,Hong Kong,Refreshing Breakfast Combo for 3,113.00,14.50,New Sharing Meals,Breakfast Menu
5,2022/12/03,Sat,Hong Kong,Tender Pork Chop Twisty Pasta(Rich Tomato Soup),35.50,4.56,Breakfast A-la-carte,Breakfast Menu
6,2022/12/03,Sat,Hong Kong,Tender Pork Chop N' Egg Twisty Pasta(Rich Tomato Soup),38.50,4.94,Breakfast A-la-carte,Breakfast Menu
7,2022/12/03,Sat,Hong Kong,Sausage N' Egg Twisty Pasta(Rich Tomato Soup),31.50,4.04,Breakfast A-la-carte,Breakfast Menu
8,2022/12/03,Sat,Hong Kong,Grilled Chicken Twisty Pasta(Rich Tomato Soup),33.50,4.30,Breakfast A-la-carte,Breakfast Menu
9,2022/12/03,Sat,Hong Kong,Grilled Chicken N' Egg Twisty Pasta(Rich Tomato Soup),36.50,4.68,Breakfast A-la-carte,Breakfast Menu
10,2022/12/03,Sat,Hong Kong,Scrambled Eggs Burger,19.50,2.50,Breakfast A-la-carte,Breakfast Menu
11,2022/12/03,Sat,Hong Kong,Scrambled Eggs N' Chicken Burger,23.50,3.02,Breakfast A-la-carte,Breakfast Menu
12,2022/12/03,Sat,Hong Kong,Scrambled Eggs N' Ham Burger,23.50,3.02,Breakfast A-la-carte,Breakfast Menu
13,2022/12/03,Sat,Hong Kong,NEW LUNCHEON Meat N' Scrambled Egg Burger,25.50,3.27,Breakfast A-la-carte,Breakfast Menu
14,2022/12/03,Sat,Hong Kong,NEW LUNCHEON Meat McMuffin with Egg,25.50,3.27,Breakfast A-la-carte,Breakfast Menu
15,2022/12/03,Sat,Hong Kong,NEW LUNCHEON Meat Deluxe Breakfast,32.50,4.17,Breakfast A-la-carte,Breakfast Menu
16,2022/12/03,Sat,Hong Kong,NEW LUNCHEON Meat Jumbo Breakfast,36.50,4.68,Breakfast A-la-carte,Breakfast Menu
17,2022/12/03,Sat,Hong Kong,Jumbo Breakfast,35.00,4.49,Breakfast A-la-carte,Breakfast Menu
18,2022/12/03,Sat,Hong Kong,Deluxe Breakfast,30.50,3.91,Breakfast A-la-carte,Breakfast Menu
19,2022/12/03,Sat,Hong Kong,Hotcakes Deluxe Breakfast,30.50,3.91,Breakfast A-la-carte,Breakfast Menu
20,2022/12/03,Sat,Hong Kong,Sausage McMuffin® with Egg,23.50,3.02,Breakfast A-la-carte,Breakfast Menu
21,2022/12/03,Sat,Hong Kong,Filet-O-Fish™,23.00,2.95,Breakfast A-la-carte,Breakfast Menu
22,2022/12/03,Sat,Hong Kong,Hotcakes (3 pcs),20.50,2.63,Breakfast A-la-carte,Breakfast Menu
23,2022/12/03,Sat,Hong Kong,Tonkotsu Sausage N' Egg Twisty Pasta,29.50,3.79,Breakfast A-la-carte,Breakfast Menu
24,2022/12/03,Sat,Hong Kong,Tonkotsu Grill Ckn Twisty Pasta with Egg,34.50,4.43,Breakfast A-la-carte,Breakfast Menu
25,2022/12/03,Sat,Hong Kong,Tonkotsu Ham N' Egg Twisty Pasta,29.50,3.79,Breakfast A-la-carte,Breakfast Menu
26,2022/12/03,Sat,Hong Kong,Chicken and Egg Burger,23.50,3.02,Breakfast A-la-carte,Breakfast Menu
27,2022/12/03,Sat,Hong Kong,McCafe Refreshing Breakfast Combo for 3,137.00,17.58,McCafe Value Combo,Breakfast Menu
28,2022/12/03,Sat,Hong Kong,McCafe Refreshing Breakfast Combo for 2,100.00,12.83,McCafe Value Combo,Breakfast Menu
29,2022/12/03,Sat,Hong Kong,McCafe Refreshing Breakfast Combo for 1,50.00,6.42,McCafe Value Combo,Breakfast Menu
30,2022/12/03,Sat,Hong Kong,McCafe Happy Family Breakfast Combo,111.00,14.25,McCafe Value Combo,Breakfast Menu
31,2022/12/03,Sat,Hong Kong,Coca-Cola® (L),17.00,2.18,Beverages ',Breakfast Menu
32,2022/12/03,Sat,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),17.00,2.18,Beverages ',Breakfast Menu
33,2022/12/03,Sat,Hong Kong,Fanta® Orange Flavoured Soda (L),17.00,2.18,Beverages ',Breakfast Menu
34,2022/12/03,Sat,Hong Kong,Coca-Cola® No Sugar (L),17.00,2.18,Beverages ',Breakfast Menu
35,2022/12/03,Sat,Hong Kong,Minute Maid® Orange Juice (L),16.50,2.12,Beverages ',Breakfast Menu
36,2022/12/03,Sat,Hong Kong,Kochakaden® Fruitea Orange Tea (M),18.50,2.37,Beverages ',Breakfast Menu
37,2022/12/03,Sat,Hong Kong,Kochakaden® Fruitea Orange Tea (L),20.00,2.57,Beverages ',Breakfast Menu
38,2022/12/03,Sat,Hong Kong,Kochakaden® Fruitea Pear Tea (L),20.00,2.57,Beverages ',Breakfast Menu
39,2022/12/03,Sat,Hong Kong,Iced Prem Roast Coffee (L),23.00,2.95,Beverages ',Breakfast Menu
40,2022/12/03,Sat,Hong Kong,Hot Chocolate,17.00,2.18,Beverages ',Breakfast Menu
41,2022/12/03,Sat,Hong Kong,Hi-Calcium Low Fat Milk Drink,17.50,2.25,Beverages ',Breakfast Menu
42,2022/12/03,Sat,Hong Kong,Hot Local Milk Tea  (L),18.50,2.37,Beverages ',Breakfast Menu
43,2022/12/03,Sat,Hong Kong,Ground Coffee (L),20.50,2.63,Beverages ',Breakfast Menu
44,2022/12/03,Sat,Hong Kong,Iced Local Milk Tea (L),22.00,2.82,Beverages ',Breakfast Menu
45,2022/12/03,Sat,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.82,Beverages ',Breakfast Menu
46,2022/12/03,Sat,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.37,Beverages ',Breakfast Menu
47,2022/12/03,Sat,Hong Kong,Hash Browns,15.00,1.93,Extra,Breakfast Menu
48,2022/12/03,Sat,Hong Kong,Hotcake Syrup,1.00,0.13,Extra,Breakfast Menu
49,2022/12/03,Sat,Hong Kong,Skippy Peanut Butter,1.00,0.13,Extra,Breakfast Menu
50,2022/12/03,Sat,Hong Kong,Sweetened Creamer,1.00,0.13,Extra,Breakfast Menu
51,2022/12/03,Sat,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.76,Extra,Breakfast Menu
52,2022/12/03,Sat,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.93,Extra,Breakfast Menu
53,2022/12/03,Sat,Hong Kong,Happy Meal® Filet-O-Fish™,37.00,4.75,Happy Meal,Breakfast Menu
54,2022/12/03,Sat,Hong Kong,Happy Meal® Hotcakes (2pcs),32.50,4.17,Happy Meal,Breakfast Menu
55,2022/12/03,Sat,Hong Kong,Other Happy Meal Set,28.50,3.66,Happy Meal,Breakfast Menu
56,2022/12/03,Sat,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.88,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
57,2022/12/03,Sat,Hong Kong,Oatly Chocolate(L),36.00,4.62,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
58,2022/12/03,Sat,Hong Kong,Iced Mochi Black Sesame Latte,43.00,5.52,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
59,2022/12/03,Sat,Hong Kong,Black Sesame Latte(L),38.00,4.88,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
60,2022/12/03,Sat,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.52,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
61,2022/12/03,Sat,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.88,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
62,2022/12/03,Sat,Hong Kong,Iced Latte,40.00,5.13,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
63,2022/12/03,Sat,Hong Kong,Iced Cappuccino,40.00,5.13,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
64,2022/12/03,Sat,Hong Kong,Iced Americano,40.00,5.13,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
65,2022/12/03,Sat,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.13,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
66,2022/12/03,Sat,Hong Kong,Cappuccino(L),35.00,4.49,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
67,2022/12/03,Sat,Hong Kong,Latte(L),35.00,4.49,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
68,2022/12/03,Sat,Hong Kong,Americano(L),35.00,4.49,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
69,2022/12/03,Sat,Hong Kong,Crunchy Ovaltine(L),35.00,4.49,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
