,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
32,2022/11/27,Sun,Hong Kong,Tasty Sharing Box,44.00,5.63,Regular A-la-carte,Regular Menu
33,2022/11/27,Sun,Hong Kong,Big Mac®,25.50,3.26,Regular A-la-carte,Regular Menu
34,2022/11/27,Sun,Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.29,Regular A-la-carte,Regular Menu
35,2022/11/27,Sun,Hong Kong,Angus Original,34.00,4.35,Regular A-la-carte,Regular Menu
36,2022/11/27,Sun,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.29,Regular A-la-carte,Regular Menu
37,2022/11/27,Sun,Hong Kong,Cheesy Champignon Angus Burger,39.00,4.99,Regular A-la-carte,Regular Menu
38,2022/11/27,Sun,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.53,Regular A-la-carte,Regular Menu
39,2022/11/27,Sun,Hong Kong,Double Angus Original,46.00,5.89,Regular A-la-carte,Regular Menu
40,2022/11/27,Sun,Hong Kong,McWings®(4pcs),27.00,3.46,Regular A-la-carte,Regular Menu
41,2022/11/27,Sun,Hong Kong,McWings®(6pcs),38.00,4.86,Regular A-la-carte,Regular Menu
42,2022/11/27,Sun,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),100.00,12.80,Regular A-la-carte,Regular Menu
43,2022/11/27,Sun,Hong Kong,Crispy Thighs(2pcs),41.50,5.31,Regular A-la-carte,Regular Menu
44,2022/11/27,Sun,Hong Kong,Double Cheeseburger™,24.00,3.07,Regular A-la-carte,Regular Menu
45,2022/11/27,Sun,Hong Kong,McSpicy®Chicken Filet,27.00,3.46,Regular A-la-carte,Regular Menu
46,2022/11/27,Sun,Hong Kong,GCB®,26.50,3.39,Regular A-la-carte,Regular Menu
47,2022/11/27,Sun,Hong Kong,Filet-O-Fish™,23.00,2.94,Regular A-la-carte,Regular Menu
48,2022/11/27,Sun,Hong Kong,Sausage McMuffin® with Egg,22.50,2.88,Regular A-la-carte,Regular Menu
49,2022/11/27,Sun,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),35.00,4.48,Happy Meal,Regular Menu
50,2022/11/27,Sun,Hong Kong,Happy Meal® Filet-O-Fish™,37.00,4.74,Happy Meal,Regular Menu
51,2022/11/27,Sun,Hong Kong,Other Happy Meal Set,28.50,3.65,Happy Meal,Regular Menu
52,2022/11/27,Sun,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
53,2022/11/27,Sun,Hong Kong,Iced Mochi Black Sesame Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
54,2022/11/27,Sun,Hong Kong,Oatly Chocolate(L),36.00,4.61,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
55,2022/11/27,Sun,Hong Kong,Black Sesame Latte(L),38.00,4.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
56,2022/11/27,Sun,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
57,2022/11/27,Sun,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
58,2022/11/27,Sun,Hong Kong,Iced Latte,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
59,2022/11/27,Sun,Hong Kong,Iced Cappuccino,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
60,2022/11/27,Sun,Hong Kong,Iced Americano,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
61,2022/11/27,Sun,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
62,2022/11/27,Sun,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,5.25,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
63,2022/11/27,Sun,Hong Kong,Iced Ovaltine Bubble Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
64,2022/11/27,Sun,Hong Kong,Iced Uji Matcha Bubble Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
65,2022/11/27,Sun,Hong Kong,Cappuccino(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
66,2022/11/27,Sun,Hong Kong,Latte(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
67,2022/11/27,Sun,Hong Kong,Americano(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
68,2022/11/27,Sun,Hong Kong,Crunchy Ovaltine(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
69,2022/11/27,Sun,Hong Kong,Mango Passionfruit Soda with Fruit Cocktail,22.00,2.82,Beverages.,Regular Menu
70,2022/11/27,Sun,Hong Kong,Coca-Cola® (L),17.00,2.18,Beverages.,Regular Menu
71,2022/11/27,Sun,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),17.00,2.18,Beverages.,Regular Menu
72,2022/11/27,Sun,Hong Kong,Fanta® Orange Flavoured Soda (L),17.00,2.18,Beverages.,Regular Menu
73,2022/11/27,Sun,Hong Kong,Coca-Cola® No Sugar (L),17.00,2.18,Beverages.,Regular Menu
74,2022/11/27,Sun,Hong Kong,Minute Maid® Orange Juice (L),16.50,2.11,Beverages.,Regular Menu
75,2022/11/27,Sun,Hong Kong,Kochakaden® Fruitea Orange Tea (M),18.50,2.37,Beverages.,Regular Menu
76,2022/11/27,Sun,Hong Kong,Kochakaden® Fruitea Orange Tea (L),20.00,2.56,Beverages.,Regular Menu
77,2022/11/27,Sun,Hong Kong,Kochakaden® Fruitea Pear Tea (L),20.00,2.56,Beverages.,Regular Menu
78,2022/11/27,Sun,Hong Kong,Iced Prem Roast Coffee (L),23.00,2.94,Beverages.,Regular Menu
79,2022/11/27,Sun,Hong Kong,Hot Chocolate,17.00,2.18,Beverages.,Regular Menu
80,2022/11/27,Sun,Hong Kong,Hot Local Milk Tea  (L),18.50,2.37,Beverages.,Regular Menu
81,2022/11/27,Sun,Hong Kong,Ground Coffee (L),20.50,2.62,Beverages.,Regular Menu
82,2022/11/27,Sun,Hong Kong,Iced Local Milk Tea (L),22.00,2.82,Beverages.,Regular Menu
83,2022/11/27,Sun,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.82,Beverages.,Regular Menu
84,2022/11/27,Sun,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.37,Beverages.,Regular Menu
85,2022/11/27,Sun,Hong Kong,Blueberry Custard Pie,14.00,1.79,Desserts,Regular Menu
86,2022/11/27,Sun,Hong Kong,Apple Pie,13.00,1.66,Desserts,Regular Menu
87,2022/11/27,Sun,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.92,Desserts,Regular Menu
88,2022/11/27,Sun,Hong Kong,Sizzling Black Pepper Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
89,2022/11/27,Sun,Hong Kong,Apple Pie Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
90,2022/11/27,Sun,Hong Kong,Seaweed Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
91,2022/11/27,Sun,Hong Kong,Honey BBQ Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
92,2022/11/27,Sun,Hong Kong,Fries (M),17.00,2.18,Extra/ Additional Sauce,Regular Menu
93,2022/11/27,Sun,Hong Kong,Fries (Large),20.00,2.56,Extra/ Additional Sauce,Regular Menu
94,2022/11/27,Sun,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.75,Extra/ Additional Sauce,Regular Menu
95,2022/11/27,Sun,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
96,2022/11/27,Sun,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
