,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/07/09,Sat,Thailand,Buy 6 pcs. McNuggets Get 1 Shaker Fries,99.00,2.76,New Promotions,Regular
2,2022/07/09,Sat,Thailand,Curly Fries (A-la-carte),79.00,2.20,New Promotions,Regular
3,2022/07/09,Sat,Thailand,Curly Fries (Set),109.00,3.04,New Promotions,Regular
4,2022/07/09,Sat,Thailand,40% Off Kin Len Cheese Stick Set,159.00,4.43,New Promotions,Regular
5,2022/07/09,Sat,Thailand,Snack Party Set 1,169.00,4.71,New Promotions,Regular
6,2022/07/09,Sat,Thailand,Snack Party Set 2,199.00,5.54,New Promotions,Regular
7,2022/07/09,Sat,Thailand,Shaker Fries Pizza (Large),49.00,1.37,New Promotions,Regular
8,2022/07/09,Sat,Thailand,Shrimp Glass Noodles Pie,35.00,0.98,New Promotions,Regular
9,2022/07/09,Sat,Thailand,Caramel Popcorn Sundae,39.00,1.09,New Promotions,Regular
10,2022/07/09,Sat,Thailand,Caramel Popcorn A-la-Mode (Corn Pie),59.00,1.64,New Promotions,Regular
11,2022/07/09,Sat,Thailand,Vanilla Cream Croissant,59.00,1.64,New Promotions,Regular
12,2022/07/09,Sat,Thailand,Cold Brew Tea Yuzu Peach,79.00,2.20,New Promotions,Regular
13,2022/07/09,Sat,Thailand,Americano Yuzu Peach,89.00,2.48,New Promotions,Regular
14,2022/07/09,Sat,Thailand,Iced Double Cocoa,49.00,1.37,New Promotions,Regular
15,2022/07/09,Sat,Thailand,Kai Im Koo Set,219.00,6.10,Exclusive Only McDelivery,Regular
16,2022/07/09,Sat,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,5.82,Exclusive Only McDelivery,Regular
17,2022/07/09,Sat,Thailand,Kai Kin Sanook Set,109.00,3.04,Exclusive Only McDelivery,Regular
18,2022/07/09,Sat,Thailand,45% Cheeseburger Duo Set (Beef),209.00,5.82,Exclusive Only McDelivery,Regular
19,2022/07/09,Sat,Thailand,42% off Jud Tem Triple Beef Cheeseburger Set,209.00,5.82,Exclusive Only McDelivery,Regular
20,2022/07/09,Sat,Thailand,43% off Jud Tem Double Cheeseburger,199.00,5.54,Exclusive Only McDelivery,Regular
21,2022/07/09,Sat,Thailand,38% off Double Cheeseburger Duo Set,349.00,9.72,Exclusive Only McDelivery,Regular
22,2022/07/09,Sat,Thailand,45% off Filet-O-Fish Samurai Burger Set,265.00,7.38,Exclusive Only McDelivery,Regular
23,2022/07/09,Sat,Thailand,43% Samurai Pork Burger Duo Set,249.00,6.94,Exclusive Only McDelivery,Regular
24,2022/07/09,Sat,Thailand,50% Filet-O-Fish Duo Set,219.00,6.10,Exclusive Only McDelivery,Regular
25,2022/07/09,Sat,Thailand,Breakfast Family Set 2,229.00,6.38,Breakfast,Breakfast
26,2022/07/09,Sat,Thailand,Breakfast Family Set 1,159.00,4.43,Breakfast,Breakfast
27,2022/07/09,Sat,Thailand,Chao Tem Im Set (Pork),89.00,2.48,Breakfast,Breakfast
28,2022/07/09,Sat,Thailand,Chao Tem Im Set (Chicken),89.00,2.48,Breakfast,Breakfast
29,2022/07/09,Sat,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.09,Breakfast,Breakfast
30,2022/07/09,Sat,Thailand,5 pcs. McPatongko Set,60.00,1.67,Breakfast,Breakfast
31,2022/07/09,Sat,Thailand,3 pcs. McPatongko with Chocolate Dip,45.00,1.25,Breakfast,Breakfast
32,2022/07/09,Sat,Thailand,McChicken Porridge,39.00,1.09,Breakfast,Breakfast
33,2022/07/09,Sat,Thailand,McPork Porridge,39.00,1.09,Breakfast,Breakfast
34,2022/07/09,Sat,Thailand,Bacon Cheesy Egg Bun (A-la-carte),79.00,2.20,Breakfast,Breakfast
35,2022/07/09,Sat,Thailand,Bacon Cheesy Egg Bun (Set),125.00,3.48,Breakfast,Breakfast
36,2022/07/09,Sat,Thailand,Pepper Cheesy Egg Bun (A-la-carte),59.00,1.64,Breakfast,Breakfast
37,2022/07/09,Sat,Thailand,Pepper Cheesy Egg Bun (Set),115.00,3.20,Breakfast,Breakfast
38,2022/07/09,Sat,Thailand,Cheesy Egg Bun (A-la-carte),42.00,1.17,Breakfast,Breakfast
39,2022/07/09,Sat,Thailand,Cheesy Egg Bun (Set),89.00,2.48,Breakfast,Breakfast
40,2022/07/09,Sat,Thailand,Sausage McMuffin with Egg (A-la-carte),99.00,2.76,Breakfast,Breakfast
41,2022/07/09,Sat,Thailand,Sausage McMuffin with Egg (Set),155.00,4.32,Breakfast,Breakfast
42,2022/07/09,Sat,Thailand,Double Sausage McMuffin with Egg (A-la-carte),119.00,3.32,Breakfast,Breakfast
43,2022/07/09,Sat,Thailand,Double Sausage McMuffin with Egg (Set),175.00,4.88,Breakfast,Breakfast
44,2022/07/09,Sat,Thailand,McMuffin with Egg (A-la-carte),59.00,1.64,Breakfast,Breakfast
45,2022/07/09,Sat,Thailand,McMuffin with Egg (Set),115.00,3.20,Breakfast,Breakfast
46,2022/07/09,Sat,Thailand,Sausage McMuffin (A-la-carte),89.00,2.48,Breakfast,Breakfast
47,2022/07/09,Sat,Thailand,Sausage McMuffin (Set),145.00,4.04,Breakfast,Breakfast
48,2022/07/09,Sat,Thailand,Big Breakfast (A-la-carte),139.00,3.87,Breakfast,Breakfast
49,2022/07/09,Sat,Thailand,Big Breakfast (Set),195.00,5.43,Breakfast,Breakfast
50,2022/07/09,Sat,Thailand,2 pcs.Pancake+Sausage (A-la-carte),89.00,2.48,Breakfast,Breakfast
51,2022/07/09,Sat,Thailand,2 pcs.Pancake+Sausage (Set),142.00,3.96,Breakfast,Breakfast
52,2022/07/09,Sat,Thailand,2 pcs. Pancake+Scrambled Egg (A-la-carte),89.00,2.48,Breakfast,Breakfast
53,2022/07/09,Sat,Thailand,2 pcs. Pancake+Scrambled Egg (Set),142.00,3.96,Breakfast,Breakfast
54,2022/07/09,Sat,Thailand,2 pcs. Pancake (A-la-carte),69.00,1.92,Breakfast,Breakfast
55,2022/07/09,Sat,Thailand,2 pcs. Pancake (Set),112.00,3.12,Breakfast,Breakfast
56,2022/07/09,Sat,Thailand,Hot Americano 8 oz.,45.00,1.25,Breakfast,Breakfast
57,2022/07/09,Sat,Thailand,Hot Latte 8 oz.,65.00,1.81,Breakfast,Breakfast
58,2022/07/09,Sat,Thailand,Hot Cappuccino 8 oz.,65.00,1.81,Breakfast,Breakfast
