,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
0,2022/02/06,Sun,Thailand,Donut+Drink 99.-,0.00,0.00,New Menus & Promotions,Regular
1,2022/02/06,Sun,Thailand,Buy Sausage McMuffin with Egg Set Get Cheesy Egg Bun,159.00,4.82,New Menus & Promotions,Breakfast
2,2022/02/06,Sun,Thailand,Hotto BBQ Chicken Burger (A-la-carte),89.00,2.70,New Menus & Promotions,Regular
3,2022/02/06,Sun,Thailand,Hotto BBQ Chicken Burger (Set),159.00,4.82,New Menus & Promotions,Regular
4,2022/02/06,Sun,Thailand,Hotto BBQ Pork Burger (A-la-carte),89.00,2.70,New Menus & Promotions,Regular
5,2022/02/06,Sun,Thailand,Hotto BBQ Pork Burger (Set),159.00,4.82,New Menus & Promotions,Regular
6,2022/02/06,Sun,Thailand,Hotto BBQ Double Pork Burger (A-la-carte),124.00,3.76,New Menus & Promotions,Regular
7,2022/02/06,Sun,Thailand,Hotto BBQ Double Pork Burger (Set),194.00,5.88,New Menus & Promotions,Regular
8,2022/02/06,Sun,Thailand,Hotto BBQ McFried Chicken (A-la-carte),49.00,1.49,New Menus & Promotions,Regular
9,2022/02/06,Sun,Thailand,Hotto BBQ McFried Chicken (Set),149.00,4.52,New Menus & Promotions,Regular
10,2022/02/06,Sun,Thailand,Hotto BBQ Burger Combo Set,299.00,9.07,New Menus & Promotions,Regular
11,2022/02/06,Sun,Thailand,Hotto All Star Set,399.00,12.10,New Menus & Promotions,Regular
12,2022/02/06,Sun,Thailand,Im Kum Filet-O-Fish (Fish) Set,129.00,3.91,New Menus & Promotions,Regular
13,2022/02/06,Sun,Thailand,Kin Len Cheese Stick Set,159.00,4.82,New Menus & Promotions,Regular
14,2022/02/06,Sun,Thailand,Buy 1 Get 1 McNuggets & French Fries,149.00,4.52,New Menus & Promotions,Regular
15,2022/02/06,Sun,Thailand,50% Sharing Box 18 pcs. Set,199.00,6.03,New Menus & Promotions,Regular
16,2022/02/06,Sun,Thailand,3 pcs. McWings Hotto BBQ,69.00,2.09,New Menus & Promotions,Regular
17,2022/02/06,Sun,Thailand,3 pcs. Chic Stick Hotto BBQ,69.00,2.09,New Menus & Promotions,Regular
18,2022/02/06,Sun,Thailand,Hotto BBQ Combo Snack,129.00,3.91,New Menus & Promotions,Regular
19,2022/02/06,Sun,Thailand,Hotto BBQ McFried Chicken Combo Set,299.00,9.07,New Menus & Promotions,Regular
20,2022/02/06,Sun,Thailand,Cheesy Ham Pie,32.00,0.97,New Menus & Promotions,Regular
21,2022/02/06,Sun,Thailand,Chili Paste Pork Ice Cream,39.00,1.18,New Menus & Promotions,Regular
22,2022/02/06,Sun,Thailand,Yuzu Lemon Fizz,79.00,2.40,New Menus & Promotions,Regular
23,2022/02/06,Sun,Thailand,Yuzu Frappe,89.00,2.70,New Menus & Promotions,Regular
24,2022/02/06,Sun,Thailand,Im Daew Don Jai (Filet-O-Fish),159.00,4.82,New Menus & Promotions,Regular
25,2022/02/06,Sun,Thailand,Im Deaw Don Jai McChicken Set,159.00,4.82,New Menus & Promotions,Regular
26,2022/02/06,Sun,Thailand,Kai Kin Sanook Set,109.00,3.31,New Menus & Promotions,Regular
27,2022/02/06,Sun,Thailand,Cheese Stick Kin Sanook Set,99.00,3.00,New Menus & Promotions,Regular
28,2022/02/06,Sun,Thailand,Buy 1 Get 1 McChicken Set (Chicken),159.00,4.82,New Menus & Promotions,Regular
29,2022/02/06,Sun,Thailand,Buy 1 Get 1 Deluxe Cheeseburger Set (Beef),159.00,4.82,New Menus & Promotions,Regular
30,2022/02/06,Sun,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),159.00,4.82,New Menus & Promotions,Regular
31,2022/02/06,Sun,Thailand,Jud Tem Triple Beef Cheeseburger Set,209.00,6.34,New Menus & Promotions,Regular
32,2022/02/06,Sun,Thailand,40% off Jud Tem Double Cheeseburger Sud Kum,199.00,6.03,New Menus & Promotions,Regular
33,2022/02/06,Sun,Thailand,Kai Im Koo Set,219.00,6.64,Family Combo Meals,Regular
34,2022/02/06,Sun,Thailand,Kai Yok Guan 2 Set,419.00,12.70,Family Combo Meals,Regular
35,2022/02/06,Sun,Thailand,Kai Yok Guan 1 Set,319.00,9.67,Family Combo Meals,Regular
36,2022/02/06,Sun,Thailand,38% off Chicken Burger Duo Set,249.00,7.55,Family Combo Meals,Regular
37,2022/02/06,Sun,Thailand,38% off Double Cheeseburger Duo Set,349.00,10.58,Family Combo Meals,Regular
38,2022/02/06,Sun,Thailand,50% off Cheeseburger Combo Set,299.00,9.07,Family Combo Meals,Regular
39,2022/02/06,Sun,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,6.34,Family Combo Meals,Regular
40,2022/02/06,Sun,Thailand,Chao Tem Imm Set 3,99.00,3.00,Breakfast 5-11 am.,Breakfast
41,2022/02/06,Sun,Thailand,Chao Tem Imm Set 2,89.00,2.70,Breakfast 5-11 am.,Breakfast
42,2022/02/06,Sun,Thailand,Breakfast Family Set 2,199.00,6.03,Breakfast 5-11 am.,Breakfast
43,2022/02/06,Sun,Thailand,Breakfast Family Set 1,149.00,4.52,Breakfast 5-11 am.,Breakfast
44,2022/02/06,Sun,Thailand,Chao Tem Im Set (McPatongko),89.00,2.70,Breakfast 5-11 am.,Breakfast
45,2022/02/06,Sun,Thailand,Chao Tem Im x2 Set,169.00,5.12,Breakfast 5-11 am.,Breakfast
46,2022/02/06,Sun,Thailand,Buy Sausage McMuffin with Egg Set Get Cheesy Egg Bun,159.00,4.82,Breakfast 5-11 am.,Breakfast
47,2022/02/06,Sun,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.18,Breakfast 5-11 am.,Breakfast
48,2022/02/06,Sun,Thailand,5 pcs. McPatongko Set,60.00,1.82,Breakfast 5-11 am.,Breakfast
49,2022/02/06,Sun,Thailand,3 pcs. McPatongko with Chocolate Dip,45.00,1.36,Breakfast 5-11 am.,Breakfast
50,2022/02/06,Sun,Thailand,McChicken Porridge,35.00,1.06,Breakfast 5-11 am.,Breakfast
51,2022/02/06,Sun,Thailand,McPork Porridge,35.00,1.06,Breakfast 5-11 am.,Breakfast
52,2022/02/06,Sun,Thailand,Bacon Cheesy Egg Bun (A-la-carte),69.00,2.09,Breakfast 5-11 am.,Breakfast
53,2022/02/06,Sun,Thailand,Bacon Cheesy Egg Bun (Set),129.00,3.91,Breakfast 5-11 am.,Breakfast
54,2022/02/06,Sun,Thailand,Pepper Cheesy Egg Bun (A-la-carte),59.00,1.79,Breakfast 5-11 am.,Breakfast
55,2022/02/06,Sun,Thailand,Pepper Cheesy Egg Bun (Set),119.00,3.61,Breakfast 5-11 am.,Breakfast
56,2022/02/06,Sun,Thailand,Cheesy Egg Bun (A-la-carte),35.00,1.06,Breakfast 5-11 am.,Breakfast
57,2022/02/06,Sun,Thailand,Cheesy Egg Bun (Set),133.00,4.03,Breakfast 5-11 am.,Breakfast
58,2022/02/06,Sun,Thailand,Sausage McMuffin with Egg (A-la-carte),99.00,3.00,Breakfast 5-11 am.,Breakfast
59,2022/02/06,Sun,Thailand,Sausage McMuffin with Egg (Set),159.00,4.82,Breakfast 5-11 am.,Breakfast
60,2022/02/06,Sun,Thailand,Double Sausage McMuffin with Egg (A-la-carte),119.00,3.61,Breakfast 5-11 am.,Breakfast
61,2022/02/06,Sun,Thailand,Double Sausage McMuffin with Egg (Set),179.00,5.43,Breakfast 5-11 am.,Breakfast
62,2022/02/06,Sun,Thailand,McMuffin with Egg (A-la-carte),59.00,1.79,Breakfast 5-11 am.,Breakfast
63,2022/02/06,Sun,Thailand,McMuffin with Egg (Set),119.00,3.61,Breakfast 5-11 am.,Breakfast
64,2022/02/06,Sun,Thailand,Sausage McMuffin (A-la-carte),89.00,2.70,Breakfast 5-11 am.,Breakfast
65,2022/02/06,Sun,Thailand,Sausage McMuffin (Set),149.00,4.52,Breakfast 5-11 am.,Breakfast
66,2022/02/06,Sun,Thailand,Big Breakfast (A-la-carte),139.00,4.21,Breakfast 5-11 am.,Breakfast
67,2022/02/06,Sun,Thailand,Big Breakfast (Set),199.00,6.03,Breakfast 5-11 am.,Breakfast
68,2022/02/06,Sun,Thailand,2 pcs.Pancake+Sausage (A-la-carte),89.00,2.70,Breakfast 5-11 am.,Breakfast
69,2022/02/06,Sun,Thailand,2 pcs.Pancake+Sausage (Set),149.00,4.52,Breakfast 5-11 am.,Breakfast
70,2022/02/06,Sun,Thailand,2 pcs. Pancake+Scrambled Egg (A-la-carte),89.00,2.70,Breakfast 5-11 am.,Breakfast
71,2022/02/06,Sun,Thailand,2 pcs. Pancake+Scrambled Egg (Set),149.00,4.52,Breakfast 5-11 am.,Breakfast
72,2022/02/06,Sun,Thailand,2 pcs. Pancake (A-la-carte),59.00,1.79,Breakfast 5-11 am.,Breakfast
73,2022/02/06,Sun,Thailand,2 pcs. Pancake (Set),119.00,3.61,Breakfast 5-11 am.,Breakfast
74,2022/02/06,Sun,Thailand,Hot Long Black 8 oz. (Fresh Brew),42.00,1.27,Breakfast 5-11 am.,Breakfast
75,2022/02/06,Sun,Thailand,Hot Latte 8 oz. (Fresh Brew),52.00,1.58,Breakfast 5-11 am.,Breakfast
76,2022/02/06,Sun,Thailand,Hot Cappuccino 8 oz. (Fresh Brew),52.00,1.58,Breakfast 5-11 am.,Breakfast
77,2022/02/06,Sun,Thailand,Iced Long Black 12 oz. (Fresh Brew),62.00,1.88,Breakfast 5-11 am.,Breakfast
78,2022/02/06,Sun,Thailand,Iced Latte 12 oz. (Fresh Brew),62.00,1.88,Breakfast 5-11 am.,Breakfast
79,2022/02/06,Sun,Thailand,Iced Cappuccino 12 oz. (Fresh Brew),62.00,1.88,Breakfast 5-11 am.,Breakfast
80,2022/02/06,Sun,Thailand,Orange Juice 6 oz.,39.00,1.18,Breakfast 5-11 am.,Breakfast
81,2022/02/06,Sun,Thailand,Hash Browns,40.00,1.21,Breakfast 5-11 am.,Breakfast
82,2022/02/06,Sun,Thailand,Condensed Milk Dip,5.00,0.15,Breakfast 5-11 am.,Breakfast
83,2022/02/06,Sun,Thailand,30% off Classic Angus Burger Set,259.00,7.85,The Signature Collection,Regular
84,2022/02/06,Sun,Thailand,Angus Truffle The Signature Collection (Beef) (A-la-carte),209.00,6.34,The Signature Collection,Regular
85,2022/02/06,Sun,Thailand,Angus Truffle The Signature Collection (Beef) (Set),279.00,8.46,The Signature Collection,Regular
86,2022/02/06,Sun,Thailand,30% off Angus Truffle Jud Tem Set,299.00,9.07,The Signature Collection,Regular
87,2022/02/06,Sun,Thailand,Classic Angus The Signature Collection (Beef) (A-la-carte),199.00,6.03,The Signature Collection,Regular
88,2022/02/06,Sun,Thailand,Classic Angus The Signature Collection (Beef) (Set),235.00,7.13,The Signature Collection,Regular
89,2022/02/06,Sun,Thailand,Classic Angus The Signature Collection (Pork) (A-la-carte),199.00,6.03,The Signature Collection,Regular
90,2022/02/06,Sun,Thailand,Classic Angus The Signature Collection (Pork) (Set),235.00,7.13,The Signature Collection,Regular
91,2022/02/06,Sun,Thailand,Deluxe Cheese Spicy Chicken The Signature Collection (Chicken) (A-la-carte),129.00,3.91,The Signature Collection,Regular
