,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/08/21,Sun,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (A-la-carte),109.00,3.05,New Promotions,Regular
2,2022/08/21,Sun,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (Set),169.00,4.72,New Promotions,Regular
3,2022/08/21,Sun,Thailand,Curly Fries (A-la-carte),79.00,2.21,New Promotions,Regular
4,2022/08/21,Sun,Thailand,Curly Fries (Set),109.00,3.05,New Promotions,Regular
5,2022/08/21,Sun,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.16,New Promotions,Regular
6,2022/08/21,Sun,Thailand,Quarter Pounder with Cheese (Set),214.00,5.98,New Promotions,Regular
7,2022/08/21,Sun,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,5.84,New Promotions,Regular
8,2022/08/21,Sun,Thailand,Double Quarter Pounder with Cheese (Set),274.00,7.66,New Promotions,Regular
9,2022/08/21,Sun,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.72,New Promotions,Regular
10,2022/08/21,Sun,Thailand,Quarter Pounder with Cheese Bacon (Set),234.00,6.54,New Promotions,Regular
11,2022/08/21,Sun,Thailand,Snack Party Set 1,169.00,4.72,New Promotions,Regular
12,2022/08/21,Sun,Thailand,Snack Party Set 2,199.00,5.56,New Promotions,Regular
13,2022/08/21,Sun,Thailand,Shrimp Glass Noodles Pie (A-la-carte),35.00,0.98,New Promotions,Regular
14,2022/08/21,Sun,Thailand,Shrimp Glass Noodles Pie (Set),55.00,1.54,New Promotions,Regular
15,2022/08/21,Sun,Thailand,Caramel Popcorn Sundae,39.00,1.09,New Promotions,Regular
16,2022/08/21,Sun,Thailand,Caramel Popcorn A-la-Mode (Corn Pie),59.00,1.65,New Promotions,Regular
17,2022/08/21,Sun,Thailand,44% off Shrimp Glass Noodles Pie Set,99.00,2.77,New Promotions,Regular
18,2022/08/21,Sun,Thailand,Vanilla Cream Croissant,59.00,1.65,New Promotions,Regular
19,2022/08/21,Sun,Thailand,Cold Brew Tea Yuzu Peach,79.00,2.21,New Promotions,Regular
20,2022/08/21,Sun,Thailand,Americano Yuzu Peach,89.00,2.49,New Promotions,Regular
21,2022/08/21,Sun,Thailand,Pie A-la-mode (Pineapple/Corn),49.00,1.37,New Promotions,Regular
22,2022/08/21,Sun,Thailand,Iced Double Cocoa,49.00,1.37,New Promotions,Regular
