,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
0,2022/05/06,Fri,Thailand,Pork Floss Fluffy Egg McPorridge,39.00,1.14,New Promotions,Breakfast
1,2022/05/06,Fri,Thailand,Kin Len Cheese Stick Set,159.00,4.64,New Promotions,Regular
2,2022/05/06,Fri,Thailand,3 pcs. Shacker Chicken Pizza,69.00,2.02,New Promotions,Regular
3,2022/05/06,Fri,Thailand,4 pcs. Shaker Cheese Stick Pizza,79.00,2.31,New Promotions,Regular
4,2022/05/06,Fri,Thailand,Shaker Fries Pizza (Large),79.00,2.31,New Promotions,Regular
5,2022/05/06,Fri,Thailand,3 pcs. Shaker Wings Pizza,69.00,2.02,New Promotions,Regular
6,2022/05/06,Fri,Thailand,Shaker Party Set 2,199.00,5.81,New Promotions,Regular
7,2022/05/06,Fri,Thailand,Shaker Party Set 1,149.00,4.35,New Promotions,Regular
8,2022/05/06,Fri,Thailand,Taro Coconut Pie,32.00,0.93,New Promotions,Regular
9,2022/05/06,Fri,Thailand,3-Color Bualoy Sundae,39.00,1.14,New Promotions,Regular
10,2022/05/06,Fri,Thailand,3-Color Bualoy A-La-Mode (Corn Pie),59.00,1.72,New Promotions,Regular
11,2022/05/06,Fri,Thailand,Vanilla Cream Croissant,59.00,1.72,New Promotions,Regular
12,2022/05/06,Fri,Thailand,Im Daew Don Jai (Filet-O-Fish),159.00,4.64,New Promotions,Regular
13,2022/05/06,Fri,Thailand,Im Deaw Don Jai McChicken Set,159.00,4.64,New Promotions,Regular
14,2022/05/06,Fri,Thailand,Kai Kin Sanook Set,109.00,3.18,New Promotions,Regular
15,2022/05/06,Fri,Thailand,Cheese Stick Kin Sanook Set,99.00,2.89,New Promotions,Regular
16,2022/05/06,Fri,Thailand,42% McSnack Set,145.00,4.23,New Promotions,Regular
17,2022/05/06,Fri,Thailand,30% Spicy Chicken Burger Set,279.00,8.15,New Promotions,Regular
18,2022/05/06,Fri,Thailand,50% Filet-O-Fish & McNuggets Set,205.00,5.99,New Promotions,Regular
19,2022/05/06,Fri,Thailand,45% Cheeseburger Duo Set (Beef),209.00,6.10,New Promotions,Regular
20,2022/05/06,Fri,Thailand,Jud Tem Triple Beef Cheeseburger Set,209.00,6.10,New Promotions,Regular
21,2022/05/06,Fri,Thailand,40% off Jud Tem Double Cheeseburger Sud Kum,199.00,5.81,New Promotions,Regular
22,2022/05/06,Fri,Thailand,Kai Im Koo Set,219.00,6.40,Exclusive Only McDelivery,Regular
23,2022/05/06,Fri,Thailand,Kai Yok Guan 2 Set,419.00,12.24,Exclusive Only McDelivery,Regular
24,2022/05/06,Fri,Thailand,Kai Yok Guan 1 Set,319.00,9.32,Exclusive Only McDelivery,Regular
25,2022/05/06,Fri,Thailand,38% off Chicken Burger Duo Set,249.00,7.27,Exclusive Only McDelivery,Regular
26,2022/05/06,Fri,Thailand,38% off Double Cheeseburger Duo Set,349.00,10.19,Exclusive Only McDelivery,Regular
27,2022/05/06,Fri,Thailand,50% off Cheeseburger Combo Set,299.00,8.73,Exclusive Only McDelivery,Regular
28,2022/05/06,Fri,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,6.10,Exclusive Only McDelivery,Regular
29,2022/05/06,Fri,Thailand,47% off Double Samurai Set,279.00,8.15,Exclusive Only McDelivery,Regular
30,2022/05/06,Fri,Thailand,55% off Buy 1 Get 1 McNuggets & French Fries,149.00,4.35,Exclusive Only McDelivery,Regular
31,2022/05/06,Fri,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),239.00,6.98,Exclusive Only McDelivery,Regular
32,2022/05/06,Fri,Thailand,Buy Deluxe Cheeseburger Set (Beef) Free Hamburger (Beef),159.00,4.64,Exclusive Only McDelivery,Regular
33,2022/05/06,Fri,Thailand,Buy Samurai Burger Set (Pork) Free Pork Burger (Pork),159.00,4.64,Exclusive Only McDelivery,Regular
34,2022/05/06,Fri,Thailand,Buy Filet-O-Fish Set (Fish) Free Pepper Chicken Burger (Chicken),159.00,4.64,Exclusive Only McDelivery,Regular
35,2022/05/06,Fri,Thailand,Chao Tem Imm Set 2,89.00,2.60,Breakfast,Breakfast
36,2022/05/06,Fri,Thailand,Breakfast Family Set 2,229.00,6.69,Breakfast,Breakfast
37,2022/05/06,Fri,Thailand,Breakfast Family Set 1,159.00,4.64,Breakfast,Breakfast
38,2022/05/06,Fri,Thailand,Pork Floss Fluffy Egg McPorridge,39.00,1.14,Breakfast,Breakfast
39,2022/05/06,Fri,Thailand,Chao Tem Im Set (Pork),89.00,2.60,Breakfast,Breakfast
40,2022/05/06,Fri,Thailand,Chao Tem Im Set (Chicken),89.00,2.60,Breakfast,Breakfast
41,2022/05/06,Fri,Thailand,3 pcs. McPatongko with Sankhaya Dip,45.00,1.31,Breakfast,Breakfast
42,2022/05/06,Fri,Thailand,Sankhaya Dip,19.00,0.55,Breakfast,Breakfast
43,2022/05/06,Fri,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.14,Breakfast,Breakfast
44,2022/05/06,Fri,Thailand,5 pcs. McPatongko Set,60.00,1.75,Breakfast,Breakfast
45,2022/05/06,Fri,Thailand,3 pcs. McPatongko with Chocolate Dip,45.00,1.31,Breakfast,Breakfast
46,2022/05/06,Fri,Thailand,McChicken Porridge,39.00,1.14,Breakfast,Breakfast
47,2022/05/06,Fri,Thailand,McPork Porridge,39.00,1.14,Breakfast,Breakfast
48,2022/05/06,Fri,Thailand,Bacon Cheesy Egg Bun (A-la-carte),79.00,2.31,Breakfast,Breakfast
49,2022/05/06,Fri,Thailand,Bacon Cheesy Egg Bun (Set),125.00,3.65,Breakfast,Breakfast
50,2022/05/06,Fri,Thailand,Pepper Cheesy Egg Bun (A-la-carte),59.00,1.72,Breakfast,Breakfast
51,2022/05/06,Fri,Thailand,Pepper Cheesy Egg Bun (Set),115.00,3.36,Breakfast,Breakfast
