,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/08/16,Tue,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (A-la-carte),109.00,3.07,New Promotions,Regular
2,2022/08/16,Tue,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (Set),169.00,4.76,New Promotions,Regular
3,2022/08/16,Tue,Thailand,Curly Fries (A-la-carte),79.00,2.22,New Promotions,Regular
4,2022/08/16,Tue,Thailand,Curly Fries (Set),109.00,3.07,New Promotions,Regular
5,2022/08/16,Tue,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.19,New Promotions,Regular
6,2022/08/16,Tue,Thailand,Quarter Pounder with Cheese (Set),214.00,6.02,New Promotions,Regular
7,2022/08/16,Tue,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,5.88,New Promotions,Regular
8,2022/08/16,Tue,Thailand,Double Quarter Pounder with Cheese (Set),274.00,7.71,New Promotions,Regular
9,2022/08/16,Tue,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.76,New Promotions,Regular
10,2022/08/16,Tue,Thailand,Quarter Pounder with Cheese Bacon (Set),234.00,6.59,New Promotions,Regular
11,2022/08/16,Tue,Thailand,Snack Party Set 1,169.00,4.76,New Promotions,Regular
12,2022/08/16,Tue,Thailand,Snack Party Set 2,199.00,5.60,New Promotions,Regular
13,2022/08/16,Tue,Thailand,Shrimp Glass Noodles Pie (A-la-carte),35.00,0.99,New Promotions,Regular
14,2022/08/16,Tue,Thailand,Shrimp Glass Noodles Pie (Set),55.00,1.55,New Promotions,Regular
15,2022/08/16,Tue,Thailand,Caramel Popcorn Sundae,39.00,1.10,New Promotions,Regular
16,2022/08/16,Tue,Thailand,Caramel Popcorn A-la-Mode (Corn Pie),59.00,1.66,New Promotions,Regular
17,2022/08/16,Tue,Thailand,Vanilla Cream Croissant,59.00,1.66,New Promotions,Regular
18,2022/08/16,Tue,Thailand,Cold Brew Tea Yuzu Peach,79.00,2.22,New Promotions,Regular
19,2022/08/16,Tue,Thailand,Americano Yuzu Peach,89.00,2.50,New Promotions,Regular
20,2022/08/16,Tue,Thailand,Pie A-la-mode (Pineapple/Corn),49.00,1.38,New Promotions,Regular
21,2022/08/16,Tue,Thailand,Iced Double Cocoa,49.00,1.38,New Promotions,Regular
22,2022/08/16,Tue,Thailand,Kai Im Koo Set,219.00,6.16,Exclusive Only McDelivery,Regular
23,2022/08/16,Tue,Thailand,Im Cheese Stick Filet Set,189.00,5.32,Exclusive Only McDelivery,Regular
24,2022/08/16,Tue,Thailand,40% Cheese Stick Set,109.00,3.07,Exclusive Only McDelivery,Regular
25,2022/08/16,Tue,Thailand,40% Off Kin Len Cheese Stick Set,159.00,4.48,Exclusive Only McDelivery,Regular
26,2022/08/16,Tue,Thailand,"Kin Sanook Set (Medium Fries, 3 Chic Stick)",99.00,2.79,Exclusive Only McDelivery,Regular
27,2022/08/16,Tue,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,5.88,Exclusive Only McDelivery,Regular
28,2022/08/16,Tue,Thailand,"Kin Sanook Set (4 Cheese stick, 1 Regular Fries, 1 Coke 12 oz.)",109.00,3.07,Exclusive Only McDelivery,Regular
29,2022/08/16,Tue,Thailand,48% Cheeseburger Duo Set (Beef),209.00,5.88,Exclusive Only McDelivery,Regular
30,2022/08/16,Tue,Thailand,Buy McChicken Set Get Pepper Set,141.00,3.97,Exclusive Only McDelivery,Regular
31,2022/08/16,Tue,Thailand,Buy Filet-O-Fish Set Get Pepper Set,141.00,3.97,Exclusive Only McDelivery,Regular
32,2022/08/16,Tue,Thailand,Buy Samurai Set Get Pepper Set,141.00,3.97,Exclusive Only McDelivery,Regular
33,2022/08/16,Tue,Thailand,"Kin Sanook Set (6 pcs., Extra Large Fries)",99.00,2.79,Exclusive Only McDelivery,Regular
34,2022/08/16,Tue,Thailand,Filet Cheese Stick Set,189.00,5.32,Exclusive Only McDelivery,Regular
35,2022/08/16,Tue,Thailand,42% off Jud Tem Triple Beef Cheeseburger Set,209.00,5.88,Exclusive Only McDelivery,Regular
36,2022/08/16,Tue,Thailand,43% off Jud Tem Double Cheeseburger,199.00,5.60,Exclusive Only McDelivery,Regular
37,2022/08/16,Tue,Thailand,40% off Double Cheeseburger Duo Set,349.00,9.82,Exclusive Only McDelivery,Regular
38,2022/08/16,Tue,Thailand,45% off Filet-O-Fish Samurai Burger Set,265.00,7.46,Exclusive Only McDelivery,Regular
39,2022/08/16,Tue,Thailand,43% Samurai Pork Burger Duo Set,249.00,7.01,Exclusive Only McDelivery,Regular
40,2022/08/16,Tue,Thailand,50% Filet-O-Fish Duo Set,219.00,6.16,Exclusive Only McDelivery,Regular
41,2022/08/16,Tue,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (A-la-carte),109.00,3.07,Breakfast,Breakfast
42,2022/08/16,Tue,Thailand,Buy Sausage McMuffin with Egg Get Cheesy Egg Bun (Set),169.00,4.76,Breakfast,Breakfast
43,2022/08/16,Tue,Thailand,Breakfast Family Set 2,229.00,6.45,Breakfast,Breakfast
44,2022/08/16,Tue,Thailand,Breakfast Family Set 1,159.00,4.48,Breakfast,Breakfast
