,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/09/17,Sat,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.04,New Promotions,Regular
2,2022/09/17,Sat,Thailand,Quarter Pounder with Cheese (Set),224.00,6.07,New Promotions,Regular
3,2022/09/17,Sat,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,5.66,New Promotions,Regular
4,2022/09/17,Sat,Thailand,Double Quarter Pounder with Cheese (Set),284.00,7.70,New Promotions,Regular
5,2022/09/17,Sat,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.58,New Promotions,Regular
6,2022/09/17,Sat,Thailand,Quarter Pounder with Cheese Bacon (Set),244.00,6.61,New Promotions,Regular
7,2022/09/17,Sat,Thailand,Mentaiko Combo Set,299.00,8.10,New Promotions,Regular
8,2022/09/17,Sat,Thailand,Mentaiko Fish Burger (A-la-carte),99.00,2.68,New Promotions,Regular
9,2022/09/17,Sat,Thailand,Mentaiko Fish Burger (Set),154.00,4.17,New Promotions,Regular
10,2022/09/17,Sat,Thailand,2 pcs. Shrimp Glass Noodles Pie,55.00,1.49,New Promotions,Regular
11,2022/09/17,Sat,Thailand,Caramel Popcorn Sundae,39.00,1.06,New Promotions,Regular
12,2022/09/17,Sat,Thailand,Caramel Popcorn A-la-Mode (Corn Pie),59.00,1.60,New Promotions,Regular
13,2022/09/17,Sat,Thailand,44% off Shrimp Glass Noodles Pie Set,99.00,2.68,New Promotions,Regular
14,2022/09/17,Sat,Thailand,Cold Brew Tea Yuzu Peach,79.00,2.14,New Promotions,Regular
15,2022/09/17,Sat,Thailand,Americano Yuzu Peach,89.00,2.41,New Promotions,Regular
16,2022/09/17,Sat,Thailand,Pie A-la-mode (Pineapple/Corn),55.00,1.49,New Promotions,Regular
17,2022/09/17,Sat,Thailand,Iced Double Cocoa,49.00,1.33,New Promotions,Regular
