,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/06/08,Wed,Thailand,Snack Party Set 1,169.00,4.91,New Promotions,Regular
2,2022/06/08,Wed,Thailand,Snack Party Set 2,199.00,5.78,New Promotions,Regular
3,2022/06/08,Wed,Thailand,3-Color Bualoy Sundae,39.00,1.13,New Promotions,Regular
4,2022/06/08,Wed,Thailand,3-Color Bualoy A-La-Mode (Corn Pie),59.00,1.71,New Promotions,Regular
5,2022/06/08,Wed,Thailand,Vanilla Cream Croissant,59.00,1.71,New Promotions,Regular
6,2022/06/08,Wed,Thailand,Im Daew Don Jai (Filet-O-Fish),159.00,4.62,New Promotions,Regular
7,2022/06/08,Wed,Thailand,Im Deaw Don Jai McChicken Set,159.00,4.62,New Promotions,Regular
8,2022/06/08,Wed,Thailand,45% Cheeseburger Duo Set (Beef),209.00,6.07,New Promotions,Regular
9,2022/06/08,Wed,Thailand,Kai Im Koo Set,219.00,6.36,Exclusive Only McDelivery,Regular
10,2022/06/08,Wed,Thailand,Kai Yok Guan 2 Set,419.00,12.17,Exclusive Only McDelivery,Regular
11,2022/06/08,Wed,Thailand,Kai Yok Guan 1 Set,319.00,9.27,Exclusive Only McDelivery,Regular
12,2022/06/08,Wed,Thailand,38% off Chicken Burger Duo Set,249.00,7.23,Exclusive Only McDelivery,Regular
13,2022/06/08,Wed,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,6.07,Exclusive Only McDelivery,Regular
14,2022/06/08,Wed,Thailand,42% off Jud Tem Triple Beef Cheeseburger Set,209.00,6.07,Exclusive Only McDelivery,Regular
15,2022/06/08,Wed,Thailand,43% off Jud Tem Double Cheeseburger,199.00,5.78,Exclusive Only McDelivery,Regular
16,2022/06/08,Wed,Thailand,40% off Double Cheeseburger Duo Set,349.00,10.14,Exclusive Only McDelivery,Regular
17,2022/06/08,Wed,Thailand,45% off Filet-O-Fish Samurai Burger Set,265.00,7.70,Exclusive Only McDelivery,Regular
18,2022/06/08,Wed,Thailand,43% Samurai Pork Burger Duo Set,249.00,7.23,Exclusive Only McDelivery,Regular
19,2022/06/08,Wed,Thailand,Im Koom Ju Jai Cheeseburger (Beef),189.00,5.49,Exclusive Only McDelivery,Regular
20,2022/06/08,Wed,Thailand,Im Koom Ju Jai Filet-O-Fish (Fish),189.00,5.49,Exclusive Only McDelivery,Regular
21,2022/06/08,Wed,Thailand,Im Kum Cheeseburger (Beef) Set,129.00,3.75,Exclusive Only McDelivery,Regular
22,2022/06/08,Wed,Thailand,Im Kum Filet-O-Fish (Fish) Set,129.00,3.75,Exclusive Only McDelivery,Regular
23,2022/06/08,Wed,Thailand,Im Kum McChicken (Chicken) Set,129.00,3.75,Exclusive Only McDelivery,Regular
24,2022/06/08,Wed,Thailand,Im Kum Samurai Burger (Pork) Set,129.00,3.75,Exclusive Only McDelivery,Regular
25,2022/06/08,Wed,Thailand,45% Cheeseburger Duo Set (Beef),209.00,6.07,Exclusive Only McDelivery,Regular
26,2022/06/08,Wed,Thailand,50% Filet-O-Fish Duo Set,219.00,6.36,Exclusive Only McDelivery,Regular
27,2022/06/08,Wed,Thailand,50% off McNuggets Kin Sanook,129.00,3.75,Exclusive Only McDelivery,Regular
28,2022/06/08,Wed,Thailand,Chao Tem Imm Set 2,89.00,2.59,Breakfast,Breakfast
29,2022/06/08,Wed,Thailand,Breakfast Family Set 2,229.00,6.65,Breakfast,Breakfast
30,2022/06/08,Wed,Thailand,Breakfast Family Set 1,159.00,4.62,Breakfast,Breakfast
31,2022/06/08,Wed,Thailand,Chao Tem Im Set (Pork),89.00,2.59,Breakfast,Breakfast
32,2022/06/08,Wed,Thailand,Chao Tem Im Set (Chicken),89.00,2.59,Breakfast,Breakfast
33,2022/06/08,Wed,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.13,Breakfast,Breakfast
34,2022/06/08,Wed,Thailand,5 pcs. McPatongko Set,60.00,1.74,Breakfast,Breakfast
35,2022/06/08,Wed,Thailand,3 pcs. McPatongko with Chocolate Dip,45.00,1.31,Breakfast,Breakfast
36,2022/06/08,Wed,Thailand,McChicken Porridge,39.00,1.13,Breakfast,Breakfast
37,2022/06/08,Wed,Thailand,McPork Porridge,39.00,1.13,Breakfast,Breakfast
38,2022/06/08,Wed,Thailand,Bacon Cheesy Egg Bun (A-la-carte),79.00,2.29,Breakfast,Breakfast
39,2022/06/08,Wed,Thailand,Bacon Cheesy Egg Bun (Set),119.00,3.46,Breakfast,Breakfast
40,2022/06/08,Wed,Thailand,Pepper Cheesy Egg Bun (A-la-carte),59.00,1.71,Breakfast,Breakfast
41,2022/06/08,Wed,Thailand,Pepper Cheesy Egg Bun (Set),109.00,3.17,Breakfast,Breakfast
42,2022/06/08,Wed,Thailand,Cheesy Egg Bun (A-la-carte),42.00,1.22,Breakfast,Breakfast
43,2022/06/08,Wed,Thailand,Cheesy Egg Bun (Set),83.00,2.41,Breakfast,Breakfast
44,2022/06/08,Wed,Thailand,Sausage McMuffin with Egg (A-la-carte),99.00,2.88,Breakfast,Breakfast
45,2022/06/08,Wed,Thailand,Sausage McMuffin with Egg (Set),149.00,4.33,Breakfast,Breakfast
46,2022/06/08,Wed,Thailand,Double Sausage McMuffin with Egg (A-la-carte),119.00,3.46,Breakfast,Breakfast
47,2022/06/08,Wed,Thailand,Double Sausage McMuffin with Egg (Set),169.00,4.91,Breakfast,Breakfast
48,2022/06/08,Wed,Thailand,McMuffin with Egg (A-la-carte),59.00,1.71,Breakfast,Breakfast
49,2022/06/08,Wed,Thailand,McMuffin with Egg (Set),116.00,3.37,Breakfast,Breakfast
50,2022/06/08,Wed,Thailand,Sausage McMuffin (A-la-carte),89.00,2.59,Breakfast,Breakfast
51,2022/06/08,Wed,Thailand,Sausage McMuffin (Set),139.00,4.04,Breakfast,Breakfast
52,2022/06/08,Wed,Thailand,Big Breakfast (A-la-carte),139.00,4.04,Breakfast,Breakfast
53,2022/06/08,Wed,Thailand,Big Breakfast (Set),189.00,5.49,Breakfast,Breakfast
54,2022/06/08,Wed,Thailand,2 pcs.Pancake+Sausage (A-la-carte),89.00,2.59,Breakfast,Breakfast
55,2022/06/08,Wed,Thailand,2 pcs.Pancake+Sausage (Set),149.00,4.33,Breakfast,Breakfast
56,2022/06/08,Wed,Thailand,2 pcs. Pancake+Scrambled Egg (A-la-carte),89.00,2.59,Breakfast,Breakfast
57,2022/06/08,Wed,Thailand,2 pcs. Pancake+Scrambled Egg (Set),149.00,4.33,Breakfast,Breakfast
58,2022/06/08,Wed,Thailand,2 pcs. Pancake (A-la-carte),69.00,2.00,Breakfast,Breakfast
59,2022/06/08,Wed,Thailand,2 pcs. Pancake (Set),119.00,3.46,Breakfast,Breakfast
60,2022/06/08,Wed,Thailand,Hot Americano 8 oz.,45.00,1.31,Breakfast,Breakfast
61,2022/06/08,Wed,Thailand,Hot Latte 8 oz.,65.00,1.89,Breakfast,Breakfast
62,2022/06/08,Wed,Thailand,Hot Cappuccino 8 oz.,65.00,1.89,Breakfast,Breakfast
63,2022/06/08,Wed,Thailand,Iced Amerocano 12 oz.,65.00,1.89,Breakfast,Breakfast
64,2022/06/08,Wed,Thailand,Iced Latte 12 oz.,75.00,2.18,Breakfast,Breakfast
65,2022/06/08,Wed,Thailand,Iced Cappuccino 12 oz.,75.00,2.18,Breakfast,Breakfast
66,2022/06/08,Wed,Thailand,Orange Juice 6 oz.,39.00,1.13,Breakfast,Breakfast
67,2022/06/08,Wed,Thailand,Hash Browns,40.00,1.16,Breakfast,Breakfast
68,2022/06/08,Wed,Thailand,Condensed Milk Dip,10.00,0.29,Breakfast,Breakfast
69,2022/06/08,Wed,Thailand,30% off Classic Angus Burger Set,259.00,7.52,Burgers,Regular
70,2022/06/08,Wed,Thailand,Angus Truffle The Signature Collection (Beef) (A-la-carte),209.00,6.07,Burgers,Regular
71,2022/06/08,Wed,Thailand,Angus Truffle The Signature Collection (Beef) (Set),274.00,7.96,Burgers,Regular
72,2022/06/08,Wed,Thailand,30% off Angus Truffle Jud Tem Set,299.00,8.68,Burgers,Regular
73,2022/06/08,Wed,Thailand,Classic Angus The Signature Collection (Beef) (A-la-carte),199.00,5.78,Burgers,Regular
74,2022/06/08,Wed,Thailand,Classic Angus The Signature Collection (Beef) (Set),264.00,7.67,Burgers,Regular
75,2022/06/08,Wed,Thailand,Classic Angus The Signature Collection (Pork) (A-la-carte),199.00,5.78,Burgers,Regular
76,2022/06/08,Wed,Thailand,Classic Angus The Signature Collection (Pork) (Set),264.00,7.67,Burgers,Regular
77,2022/06/08,Wed,Thailand,Deluxe Cheese Spicy Chicken The Signature Collection (Chicken) (A-la-carte),129.00,3.75,Burgers,Regular
78,2022/06/08,Wed,Thailand,Deluxe Cheese Spicy Chicken The Signature Collection (Chicken) (Set),194.00,5.63,Burgers,Regular
79,2022/06/08,Wed,Thailand,Triple Beef Cheeseburger (Beef) (A-la-carte),169.00,4.91,Burgers,Regular
80,2022/06/08,Wed,Thailand,Triple Beef Cheeseburger (Beef) (Set),234.00,6.80,Burgers,Regular
81,2022/06/08,Wed,Thailand,Double Cheeseburger (Beef) (A-la-carte),129.00,3.75,Burgers,Regular
82,2022/06/08,Wed,Thailand,Double Cheeseburger (Beef) (Set),194.00,5.63,Burgers,Regular
