,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2022/12/05,Mon,Brunei,Big Mac (Value Meal) — Medium,6.50,4.82,Regular Value Meal
2,2022/12/05,Mon,Brunei,Big Mac (Value Meal) — Large,7.10,5.26,Regular Value Meal
3,2022/12/05,Mon,Brunei,2 Pcs Fish and Fries (Value Meal) — Large,7.40,5.48,Regular Value Meal
4,2022/12/05,Mon,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.59,Regular Value Meal
5,2022/12/05,Mon,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.04,Regular Value Meal
6,2022/12/05,Mon,Brunei,Big Mac (A La Carte),5.50,4.07,Regular Value Meal
7,2022/12/05,Mon,Brunei,Double Cheeseburger (A La Carte),5.10,3.78,Regular Value Meal
8,2022/12/05,Mon,Brunei,2 Pcs Fish and Fries (A La Carte),5.50,4.07,Regular Value Meal
9,2022/12/05,Mon,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.15,Regular Value Meal
10,2022/12/05,Mon,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.59,Regular Value Meal
11,2022/12/05,Mon,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.15,Regular Value Meal
12,2022/12/05,Mon,Brunei,Filet-O-Fish (A La Carte),3.80,2.82,Regular Value Meal
13,2022/12/05,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.04,Regular Value Meal
14,2022/12/05,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.48,Regular Value Meal
15,2022/12/05,Mon,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.41,Regular Value Meal
16,2022/12/05,Mon,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.52,Regular Value Meal
17,2022/12/05,Mon,Brunei,Chicken McNuggets — 9 Pieces - A la Carte,6.30,4.67,Regular Value Meal
18,2022/12/05,Mon,Brunei,Chicken McNuggets — 9 Pieces - Medium Value Meal,6.80,5.04,Regular Value Meal
19,2022/12/05,Mon,Brunei,Chicken McNuggets — 9 Pieces - Large Value Meal,7.40,5.48,Regular Value Meal
20,2022/12/05,Mon,Brunei,Chicken McNuggets — 20 Pieces - A La Carte,12.60,9.33,Regular Value Meal
21,2022/12/05,Mon,Brunei,McChicken — Ala Carte,5.00,3.70,Regular Value Meal
22,2022/12/05,Mon,Brunei,McChicken — Medium,6.00,4.44,Regular Value Meal
23,2022/12/05,Mon,Brunei,McChicken — Large,6.60,4.89,Regular Value Meal
24,2022/12/05,Mon,Brunei,McChicken Deluxe — Ala Carte,5.20,3.85,Regular Value Meal
25,2022/12/05,Mon,Brunei,McChicken Deluxe — Medium,6.20,4.59,Regular Value Meal
26,2022/12/05,Mon,Brunei,McChicken Deluxe — Large,6.80,5.04,Regular Value Meal
27,2022/12/05,Mon,Brunei,Happy Meal Beefburger,4.90,3.63,Happy Meal
28,2022/12/05,Mon,Brunei,Happy Meal Cheeseburger,5.20,3.85,Happy Meal
29,2022/12/05,Mon,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.85,Happy Meal
30,2022/12/05,Mon,Brunei,Happy Meal Bubur McD (S),5.20,3.85,Happy Meal
31,2022/12/05,Mon,Brunei,Happy meal chicken nugget(4pc),5.50,4.07,Happy Meal
32,2022/12/05,Mon,Brunei,Fish Bites,2.20,1.63,Sides
33,2022/12/05,Mon,Brunei,Rice,0.80,0.59,Sides
34,2022/12/05,Mon,Brunei,French fries — Medium,2.20,1.63,Sides
35,2022/12/05,Mon,Brunei,French fries — Large,2.50,1.85,Sides
36,2022/12/05,Mon,Brunei,Bubur McD — Small,3.20,2.37,Sides
37,2022/12/05,Mon,Brunei,Bubur McD — Large,3.70,2.74,Sides
38,2022/12/05,Mon,Brunei,Medium fries,2.20,1.63,Sides
39,2022/12/05,Mon,Brunei,Apple Pie — 1 Pc,1.80,1.33,Dessert
40,2022/12/05,Mon,Brunei,Apple Pie — 2 Pc,3.30,2.44,Dessert
