,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/06/10,Fri,Singapore,Shake N Dip Feast,11.75,8.51,Promotion Meals,Regular Menu
2,2022/06/10,Fri,Singapore,Family Meal: 9pc McNug & FOF LEVM + ChB HM/ 4pc NugHM,22.55,16.33,Promotion Meals,Regular Menu
3,2022/06/10,Fri,Singapore,"2x Value Meal: Chicken McNuggets® (9pc) LEVM & Filet-O-Fish® LEVM""",17.35,12.56,Promotion Meals,Regular Menu
4,2022/06/10,Fri,Singapore,Chicken McNuggets® (9pc) Upsized Extra Value Meal,10.00,7.24,Promotion Meals,Regular Menu
5,2022/06/10,Fri,Singapore,Chicken McNuggets® (20pc),13.70,9.92,Promotion Meals,Regular Menu
6,2022/06/10,Fri,Singapore,Roasted Sesame & Seaweed McShaker Fries (L),4.20,3.04,Promotion Meals,Regular Menu
7,2022/06/10,Fri,Singapore,Ovaltine® McFlurry,3.40,2.46,Promotion Meals,Regular Menu
8,2022/06/10,Fri,Singapore,Banana Pie,1.85,1.34,Promotion Meals,Regular Menu
9,2022/06/10,Fri,Singapore,Hokkaido Salmon Extra Value Meal,6.00,4.34,Promotion Meals,Regular Menu
10,2022/06/10,Fri,Singapore,Double Hokkaido Salmon Extra Value Meal,8.80,6.37,Promotion Meals,Regular Menu
11,2022/06/10,Fri,Singapore,Chicken McCrispy® (6pc) Value Bundle,22.30,16.15,Chicken McCrispy®,Regular Menu
12,2022/06/10,Fri,Singapore,Chicken McNuggets® (20pc),13.70,9.92,Sharing,Regular Menu
13,2022/06/10,Fri,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.23,Sharing,Regular Menu
14,2022/06/10,Fri,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.28,Sharing,Regular Menu
15,2022/06/10,Fri,Singapore,McWings® 4pc,5.75,4.16,Sharing,Regular Menu
16,2022/06/10,Fri,Singapore,Chicken McNuggets® (9pc) Upsized Extra Value Meal,10.00,7.24,Ala Carte & Value Meals,Regular Menu
17,2022/06/10,Fri,Singapore,Chicken McNuggets® (6pc) Upsized Extra Value Meal ,8.85,6.41,Ala Carte & Value Meals,Regular Menu
18,2022/06/10,Fri,Singapore,Chicken McNuggets® (20pc),13.70,9.92,Ala Carte & Value Meals,Regular Menu
19,2022/06/10,Fri,Singapore,Hokkaido Salmon Extra Value Meal,6.00,4.34,Ala Carte & Value Meals,Regular Menu
20,2022/06/10,Fri,Singapore,Double Hokkaido Salmon Extra Value Meal,8.80,6.37,Ala Carte & Value Meals,Regular Menu
21,2022/06/10,Fri,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.80,7.10,Ala Carte & Value Meals,Regular Menu
22,2022/06/10,Fri,Singapore,Angus BLT Extra Value Meal,9.95,7.20,Ala Carte & Value Meals,Regular Menu
23,2022/06/10,Fri,Singapore,Original Angus Cheeseburger Extra Value Meal,8.95,6.48,Ala Carte & Value Meals,Regular Menu
24,2022/06/10,Fri,Singapore,Dbl McSpicy® Extra Value Meal,9.80,7.10,Ala Carte & Value Meals,Regular Menu
25,2022/06/10,Fri,Singapore,McSpicy® Extra Value Meal,8.60,6.23,Ala Carte & Value Meals,Regular Menu
26,2022/06/10,Fri,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.52,Ala Carte & Value Meals,Regular Menu
27,2022/06/10,Fri,Singapore,Filet-O-Fish® Extra Value Meal,6.85,4.96,Ala Carte & Value Meals,Regular Menu
28,2022/06/10,Fri,Singapore,McChicken® Extra Value Meal,6.50,4.71,Ala Carte & Value Meals,Regular Menu
29,2022/06/10,Fri,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.52,Ala Carte & Value Meals,Regular Menu
