,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/08/26,Fri,Singapore,Laksa Delight Prawn Feast,12.30,8.85,Promotion Meals,Regular Menu
2,2022/08/26,Fri,Singapore,Laksa Delight Chicken Feast,12.30,8.85,Promotion Meals,Regular Menu
3,2022/08/26,Fri,Singapore,2x Value Meal: Laksa Delight Prawn/Chicken & McSpicy EVM,18.60,13.38,Promotion Meals,Regular Menu
4,2022/08/26,Fri,Singapore,Laksa Delight Prawn Extra Value Meal,10.00,7.19,Promotion Meals,Regular Menu
5,2022/08/26,Fri,Singapore,Laksa Delight Chicken Extra Value Meal,10.00,7.19,Promotion Meals,Regular Menu
6,2022/08/26,Fri,Singapore,Pulut Hitam Pie,2.30,1.65,Promotion Meals,Regular Menu
7,2022/08/26,Fri,Singapore,Teh C Frappé,4.95,3.56,Promotion Meals,Regular Menu
8,2022/08/26,Fri,Singapore,Sweet and Spicy Chicken Cutlet (1pc),2.40,1.73,Promotion Meals,Regular Menu
9,2022/08/26,Fri,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,16.04,Chicken McCrispy®,Regular Menu
10,2022/08/26,Fri,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.69,Chicken McCrispy®,Regular Menu
11,2022/08/26,Fri,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,16.04,Sharing,Regular Menu
12,2022/08/26,Fri,Singapore,Chicken McNuggets® (20pc),13.70,9.85,Sharing,Regular Menu
13,2022/08/26,Fri,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.18,Sharing,Regular Menu
14,2022/08/26,Fri,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.21,Sharing,Regular Menu
15,2022/08/26,Fri,Singapore,McWings® 4pc,5.75,4.14,Sharing,Regular Menu
16,2022/08/26,Fri,Singapore,Laksa Delight Prawn Extra Value Meal,10.00,7.19,Ala Carte & Value Meals,Regular Menu
17,2022/08/26,Fri,Singapore,Laksa Delight Chicken Extra Value Meal,10.00,7.19,Ala Carte & Value Meals,Regular Menu
