,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2023/12/30,Sat,Singapore,Sweet 'N Sour Fish (Double) Meal,10.75,8.14,Promotion Meals,Regular Menu
2,2023/12/30,Sat,Singapore,Sweet 'N Sour Chicken (Single) Meal,10.15,7.69,Promotion Meals,Regular Menu
3,2023/12/30,Sat,Singapore,2xVM: Sweet 'N Sour Fish(Dbl) EVM + McSpicy® EVM,20.20,15.30,Promotion Meals,Regular Menu
4,2023/12/30,Sat,Singapore,Sweet 'N Sour Fish (Double) Feast,14.35,10.87,Promotion Meals,Regular Menu
5,2023/12/30,Sat,Singapore,Sweet 'N Sour Chicken (Single) Feast,13.75,10.41,Promotion Meals,Regular Menu
6,2023/12/30,Sat,Singapore,Happy Sharing Box D: 4pc Ha! Drumlets + 6pc Chicken McNuggets®,10.70,8.10,Promotion Meals,Regular Menu
7,2023/12/30,Sat,Singapore,Ha! Chicken Drumlets (2pc),3.60,2.73,Promotion Meals,Regular Menu
8,2023/12/30,Sat,Singapore,Pineapple Coconut Frappé,5.25,3.98,Promotion Meals,Regular Menu
9,2023/12/30,Sat,Singapore,Dark Chocolate Sea Salt Frappé,5.55,4.20,Promotion Meals,Regular Menu
10,2023/12/30,Sat,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.38,Chicken McCrispy®,Regular Menu
11,2023/12/30,Sat,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,10.05,7.61,Chicken McCrispy®,Regular Menu
12,2023/12/30,Sat,Singapore,Happy Sharing Box D: 4pc Ha! Drumlets + 6pc Chicken McNuggets®,10.70,8.10,Sharing,Regular Menu
13,2023/12/30,Sat,Singapore,Ha! Chicken Drumlets (2pc),3.60,2.73,Sharing,Regular Menu
14,2023/12/30,Sat,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.38,Sharing,Regular Menu
15,2023/12/30,Sat,Singapore,Chicken McCrispy® Spicy (6pc),19.50,14.77,Sharing,Regular Menu
16,2023/12/30,Sat,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.65,Sharing,Regular Menu
17,2023/12/30,Sat,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.80,Sharing,Regular Menu
18,2023/12/30,Sat,Singapore,Chicken McNuggets® (20pc),14.85,11.25,Sharing,Regular Menu
19,2023/12/30,Sat,Singapore,McWings® 4pc,6.40,4.85,Sharing,Regular Menu
20,2023/12/30,Sat,Singapore,Sweet 'N Sour Fish (Double) Meal,10.75,8.14,Ala Carte & Value Meals,Regular Menu
21,2023/12/30,Sat,Singapore,Sweet 'N Sour Chicken (Single) Meal,10.15,7.69,Ala Carte & Value Meals,Regular Menu
22,2023/12/30,Sat,Singapore,Ha! Chicken Drumlets (2pc),3.60,2.73,Ala Carte & Value Meals,Regular Menu
23,2023/12/30,Sat,Singapore,McSpicy® with Cheese Meal,10.75,8.14,Ala Carte & Value Meals,Regular Menu
24,2023/12/30,Sat,Singapore,Double McSpicy® with Cheese Meal,11.95,9.05,Ala Carte & Value Meals,Regular Menu
25,2023/12/30,Sat,Singapore,McChicken® with Cheese Meal,8.45,6.40,Ala Carte & Value Meals,Regular Menu
26,2023/12/30,Sat,Singapore,Double Quarter Pounder® with Cheese Extra Value Meal,11.60,8.78,Ala Carte & Value Meals,Regular Menu
27,2023/12/30,Sat,Singapore,Quarter Pounder® with Cheese Extra Value Meal,9.95,7.53,Ala Carte & Value Meals,Regular Menu
28,2023/12/30,Sat,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.38,Ala Carte & Value Meals,Regular Menu
29,2023/12/30,Sat,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,10.05,7.61,Ala Carte & Value Meals,Regular Menu
30,2023/12/30,Sat,Singapore,Buttermilk Crispy Chicken Extra Value Meal,11.05,8.37,Ala Carte & Value Meals,Regular Menu
31,2023/12/30,Sat,Singapore,McSpicy® Extra Value Meal,9.45,7.16,Ala Carte & Value Meals,Regular Menu
32,2023/12/30,Sat,Singapore,Dbl McSpicy® Extra Value Meal,10.65,8.07,Ala Carte & Value Meals,Regular Menu
33,2023/12/30,Sat,Singapore,McChicken® Extra Value Meal,7.15,5.41,Ala Carte & Value Meals,Regular Menu
34,2023/12/30,Sat,Singapore,Filet-O-Fish® Extra Value Meal,7.45,5.64,Ala Carte & Value Meals,Regular Menu
35,2023/12/30,Sat,Singapore,Dbl Filet-O-Fish® Extra Value Meal,10.00,7.57,Ala Carte & Value Meals,Regular Menu
36,2023/12/30,Sat,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,8.40,6.36,Ala Carte & Value Meals,Regular Menu
37,2023/12/30,Sat,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.70,7.35,Ala Carte & Value Meals,Regular Menu
38,2023/12/30,Sat,Singapore,Chicken McNuggets® (20pc),14.85,11.25,Ala Carte & Value Meals,Regular Menu
39,2023/12/30,Sat,Singapore,Big Mac® Extra Value Meal,9.95,7.53,Ala Carte & Value Meals,Regular Menu
40,2023/12/30,Sat,Singapore,Double Cheeseburger Extra Value Meal,7.95,6.02,Ala Carte & Value Meals,Regular Menu
41,2023/12/30,Sat,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.65,Ala Carte & Value Meals,Regular Menu
42,2023/12/30,Sat,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.80,Ala Carte & Value Meals,Regular Menu
43,2023/12/30,Sat,Singapore,McWings® 4pc Extra Value Meal,8.15,6.17,Ala Carte & Value Meals,Regular Menu
44,2023/12/30,Sat,Singapore,Grilled Chicken McWrap Extra Value Meal,9.05,6.85,Ala Carte & Value Meals,Regular Menu
45,2023/12/30,Sat,Singapore,Cheeseburger,4.30,3.26,Ala Carte & Value Meals,Regular Menu
46,2023/12/30,Sat,Singapore,Hamburger,3.30,2.50,Ala Carte & Value Meals,Regular Menu
47,2023/12/30,Sat,Singapore,Happy Sharing Box D: 4pc Ha! Drumlets + 6pc Chicken McNuggets®,10.70,8.10,Sides,Regular Menu
