,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/08/27,Sat,Singapore,Laksa Delight Prawn Feast,12.30,8.85,Promotion Meals,Regular Menu
2,2022/08/27,Sat,Singapore,Laksa Delight Chicken Feast,12.30,8.85,Promotion Meals,Regular Menu
3,2022/08/27,Sat,Singapore,2x Value Meal: Laksa Delight Prawn/Chicken & McSpicy EVM,18.60,13.39,Promotion Meals,Regular Menu
4,2022/08/27,Sat,Singapore,Laksa Delight Prawn Extra Value Meal,10.00,7.20,Promotion Meals,Regular Menu
5,2022/08/27,Sat,Singapore,Laksa Delight Chicken Extra Value Meal,10.00,7.20,Promotion Meals,Regular Menu
6,2022/08/27,Sat,Singapore,Pulut Hitam Pie,2.30,1.66,Promotion Meals,Regular Menu
7,2022/08/27,Sat,Singapore,Teh C Frappé,4.95,3.56,Promotion Meals,Regular Menu
8,2022/08/27,Sat,Singapore,Sweet and Spicy Chicken Cutlet (1pc),2.40,1.73,Promotion Meals,Regular Menu
9,2022/08/27,Sat,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,16.05,Chicken McCrispy®,Regular Menu
10,2022/08/27,Sat,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.69,Chicken McCrispy®,Regular Menu
11,2022/08/27,Sat,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,16.05,Sharing,Regular Menu
12,2022/08/27,Sat,Singapore,Chicken McNuggets® (20pc),13.70,9.86,Sharing,Regular Menu
13,2022/08/27,Sat,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.19,Sharing,Regular Menu
14,2022/08/27,Sat,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.22,Sharing,Regular Menu
15,2022/08/27,Sat,Singapore,McWings® 4pc,5.75,4.14,Sharing,Regular Menu
16,2022/08/27,Sat,Singapore,Laksa Delight Prawn Extra Value Meal,10.00,7.20,Ala Carte & Value Meals,Regular Menu
17,2022/08/27,Sat,Singapore,Laksa Delight Chicken Extra Value Meal,10.00,7.20,Ala Carte & Value Meals,Regular Menu
18,2022/08/27,Sat,Singapore,Sweet and Spicy Chicken Cutlet (1pc),2.40,1.73,Ala Carte & Value Meals,Regular Menu
19,2022/08/27,Sat,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.69,Ala Carte & Value Meals,Regular Menu
20,2022/08/27,Sat,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.80,7.05,Ala Carte & Value Meals,Regular Menu
21,2022/08/27,Sat,Singapore,Angus BLT Extra Value Meal,9.95,7.16,Ala Carte & Value Meals,Regular Menu
22,2022/08/27,Sat,Singapore,Original Angus Cheeseburger Extra Value Meal,8.95,6.44,Ala Carte & Value Meals,Regular Menu
23,2022/08/27,Sat,Singapore,Dbl McSpicy® Extra Value Meal,9.80,7.05,Ala Carte & Value Meals,Regular Menu
24,2022/08/27,Sat,Singapore,McSpicy® Extra Value Meal,8.60,6.19,Ala Carte & Value Meals,Regular Menu
25,2022/08/27,Sat,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.48,Ala Carte & Value Meals,Regular Menu
26,2022/08/27,Sat,Singapore,Filet-O-Fish® Extra Value Meal,6.85,4.93,Ala Carte & Value Meals,Regular Menu
27,2022/08/27,Sat,Singapore,McChicken® Extra Value Meal,6.50,4.68,Ala Carte & Value Meals,Regular Menu
28,2022/08/27,Sat,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.48,Ala Carte & Value Meals,Regular Menu
29,2022/08/27,Sat,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.65,Ala Carte & Value Meals,Regular Menu
30,2022/08/27,Sat,Singapore,Big Mac® Extra Value Meal,8.95,6.44,Ala Carte & Value Meals,Regular Menu
31,2022/08/27,Sat,Singapore,Double Cheeseburger Extra Value Meal,7.00,5.04,Ala Carte & Value Meals,Regular Menu
32,2022/08/27,Sat,Singapore,Chicken McNuggets® (20pc),13.70,9.86,Ala Carte & Value Meals,Regular Menu
33,2022/08/27,Sat,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,10.22,Ala Carte & Value Meals,Regular Menu
34,2022/08/27,Sat,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.19,Ala Carte & Value Meals,Regular Menu
35,2022/08/27,Sat,Singapore,McWings® 4pc Extra Value Meal,7.80,5.61,Ala Carte & Value Meals,Regular Menu
36,2022/08/27,Sat,Singapore,Grilled Chicken McWrap Extra Value Meal,8.70,6.26,Ala Carte & Value Meals,Regular Menu
37,2022/08/27,Sat,Singapore,Cheeseburger,3.65,2.63,Ala Carte & Value Meals,Regular Menu
38,2022/08/27,Sat,Singapore,Hamburger,2.95,2.12,Ala Carte & Value Meals,Regular Menu
39,2022/08/27,Sat,Singapore,Pulut Hitam Pie,2.30,1.66,Sides,Regular Menu
