,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/10/19,Wed,Singapore,Ninja Chicken Special,11.10,7.81,Promotion Meals,Regular Menu
2,2022/10/19,Wed,Singapore,Ninja Chicken,7.45,5.24,Promotion Meals,Regular Menu
3,2022/10/19,Wed,Singapore,2 X Ninja Chicken Meals (L Fries),21.40,15.05,Promotion Meals,Regular Menu
4,2022/10/19,Wed,Singapore,Samurai Beef Special,10.90,7.67,Promotion Meals,Regular Menu
5,2022/10/19,Wed,Singapore,Samurai Beef Extra Value Meal (Double),11.50,8.09,Promotion Meals,Regular Menu
6,2022/10/19,Wed,Singapore,Samurai Beef Extra Value Meal (Single),9.50,6.68,Promotion Meals,Regular Menu
7,2022/10/19,Wed,Singapore,Seaweed Shaker Fries (L),4.20,2.95,Promotion Meals,Regular Menu
8,2022/10/19,Wed,Singapore,Yuzu Cream Cheese Pie,2.40,1.69,Promotion Meals,Regular Menu
9,2022/10/19,Wed,Singapore,2x Value Meal: 2 Samurai Beef LEVM,21.00,14.77,Promotion Meals,Regular Menu
10,2022/10/19,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,15.68,Chicken McCrispy®,Regular Menu
11,2022/10/19,Wed,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.54,Chicken McCrispy®,Regular Menu
12,2022/10/19,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,15.68,Sharing,Regular Menu
13,2022/10/19,Wed,Singapore,Chicken McNuggets® (20pc),13.70,9.64,Sharing,Regular Menu
14,2022/10/19,Wed,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.05,Sharing,Regular Menu
15,2022/10/19,Wed,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,9.99,Sharing,Regular Menu
16,2022/10/19,Wed,Singapore,McWings® 4pc,5.75,4.04,Sharing,Regular Menu
17,2022/10/19,Wed,Singapore,Ninja Chicken,7.45,5.24,Ala Carte & Value Meals,Regular Menu
18,2022/10/19,Wed,Singapore,Samurai Beef Extra Value Meal (Double),11.50,8.09,Ala Carte & Value Meals,Regular Menu
19,2022/10/19,Wed,Singapore,Samurai Beef Extra Value Meal (Single),9.50,6.68,Ala Carte & Value Meals,Regular Menu
20,2022/10/19,Wed,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.54,Ala Carte & Value Meals,Regular Menu
21,2022/10/19,Wed,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.80,6.89,Ala Carte & Value Meals,Regular Menu
22,2022/10/19,Wed,Singapore,Angus BLT Extra Value Meal,9.95,7.00,Ala Carte & Value Meals,Regular Menu
23,2022/10/19,Wed,Singapore,Original Angus Cheeseburger Extra Value Meal,8.95,6.29,Ala Carte & Value Meals,Regular Menu
24,2022/10/19,Wed,Singapore,Dbl McSpicy® Extra Value Meal,9.80,6.89,Ala Carte & Value Meals,Regular Menu
25,2022/10/19,Wed,Singapore,McSpicy® Extra Value Meal,8.60,6.05,Ala Carte & Value Meals,Regular Menu
26,2022/10/19,Wed,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.33,Ala Carte & Value Meals,Regular Menu
27,2022/10/19,Wed,Singapore,Filet-O-Fish® Extra Value Meal,6.85,4.82,Ala Carte & Value Meals,Regular Menu
28,2022/10/19,Wed,Singapore,McChicken® Extra Value Meal,6.50,4.57,Ala Carte & Value Meals,Regular Menu
29,2022/10/19,Wed,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.33,Ala Carte & Value Meals,Regular Menu
30,2022/10/19,Wed,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.52,Ala Carte & Value Meals,Regular Menu
31,2022/10/19,Wed,Singapore,Big Mac® Extra Value Meal,8.95,6.29,Ala Carte & Value Meals,Regular Menu
32,2022/10/19,Wed,Singapore,Double Cheeseburger Extra Value Meal,7.00,4.92,Ala Carte & Value Meals,Regular Menu
33,2022/10/19,Wed,Singapore,Chicken McNuggets® (20pc),13.70,9.64,Ala Carte & Value Meals,Regular Menu
34,2022/10/19,Wed,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,9.99,Ala Carte & Value Meals,Regular Menu
35,2022/10/19,Wed,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.05,Ala Carte & Value Meals,Regular Menu
36,2022/10/19,Wed,Singapore,McWings® 4pc Extra Value Meal,7.80,5.49,Ala Carte & Value Meals,Regular Menu
37,2022/10/19,Wed,Singapore,Grilled Chicken McWrap Extra Value Meal,8.70,6.12,Ala Carte & Value Meals,Regular Menu
38,2022/10/19,Wed,Singapore,Cheeseburger,3.65,2.57,Ala Carte & Value Meals,Regular Menu
39,2022/10/19,Wed,Singapore,Hamburger,2.95,2.07,Ala Carte & Value Meals,Regular Menu
40,2022/10/19,Wed,Singapore,Seaweed Shaker Fries (L),4.20,2.95,Sides,Regular Menu
41,2022/10/19,Wed,Singapore,Yuzu Cream Cheese Pie,2.40,1.69,Sides,Regular Menu
42,2022/10/19,Wed,Singapore,Chicken McNuggets® (20pc),13.70,9.64,Sides,Regular Menu
43,2022/10/19,Wed,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.33,Sides,Regular Menu
44,2022/10/19,Wed,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.85,5.52,Sides,Regular Menu
45,2022/10/19,Wed,Singapore,McWings® 4pc Extra Value Meal,7.80,5.49,Sides,Regular Menu
46,2022/10/19,Wed,Singapore,McWings® 2pc,2.85,2.00,Sides,Regular Menu
47,2022/10/19,Wed,Singapore,Apple Pie,2.10,1.48,Sides,Regular Menu
48,2022/10/19,Wed,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,9.99,Sides,Regular Menu
49,2022/10/19,Wed,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.05,Sides,Regular Menu
50,2022/10/19,Wed,Singapore,French Fries (L),4.20,2.95,Sides,Regular Menu
51,2022/10/19,Wed,Singapore,French Fries (M),3.95,2.78,Sides,Regular Menu
52,2022/10/19,Wed,Singapore,French Fries,2.35,1.65,Sides,Regular Menu
53,2022/10/19,Wed,Singapore,Apple Slices,1.90,1.34,Sides,Regular Menu
54,2022/10/19,Wed,Singapore,Corn Cup (5oz),1.95,1.37,Sides,Regular Menu
55,2022/10/19,Wed,Singapore,Oreo® McFlurry®,3.50,2.46,Desserts,Regular Menu
56,2022/10/19,Wed,Singapore,Mudpie McFlurry®,3.90,2.74,Desserts,Regular Menu
57,2022/10/19,Wed,Singapore,Strawberry Shortcake McFlurry®,3.90,2.74,Desserts,Regular Menu
58,2022/10/19,Wed,Singapore,Hot Fudge Sundae,2.40,1.69,Desserts,Regular Menu
59,2022/10/19,Wed,Singapore,Strawberry Sundae,2.40,1.69,Desserts,Regular Menu
60,2022/10/19,Wed,Singapore,Teh C Frappé,4.95,3.48,Beverages,Regular Menu
61,2022/10/19,Wed,Singapore,Mocha Frappe with Oreo Cookies (S),4.95,3.48,Beverages,Regular Menu
62,2022/10/19,Wed,Singapore,Caramel Frappe with Oreo Cookies (S),4.95,3.48,Beverages,Regular Menu
63,2022/10/19,Wed,Singapore,Mocha Frappe (S),4.45,3.13,Beverages,Regular Menu
64,2022/10/19,Wed,Singapore,Caramel Frappe (S),4.45,3.13,Beverages,Regular Menu
65,2022/10/19,Wed,Singapore,Iced MILO® (S),3.80,2.67,Beverages,Regular Menu
66,2022/10/19,Wed,Singapore,Jasmine Green Tea (S),3.80,2.67,Beverages,Regular Menu
67,2022/10/19,Wed,Singapore,Iced Lemon Tea (S),3.80,2.67,Beverages,Regular Menu
68,2022/10/19,Wed,Singapore,Cappuccino,4.30,3.02,Beverages,Regular Menu
69,2022/10/19,Wed,Singapore,Latte (M),4.30,3.02,Beverages,Regular Menu
70,2022/10/19,Wed,Singapore,Iced Latte,4.60,3.24,Beverages,Regular Menu
71,2022/10/19,Wed,Singapore,McCafé Premium Roast Coffee,2.85,2.00,Beverages,Regular Menu
72,2022/10/19,Wed,Singapore,Ribena®,2.85,2.00,Beverages,Regular Menu
73,2022/10/19,Wed,Singapore,100% Pure Orange Juice (Junior),3.95,2.78,Beverages,Regular Menu
74,2022/10/19,Wed,Singapore,"Low-fat, High-Calcium Milk",2.95,2.07,Beverages,Regular Menu
75,2022/10/19,Wed,Singapore,Hot Tea,2.85,2.00,Beverages,Regular Menu
