,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/05/27,Fri,Singapore,Hokkaido Salmon Extra Value Meal,6.00,4.37,Promotion Meals,Regular Menu
2,2022/05/27,Fri,Singapore,Double Hokkaido Salmon Extra Value Meal,8.80,6.40,Promotion Meals,Regular Menu
3,2022/05/27,Fri,Singapore,Yuzu McFizz®,3.30,2.40,Promotion Meals,Regular Menu
4,2022/05/27,Fri,Singapore,Chocolate Pie,1.95,1.42,Promotion Meals,Regular Menu
5,2022/05/27,Fri,Singapore,Chicken McCrispy® (6pc) Value Bundle,22.10,16.08,Chicken McCrispy®,Regular Menu
6,2022/05/27,Fri,Singapore,Chicken McCrispy® (2pc) Extra Value Meal,9.00,6.55,Chicken McCrispy®,Regular Menu
7,2022/05/27,Fri,Singapore,Chicken McNuggets® (20pc),13.60,9.90,Sharing,Regular Menu
8,2022/05/27,Fri,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.45,6.15,Sharing,Regular Menu
9,2022/05/27,Fri,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),13.95,10.15,Sharing,Regular Menu
10,2022/05/27,Fri,Singapore,McWings® 4pc,5.75,4.18,Sharing,Regular Menu
11,2022/05/27,Fri,Singapore,Hokkaido Salmon Extra Value Meal,6.00,4.37,Ala Carte & Value Meals,Regular Menu
12,2022/05/27,Fri,Singapore,Double Hokkaido Salmon Extra Value Meal,8.80,6.40,Ala Carte & Value Meals,Regular Menu
13,2022/05/27,Fri,Singapore,Chicken McCrispy® (2pc) Extra Value Meal,9.00,6.55,Ala Carte & Value Meals,Regular Menu
14,2022/05/27,Fri,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.65,7.02,Ala Carte & Value Meals,Regular Menu
15,2022/05/27,Fri,Singapore,Angus BLT Extra Value Meal,9.80,7.13,Ala Carte & Value Meals,Regular Menu
16,2022/05/27,Fri,Singapore,Original Angus Cheeseburger Extra Value Meal,8.75,6.37,Ala Carte & Value Meals,Regular Menu
17,2022/05/27,Fri,Singapore,Dbl McSpicy® Extra Value Meal,9.70,7.06,Ala Carte & Value Meals,Regular Menu
18,2022/05/27,Fri,Singapore,McSpicy® Extra Value Meal,8.50,6.19,Ala Carte & Value Meals,Regular Menu
19,2022/05/27,Fri,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.55,Ala Carte & Value Meals,Regular Menu
20,2022/05/27,Fri,Singapore,Filet-O-Fish® Extra Value Meal,6.55,4.77,Ala Carte & Value Meals,Regular Menu
21,2022/05/27,Fri,Singapore,McChicken® Extra Value Meal,6.10,4.44,Ala Carte & Value Meals,Regular Menu
22,2022/05/27,Fri,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.55,Ala Carte & Value Meals,Regular Menu
23,2022/05/27,Fri,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.50,5.46,Ala Carte & Value Meals,Regular Menu
24,2022/05/27,Fri,Singapore,Big Mac® Extra Value Meal,8.95,6.51,Ala Carte & Value Meals,Regular Menu
25,2022/05/27,Fri,Singapore,Double Cheeseburger Extra Value Meal,6.95,5.06,Ala Carte & Value Meals,Regular Menu
26,2022/05/27,Fri,Singapore,Chicken McNuggets® (20pc),13.60,9.90,Ala Carte & Value Meals,Regular Menu
27,2022/05/27,Fri,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),13.95,10.15,Ala Carte & Value Meals,Regular Menu
28,2022/05/27,Fri,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.45,6.15,Ala Carte & Value Meals,Regular Menu
29,2022/05/27,Fri,Singapore,McWings® 4pc Extra Value Meal,7.75,5.64,Ala Carte & Value Meals,Regular Menu
30,2022/05/27,Fri,Singapore,Grilled Chicken McWrap Extra Value Meal,8.60,6.26,Ala Carte & Value Meals,Regular Menu
31,2022/05/27,Fri,Singapore,Cheeseburger,3.65,2.66,Ala Carte & Value Meals,Regular Menu
32,2022/05/27,Fri,Singapore,Hamburger,2.95,2.15,Ala Carte & Value Meals,Regular Menu
33,2022/05/27,Fri,Singapore,Chocolate Pie,1.95,1.42,Sides,Regular Menu
34,2022/05/27,Fri,Singapore,Chicken McNuggets® (20pc),13.60,9.90,Sides,Regular Menu
35,2022/05/27,Fri,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.00,6.55,Sides,Regular Menu
36,2022/05/27,Fri,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,7.50,5.46,Sides,Regular Menu
37,2022/05/27,Fri,Singapore,McWings® 4pc Extra Value Meal,7.75,5.64,Sides,Regular Menu
38,2022/05/27,Fri,Singapore,McWings® 2pc,2.75,2.00,Sides,Regular Menu
39,2022/05/27,Fri,Singapore,Apple Pie,1.95,1.42,Sides,Regular Menu
40,2022/05/27,Fri,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),13.95,10.15,Sides,Regular Menu
41,2022/05/27,Fri,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.45,6.15,Sides,Regular Menu
42,2022/05/27,Fri,Singapore,French Fries (L),4.00,2.91,Sides,Regular Menu
43,2022/05/27,Fri,Singapore,French Fries (M),3.75,2.73,Sides,Regular Menu
44,2022/05/27,Fri,Singapore,French Fries,2.15,1.56,Sides,Regular Menu
45,2022/05/27,Fri,Singapore,Apple Slices,1.90,1.38,Sides,Regular Menu
46,2022/05/27,Fri,Singapore,Corn Cup (5oz),1.95,1.42,Sides,Regular Menu
47,2022/05/27,Fri,Singapore,Oreo® McFlurry®,3.50,2.55,Desserts,Regular Menu
48,2022/05/27,Fri,Singapore,Mudpie McFlurry®,3.80,2.77,Desserts,Regular Menu
49,2022/05/27,Fri,Singapore,Strawberry Shortcake McFlurry®,3.80,2.77,Desserts,Regular Menu
50,2022/05/27,Fri,Singapore,Hot Fudge Sundae,2.20,1.60,Desserts,Regular Menu
51,2022/05/27,Fri,Singapore,Strawberry Sundae,2.20,1.60,Desserts,Regular Menu
52,2022/05/27,Fri,Singapore,Yuzu McFizz®,3.30,2.40,Beverages,Regular Menu
53,2022/05/27,Fri,Singapore,Iced MILO® (S),3.80,2.77,Beverages,Regular Menu
54,2022/05/27,Fri,Singapore,Jasmine Green Tea (S),3.80,2.77,Beverages,Regular Menu
55,2022/05/27,Fri,Singapore,Iced Lemon Tea (S),3.80,2.77,Beverages,Regular Menu
56,2022/05/27,Fri,Singapore,McCafé Cappuccino,4.30,3.13,Beverages,Regular Menu
57,2022/05/27,Fri,Singapore,McCafé Latte,4.30,3.13,Beverages,Regular Menu
58,2022/05/27,Fri,Singapore,McCafé Iced Latte,4.60,3.35,Beverages,Regular Menu
59,2022/05/27,Fri,Singapore,McCafé Premium Roast Coffee,2.85,2.07,Beverages,Regular Menu
60,2022/05/27,Fri,Singapore,McCafé Mocha Frappe with Oreo Cookies (S),4.95,3.60,Beverages,Regular Menu
61,2022/05/27,Fri,Singapore,McCafé Caramel Frappe with Oreo Cookies (S),4.95,3.60,Beverages,Regular Menu
62,2022/05/27,Fri,Singapore,McCafé Mocha Frappe (S),4.45,3.24,Beverages,Regular Menu
63,2022/05/27,Fri,Singapore,McCafé Caramel Frappe (S),4.45,3.24,Beverages,Regular Menu
64,2022/05/27,Fri,Singapore,Ribena®,2.85,2.07,Beverages,Regular Menu
65,2022/05/27,Fri,Singapore,100% Pure Orange Juice (Junior),3.95,2.87,Beverages,Regular Menu
66,2022/05/27,Fri,Singapore,"Low-fat, High-Calcium Milk",2.95,2.15,Beverages,Regular Menu
67,2022/05/27,Fri,Singapore,Hot Tea,2.85,2.07,Beverages,Regular Menu
68,2022/05/27,Fri,Singapore,Hot MILO®,3.25,2.37,Beverages,Regular Menu
69,2022/05/27,Fri,Singapore,Coca-Cola® Original Taste Less Sugar (S),2.95,2.15,Beverages,Regular Menu
70,2022/05/27,Fri,Singapore,Coca-Cola® Zero Sugar (S),2.95,2.15,Beverages,Regular Menu
71,2022/05/27,Fri,Singapore,Sprite® (S),2.95,2.15,Beverages,Regular Menu
72,2022/05/27,Fri,Singapore,Dasani®,3.10,2.26,Beverages,Regular Menu
73,2022/05/27,Fri,Singapore,Family Meal: McSpicy® + Filet-O-Fish® Extra Value Meal + Cheeseburger/ 4pc McNuggets® HM,20.25,14.74,For the Family,Regular Menu
74,2022/05/27,Fri,Singapore,Cheeseburger Happy Meal®,5.20,3.78,For the Family,Regular Menu
75,2022/05/27,Fri,Singapore,Chicken McNuggets® 4pc Happy Meal®,5.20,3.78,For the Family,Regular Menu
76,2022/05/27,Fri,Singapore,2x Value Meal - Breakfast Deluxe + SME EVM,14.70,10.70,Promotion Meals,Breakfast Menu
77,2022/05/27,Fri,Singapore,Family Meal: BF Deluxe + SME EVM + HCake HM,19.60,14.26,Promotion Meals,Breakfast Menu
78,2022/05/27,Fri,Singapore,Sausage McMuffin® with Egg Extra Value Meal ,6.60,4.80,Promotion Meals,Breakfast Menu
79,2022/05/27,Fri,Singapore,Egg McMuffin® Extra Value Meal,6.00,4.37,Promotion Meals,Breakfast Menu
80,2022/05/27,Fri,Singapore,Chicken Muffin Extra Value Meal,5.70,4.15,Promotion Meals,Breakfast Menu
81,2022/05/27,Fri,Singapore,Sausage McMuffin® Extra Value Meal,5.70,4.15,Promotion Meals,Breakfast Menu
