,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2025/01/25,Sat,Singapore,Lohei Treasure Box,28.80,21.31,What's New,Regular Menu
2,2025/01/25,Sat,Singapore,Prosperity Beef Burger® Feast,12.85,9.51,What's New,Regular Menu
3,2025/01/25,Sat,Singapore,Prosperity Chicken Burger® Feast,12.85,9.51,What's New,Regular Menu
4,2025/01/25,Sat,Singapore,Fortune Prosperity Beef Burger®,8.10,5.99,What's New,Regular Menu
5,2025/01/25,Sat,Singapore,Fortune Prosperity Beef Burger® Meal,10.95,8.10,What's New,Regular Menu
6,2025/01/25,Sat,Singapore,Fortune Prosperity Beef Burger® Upsized Meal,12.15,8.99,What's New,Regular Menu
7,2025/01/25,Sat,Singapore,Fortune Prosperity Beef Burger® Feast,14.05,10.40,What's New,Regular Menu
8,2025/01/25,Sat,Singapore,Fortune Prosperity Chicken Burger®,8.10,5.99,What's New,Regular Menu
9,2025/01/25,Sat,Singapore,Fortune Prosperity Chicken Burger® Meal,10.95,8.10,What's New,Regular Menu
10,2025/01/25,Sat,Singapore,Fortune Prosperity Chicken Burger® Upsized Meal,12.15,8.99,What's New,Regular Menu
11,2025/01/25,Sat,Singapore,Fortune Prosperity Chicken Burger® Feast,14.05,10.40,What's New,Regular Menu
12,2025/01/25,Sat,Singapore,Prosperity Beef Burger®,6.90,5.11,What's New,Regular Menu
13,2025/01/25,Sat,Singapore,Prosperity Beef Burger® Meal,9.75,7.21,What's New,Regular Menu
14,2025/01/25,Sat,Singapore,Prosperity Beef Burger® Upsized Meal,10.95,8.10,What's New,Regular Menu
15,2025/01/25,Sat,Singapore,Prosperity Chicken Burger®,6.90,5.11,What's New,Regular Menu
16,2025/01/25,Sat,Singapore,Prosperity Chicken Burger® Meal,9.75,7.21,What's New,Regular Menu
17,2025/01/25,Sat,Singapore,Prosperity Chicken Burger® Upsized Meal,10.95,8.10,What's New,Regular Menu
18,2025/01/25,Sat,Singapore,Double Prosperity Beef Burger®,9.45,6.99,What's New,Regular Menu
19,2025/01/25,Sat,Singapore,Double Prosperity Beef Burger® Meal,11.75,8.70,What's New,Regular Menu
20,2025/01/25,Sat,Singapore,Double Prosperity Beef Burger® Upsized Meal,12.95,9.58,What's New,Regular Menu
21,2025/01/25,Sat,Singapore,Double Prosperity Chicken Burger®,9.45,6.99,What's New,Regular Menu
22,2025/01/25,Sat,Singapore,Double Prosperity Chicken Burger® Meal,11.75,8.70,What's New,Regular Menu
23,2025/01/25,Sat,Singapore,Double Prosperity Chicken Burger® Upsized Meal,12.95,9.58,What's New,Regular Menu
24,2025/01/25,Sat,Singapore,2x Prosperity Huat Meal,18.80,13.91,What's New,Regular Menu
25,2025/01/25,Sat,Singapore,Prosperity Twister Fries™ (M),5.70,4.22,What's New,Regular Menu
26,2025/01/25,Sat,Singapore,Prosperity Twister Fries™ (L),5.90,4.37,What's New,Regular Menu
27,2025/01/25,Sat,Singapore,Pineapple Pie,2.10,1.55,What's New,Regular Menu
28,2025/01/25,Sat,Singapore,Spicy Chicken McNuggets® (9pc),8.10,5.99,What's New,Regular Menu
29,2025/01/25,Sat,Singapore,Spicy Chicken McNuggets® (9pc) Meal,10.20,7.55,What's New,Regular Menu
30,2025/01/25,Sat,Singapore,Spicy Chicken McNuggets® (9pc) Upsized Meal,11.40,8.44,What's New,Regular Menu
31,2025/01/25,Sat,Singapore,Spicy Chicken McNuggets® (9pc) Feast,13.30,9.84,What's New,Regular Menu
32,2025/01/25,Sat,Singapore,Caramel Custard Frappé (S),5.25,3.88,What's New,Regular Menu
33,2025/01/25,Sat,Singapore,Caramel Custard Frappé (M),5.95,4.40,What's New,Regular Menu
34,2025/01/25,Sat,Singapore,Strawberry OREO® McFlurry®,3.90,2.89,What's New,Regular Menu
35,2025/01/25,Sat,Singapore,Strawberry Bliss Sundae,3.20,2.37,What's New,Regular Menu
36,2025/01/25,Sat,Singapore,Fortune Prosperity Beef Burger®,8.10,5.99,Burgers,Regular Menu
37,2025/01/25,Sat,Singapore,Fortune Prosperity Beef Burger® Meal,10.95,8.10,Burgers,Regular Menu
38,2025/01/25,Sat,Singapore,Fortune Prosperity Beef Burger® Upsized Meal,12.15,8.99,Burgers,Regular Menu
39,2025/01/25,Sat,Singapore,Fortune Prosperity Beef Burger® Feast,14.05,10.40,Burgers,Regular Menu
40,2025/01/25,Sat,Singapore,Fortune Prosperity Chicken Burger®,8.10,5.99,Burgers,Regular Menu
41,2025/01/25,Sat,Singapore,Fortune Prosperity Chicken Burger® Meal,10.95,8.10,Burgers,Regular Menu
42,2025/01/25,Sat,Singapore,Fortune Prosperity Chicken Burger® Upsized Meal,12.15,8.99,Burgers,Regular Menu
43,2025/01/25,Sat,Singapore,Fortune Prosperity Chicken Burger® Feast,14.05,10.40,Burgers,Regular Menu
44,2025/01/25,Sat,Singapore,Double Prosperity Beef Burger®,9.45,6.99,Burgers,Regular Menu
45,2025/01/25,Sat,Singapore,Double Prosperity Beef Burger® Meal,11.75,8.70,Burgers,Regular Menu
46,2025/01/25,Sat,Singapore,Double Prosperity Beef Burger® Upsized Meal,12.95,9.58,Burgers,Regular Menu
47,2025/01/25,Sat,Singapore,Double Prosperity Chicken Burger®,9.45,6.99,Burgers,Regular Menu
48,2025/01/25,Sat,Singapore,Double Prosperity Chicken Burger® Meal,11.75,8.70,Burgers,Regular Menu
49,2025/01/25,Sat,Singapore,Double Prosperity Chicken Burger® Upsized Meal,12.95,9.58,Burgers,Regular Menu
50,2025/01/25,Sat,Singapore,Prosperity Beef Burger®,6.90,5.11,Burgers,Regular Menu
51,2025/01/25,Sat,Singapore,Prosperity Beef Burger® Meal,9.75,7.21,Burgers,Regular Menu
52,2025/01/25,Sat,Singapore,Prosperity Beef Burger® Upsized Meal,10.95,8.10,Burgers,Regular Menu
53,2025/01/25,Sat,Singapore,Prosperity Chicken Burger®,6.90,5.11,Burgers,Regular Menu
54,2025/01/25,Sat,Singapore,Prosperity Chicken Burger® Meal,9.75,7.21,Burgers,Regular Menu
55,2025/01/25,Sat,Singapore,Prosperity Chicken Burger® Upsized Meal,10.95,8.10,Burgers,Regular Menu
56,2025/01/25,Sat,Singapore,Triple Cheeseburger,8.80,6.51,Burgers,Regular Menu
57,2025/01/25,Sat,Singapore,Triple Cheeseburger Meal,10.45,7.73,Burgers,Regular Menu
58,2025/01/25,Sat,Singapore,Triple Cheeseburger Upsized Meal,11.65,8.62,Burgers,Regular Menu
59,2025/01/25,Sat,Singapore,McSpicy® with Cheese,8.60,6.36,Burgers,Regular Menu
60,2025/01/25,Sat,Singapore,McSpicy® with Cheese Meal,11.05,8.18,Burgers,Regular Menu
61,2025/01/25,Sat,Singapore,McSpicy® with Cheese Upsized Meal,12.25,9.06,Burgers,Regular Menu
62,2025/01/25,Sat,Singapore,McSpicy®,7.30,5.40,Burgers,Regular Menu
63,2025/01/25,Sat,Singapore,McSpicy® Meal,9.75,7.21,Burgers,Regular Menu
64,2025/01/25,Sat,Singapore,McSpicy® Upsized Meal,10.95,8.10,Burgers,Regular Menu
65,2025/01/25,Sat,Singapore,Double McSpicy® with Cheese,10.20,7.55,Burgers,Regular Menu
66,2025/01/25,Sat,Singapore,Double McSpicy® with Cheese Meal,12.25,9.06,Burgers,Regular Menu
67,2025/01/25,Sat,Singapore,Double McSpicy® with Cheese Upsized Meal,13.45,9.95,Burgers,Regular Menu
