,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
0,2022/01/21,Fri,Singapore,Delivery-Exclusive Prosperity Bundle,39.95,29.70,Promotion Meals,Regular Menu
1,2022/01/21,Fri,Singapore,2x Value Meal: 2 Prosperity Beef LEVM,21.00,15.61,Promotion Meals,Regular Menu
2,2022/01/21,Fri,Singapore,2x Value Meal: 2 Prosperity Chicken LEVM,21.00,15.61,Promotion Meals,Regular Menu
3,2022/01/21,Fri,Singapore,Prosperity Beef Feast,12.05,8.96,Promotion Meals,Regular Menu
4,2022/01/21,Fri,Singapore,Double Prosperity Beef Extra Value Meal,10.85,8.07,Promotion Meals,Regular Menu
5,2022/01/21,Fri,Singapore,Prosperity Beef Extra Value Meal,8.90,6.62,Promotion Meals,Regular Menu
6,2022/01/21,Fri,Singapore,Prosperity Chicken Feast,12.05,8.96,Promotion Meals,Regular Menu
7,2022/01/21,Fri,Singapore,Prosperity Chicken Extra Value Meal,8.90,6.62,Promotion Meals,Regular Menu
8,2022/01/21,Fri,Singapore,Double Prosperity Chicken Extra Value Meal,10.85,8.07,Promotion Meals,Regular Menu
9,2022/01/21,Fri,Singapore,Prosperity Twister Fries™,4.55,3.38,Promotion Meals,Regular Menu
10,2022/01/21,Fri,Singapore,Strawberry Pie,1.85,1.38,Promotion Meals,Regular Menu
11,2022/01/21,Fri,Singapore,Peach McFizz®,3.45,2.57,Promotion Meals,Regular Menu
12,2022/01/21,Fri,Singapore,Sesame Seed Cross Body Bag,14.90,11.08,Promotion Meals,Regular Menu
13,2022/01/21,Fri,Singapore,Big Mac ‘N’ Fries Cross Body bag,14.90,11.08,Promotion Meals,Regular Menu
14,2022/01/21,Fri,Singapore,Chicken McCrispy® (6pc) Value Bundle,22.10,16.43,Chicken McCrispy®,Regular Menu
15,2022/01/21,Fri,Singapore,Chicken McCrispy® (2pc) Extra Value Meal,9.00,6.69,Chicken McCrispy®,Regular Menu
16,2022/01/21,Fri,Singapore,Chicken McNuggets® (20pc),13.60,10.11,Sharing,Regular Menu
17,2022/01/21,Fri,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.45,6.28,Sharing,Regular Menu
18,2022/01/21,Fri,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),13.95,10.37,Sharing,Regular Menu
19,2022/01/21,Fri,Singapore,McWings® 4pc,5.25,3.90,Sharing,Regular Menu
20,2022/01/21,Fri,Singapore,Chicken McCrispy® (2pc) Extra Value Meal,9.00,6.69,Ala Carte & Value Meals,Regular Menu
21,2022/01/21,Fri,Singapore,Double Prosperity Beef Extra Value Meal,10.85,8.07,Ala Carte & Value Meals,Regular Menu
22,2022/01/21,Fri,Singapore,Prosperity Beef Extra Value Meal,8.90,6.62,Ala Carte & Value Meals,Regular Menu
23,2022/01/21,Fri,Singapore,Double Prosperity Chicken Extra Value Meal,10.85,8.07,Ala Carte & Value Meals,Regular Menu
24,2022/01/21,Fri,Singapore,Prosperity Chicken Extra Value Meal,8.90,6.62,Ala Carte & Value Meals,Regular Menu
25,2022/01/21,Fri,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.65,7.18,Ala Carte & Value Meals,Regular Menu
26,2022/01/21,Fri,Singapore,Angus BLT Extra Value Meal,9.80,7.29,Ala Carte & Value Meals,Regular Menu
27,2022/01/21,Fri,Singapore,Original Angus Cheeseburger Extra Value Meal,8.75,6.51,Ala Carte & Value Meals,Regular Menu
