,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2025/01/13,Mon,Singapore,Prosperity Beef Burger® Feast,12.85,9.25,What's New,Regular Menu
2,2025/01/13,Mon,Singapore,Prosperity Chicken Burger® Feast,12.85,9.25,What's New,Regular Menu
3,2025/01/13,Mon,Singapore,Fortune Prosperity Beef Burger®,8.10,5.83,What's New,Regular Menu
4,2025/01/13,Mon,Singapore,Fortune Prosperity Beef Burger® Meal,10.95,7.88,What's New,Regular Menu
5,2025/01/13,Mon,Singapore,Fortune Prosperity Beef Burger® Upsized Meal,12.15,8.75,What's New,Regular Menu
6,2025/01/13,Mon,Singapore,Fortune Prosperity Beef Burger® Feast,14.05,10.12,What's New,Regular Menu
7,2025/01/13,Mon,Singapore,Fortune Prosperity Chicken Burger®,8.10,5.83,What's New,Regular Menu
8,2025/01/13,Mon,Singapore,Fortune Prosperity Chicken Burger® Meal,10.95,7.88,What's New,Regular Menu
9,2025/01/13,Mon,Singapore,Fortune Prosperity Chicken Burger® Upsized Meal,12.15,8.75,What's New,Regular Menu
10,2025/01/13,Mon,Singapore,Fortune Prosperity Chicken Burger® Feast,14.05,10.12,What's New,Regular Menu
11,2025/01/13,Mon,Singapore,Prosperity Beef Burger®,6.90,4.97,What's New,Regular Menu
12,2025/01/13,Mon,Singapore,Prosperity Beef Burger® Meal,9.75,7.02,What's New,Regular Menu
13,2025/01/13,Mon,Singapore,Prosperity Beef Burger® Upsized Meal,10.95,7.88,What's New,Regular Menu
14,2025/01/13,Mon,Singapore,Prosperity Chicken Burger®,6.90,4.97,What's New,Regular Menu
15,2025/01/13,Mon,Singapore,Prosperity Chicken Burger® Meal,9.75,7.02,What's New,Regular Menu
16,2025/01/13,Mon,Singapore,Prosperity Chicken Burger® Upsized Meal,10.95,7.88,What's New,Regular Menu
17,2025/01/13,Mon,Singapore,Double Prosperity Beef Burger®,9.45,6.80,What's New,Regular Menu
18,2025/01/13,Mon,Singapore,Double Prosperity Beef Burger® Meal,11.75,8.46,What's New,Regular Menu
19,2025/01/13,Mon,Singapore,Double Prosperity Beef Burger® Upsized Meal,12.95,9.32,What's New,Regular Menu
20,2025/01/13,Mon,Singapore,Double Prosperity Chicken Burger®,9.45,6.80,What's New,Regular Menu
21,2025/01/13,Mon,Singapore,Double Prosperity Chicken Burger® Meal,11.75,8.46,What's New,Regular Menu
22,2025/01/13,Mon,Singapore,Double Prosperity Chicken Burger® Upsized Meal,12.95,9.32,What's New,Regular Menu
23,2025/01/13,Mon,Singapore,2x Prosperity Huat Meal,18.80,13.54,What's New,Regular Menu
24,2025/01/13,Mon,Singapore,Prosperity Twister Fries™ (M),5.70,4.10,What's New,Regular Menu
25,2025/01/13,Mon,Singapore,Prosperity Twister Fries™ (L),5.90,4.25,What's New,Regular Menu
26,2025/01/13,Mon,Singapore,Pineapple Pie,2.10,1.51,What's New,Regular Menu
27,2025/01/13,Mon,Singapore,Lohei Treasure Box,28.80,20.74,What's New,Regular Menu
28,2025/01/13,Mon,Singapore,Spicy Chicken McNuggets® (9pc),8.10,5.83,What's New,Regular Menu
29,2025/01/13,Mon,Singapore,Spicy Chicken McNuggets® (9pc) Meal,10.20,7.34,What's New,Regular Menu
30,2025/01/13,Mon,Singapore,Spicy Chicken McNuggets® (9pc) Upsized Meal,11.40,8.21,What's New,Regular Menu
31,2025/01/13,Mon,Singapore,Spicy Chicken McNuggets® (9pc) Feast,13.30,9.58,What's New,Regular Menu
32,2025/01/13,Mon,Singapore,Caramel Custard Frappé (S),5.25,3.78,What's New,Regular Menu
33,2025/01/13,Mon,Singapore,Caramel Custard Frappé (M),5.95,4.28,What's New,Regular Menu
34,2025/01/13,Mon,Singapore,Maltesers® McFlurry®,4.10,2.95,What's New,Regular Menu
35,2025/01/13,Mon,Singapore,Strawberry Bliss Sundae,3.20,2.30,What's New,Regular Menu
36,2025/01/13,Mon,Singapore,Fortune Prosperity Beef Burger®,8.10,5.83,Burgers,Regular Menu
37,2025/01/13,Mon,Singapore,Fortune Prosperity Beef Burger® Meal,10.95,7.88,Burgers,Regular Menu
38,2025/01/13,Mon,Singapore,Fortune Prosperity Beef Burger® Upsized Meal,12.15,8.75,Burgers,Regular Menu
39,2025/01/13,Mon,Singapore,Fortune Prosperity Beef Burger® Feast,14.05,10.12,Burgers,Regular Menu
40,2025/01/13,Mon,Singapore,Fortune Prosperity Chicken Burger®,8.10,5.83,Burgers,Regular Menu
41,2025/01/13,Mon,Singapore,Fortune Prosperity Chicken Burger® Meal,10.95,7.88,Burgers,Regular Menu
42,2025/01/13,Mon,Singapore,Fortune Prosperity Chicken Burger® Upsized Meal,12.15,8.75,Burgers,Regular Menu
43,2025/01/13,Mon,Singapore,Fortune Prosperity Chicken Burger® Feast,14.05,10.12,Burgers,Regular Menu
44,2025/01/13,Mon,Singapore,Double Prosperity Beef Burger®,9.45,6.80,Burgers,Regular Menu
45,2025/01/13,Mon,Singapore,Double Prosperity Beef Burger® Meal,11.75,8.46,Burgers,Regular Menu
46,2025/01/13,Mon,Singapore,Double Prosperity Beef Burger® Upsized Meal,12.95,9.32,Burgers,Regular Menu
47,2025/01/13,Mon,Singapore,Double Prosperity Chicken Burger®,9.45,6.80,Burgers,Regular Menu
48,2025/01/13,Mon,Singapore,Double Prosperity Chicken Burger® Meal,11.75,8.46,Burgers,Regular Menu
