,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/01/25,Thu,Singapore,Happy Sharing Box D: 4pc Ha! Drumlets + 6pc Chicken McNuggets®,10.70,7.99,Promotion Meals,Regular Menu
2,2024/01/25,Thu,Singapore,Ha! Chicken Drumlets (2pc),3.60,2.69,Promotion Meals,Regular Menu
3,2024/01/25,Thu,Singapore,Pineapple Coconut Frappé,5.25,3.92,Promotion Meals,Regular Menu
4,2024/01/25,Thu,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.14,Chicken McCrispy®,Regular Menu
5,2024/01/25,Thu,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,10.05,7.51,Chicken McCrispy®,Regular Menu
6,2024/01/25,Thu,Singapore,Happy Sharing Box D: 4pc Ha! Drumlets + 6pc Chicken McNuggets®,10.70,7.99,Sharing,Regular Menu
7,2024/01/25,Thu,Singapore,Ha! Chicken Drumlets (2pc),3.60,2.69,Sharing,Regular Menu
8,2024/01/25,Thu,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.14,Sharing,Regular Menu
9,2024/01/25,Thu,Singapore,Chicken McCrispy® Spicy (6pc),19.50,14.57,Sharing,Regular Menu
10,2024/01/25,Thu,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.48,Sharing,Regular Menu
11,2024/01/25,Thu,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.69,Sharing,Regular Menu
12,2024/01/25,Thu,Singapore,Chicken McNuggets® (20pc),14.85,11.09,Sharing,Regular Menu
13,2024/01/25,Thu,Singapore,McWings® 4pc,6.40,4.78,Sharing,Regular Menu
14,2024/01/25,Thu,Singapore,Ha! Chicken Drumlets (2pc),3.60,2.69,Ala Carte & Value Meals,Regular Menu
15,2024/01/25,Thu,Singapore,McSpicy® with Cheese Meal,10.75,8.03,Ala Carte & Value Meals,Regular Menu
16,2024/01/25,Thu,Singapore,Double McSpicy® with Cheese Meal,11.95,8.93,Ala Carte & Value Meals,Regular Menu
17,2024/01/25,Thu,Singapore,McChicken® with Cheese Meal,8.45,6.31,Ala Carte & Value Meals,Regular Menu
18,2024/01/25,Thu,Singapore,Double Quarter Pounder® with Cheese Extra Value Meal,11.60,8.67,Ala Carte & Value Meals,Regular Menu
19,2024/01/25,Thu,Singapore,Quarter Pounder® with Cheese Extra Value Meal,9.95,7.43,Ala Carte & Value Meals,Regular Menu
20,2024/01/25,Thu,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.95,17.14,Ala Carte & Value Meals,Regular Menu
21,2024/01/25,Thu,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,10.05,7.51,Ala Carte & Value Meals,Regular Menu
22,2024/01/25,Thu,Singapore,Buttermilk Crispy Chicken Extra Value Meal,11.05,8.25,Ala Carte & Value Meals,Regular Menu
23,2024/01/25,Thu,Singapore,McSpicy® Extra Value Meal,9.45,7.06,Ala Carte & Value Meals,Regular Menu
24,2024/01/25,Thu,Singapore,Dbl McSpicy® Extra Value Meal,10.65,7.96,Ala Carte & Value Meals,Regular Menu
25,2024/01/25,Thu,Singapore,McChicken® Extra Value Meal,7.15,5.34,Ala Carte & Value Meals,Regular Menu
26,2024/01/25,Thu,Singapore,Filet-O-Fish® Extra Value Meal,7.45,5.57,Ala Carte & Value Meals,Regular Menu
27,2024/01/25,Thu,Singapore,Dbl Filet-O-Fish® Extra Value Meal,10.00,7.47,Ala Carte & Value Meals,Regular Menu
28,2024/01/25,Thu,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,8.40,6.27,Ala Carte & Value Meals,Regular Menu
29,2024/01/25,Thu,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.70,7.25,Ala Carte & Value Meals,Regular Menu
30,2024/01/25,Thu,Singapore,Chicken McNuggets® (20pc),14.85,11.09,Ala Carte & Value Meals,Regular Menu
31,2024/01/25,Thu,Singapore,Big Mac® Extra Value Meal,9.95,7.43,Ala Carte & Value Meals,Regular Menu
32,2024/01/25,Thu,Singapore,Double Cheeseburger Extra Value Meal,7.95,5.94,Ala Carte & Value Meals,Regular Menu
33,2024/01/25,Thu,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.48,Ala Carte & Value Meals,Regular Menu
34,2024/01/25,Thu,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.69,Ala Carte & Value Meals,Regular Menu
35,2024/01/25,Thu,Singapore,McWings® 4pc Extra Value Meal,8.15,6.09,Ala Carte & Value Meals,Regular Menu
36,2024/01/25,Thu,Singapore,Grilled Chicken McWrap Extra Value Meal,9.05,6.76,Ala Carte & Value Meals,Regular Menu
37,2024/01/25,Thu,Singapore,Cheeseburger,4.30,3.21,Ala Carte & Value Meals,Regular Menu
38,2024/01/25,Thu,Singapore,Hamburger,3.30,2.47,Ala Carte & Value Meals,Regular Menu
39,2024/01/25,Thu,Singapore,Happy Sharing Box D: 4pc Ha! Drumlets + 6pc Chicken McNuggets®,10.70,7.99,Sides,Regular Menu
40,2024/01/25,Thu,Singapore,Ha! Chicken Drumlets (2pc),3.60,2.69,Sides,Regular Menu
41,2024/01/25,Thu,Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,8.40,6.27,Sides,Regular Menu
42,2024/01/25,Thu,Singapore,Chicken McNuggets® (9pc) Extra Value Meal,9.70,7.25,Sides,Regular Menu
43,2024/01/25,Thu,Singapore,Chicken McNuggets® (20pc),14.85,11.09,Sides,Regular Menu
44,2024/01/25,Thu,Singapore,McWings® 4pc Extra Value Meal,8.15,6.09,Sides,Regular Menu
45,2024/01/25,Thu,Singapore,McWings® 2pc,3.40,2.54,Sides,Regular Menu
46,2024/01/25,Thu,Singapore,Apple Pie,1.90,1.42,Sides,Regular Menu
47,2024/01/25,Thu,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.48,Sides,Regular Menu
48,2024/01/25,Thu,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.69,Sides,Regular Menu
49,2024/01/25,Thu,Singapore,French Fries (L),4.90,3.66,Sides,Regular Menu
50,2024/01/25,Thu,Singapore,French Fries (M),4.70,3.51,Sides,Regular Menu
